Date,XLF
2020-10-07,0.016768720815297122
2020-10-08,0.013676722460737256
2020-10-09,0.0011903514893489842
2020-10-12,0.011097866760363395
2020-10-13,-0.019207995831556968
2020-10-14,-0.00959215400872171
2020-10-15,0.007667397903950768
2020-10-16,0.0008009049834161175
2020-10-19,-0.015206184084407992
2020-10-20,0.008126801708984388
2020-10-21,-0.005239833787816672
2020-10-22,0.019854305189222154
2020-10-23,0.003178246776869287
2020-10-26,-0.022574285953332107
2020-10-27,-0.018233504234975606
2020-10-28,-0.02558787398212603
2020-10-29,0.007623794894891844
2020-10-30,0.002942338124550581
2020-11-02,0.018860225727200808
2020-11-03,0.02221280838517492
2020-11-04,-0.01166991725319888
2020-11-05,0.024430123960026195
2020-11-06,-0.007949396131575415
2020-11-09,0.08213155683008289
2020-11-10,0.005183134034337344
2020-11-11,-0.004051474141263167
2020-11-12,-0.016641964761491823
2020-11-13,0.016547512748805726
2020-11-16,0.022197547147531527
2020-11-17,-0.0014478267367398212
2020-11-18,-0.009423499433085847
2020-11-19,0.0032930445240233475
2020-11-20,-0.008752654593253584
2020-11-23,0.01876374707715911
2020-11-24,0.03503053929403199
2020-11-25,-0.0034890851686584234
2020-11-27,-0.00315114947253603
2020-11-30,-0.020723616760728425
2020-12-01,0.015423171358598609
2020-12-02,0.010950348221470785
2020-12-03,0.00034919952723755365
2020-12-04,0.012225066801029083
2020-12-07,-0.006901403134812023
2020-12-08,-0.00034740302305058535
2020-12-09,-0.0024332456039223294
2020-12-10,0.0017422926905084068
2020-12-11,-0.01008693920545689
2020-12-14,-0.011595324945592456
2020-12-15,0.017063773886665246
2020-12-16,0.0017474819096627847
2020-12-17,0.0027913699062716013
2020-12-18,-0.008698396133537067
2020-12-21,0.013479968716029855
2020-12-22,-0.009749283321319524
2020-12-23,0.01652599535090249
2020-12-24,0.0013837242942247308
2020-12-28,0.004835770211437884
2020-12-29,-0.003437549509831328
2020-12-30,0.004484193380955626
2020-12-31,0.012362714391565222
2021-01-04,-0.013568713888709616
2021-01-05,0.004470601280372799
2021-01-06,0.04416310058165274
2021-01-07,0.014426120352424965
2021-01-08,-0.0006464684783992203
2021-01-11,0.0032342322882101815
2021-01-12,0.010315951268204948
2021-01-13,-0.000638283536351314
2021-01-14,0.00447017676654049
2021-01-15,-0.01652903994070065
2021-01-19,0.0025856729805846523
2021-01-20,-0.00419100760146629
2021-01-21,-0.010682923684403156
2021-01-22,-0.007198966947598806
2021-01-25,-0.007250962958753493
2021-01-26,-0.007968335537949511
2021-01-27,-0.02945105766852074
2021-01-28,0.01862073159376809
2021-01-29,-0.019972894685280407
2021-02-01,0.013126214203804443
2021-02-02,0.024206987505646982
2021-02-03,0.005658922439953695
2021-02-04,0.022178300870663525
2021-02-05,0.0003237280804917475
2021-02-08,0.012949360263659004
2021-02-09,0.00031955240146119834
2021-02-10,0.0
2021-02-11,-0.003194900447362814
2021-02-12,0.010256436483606857
2021-02-16,0.01713195320545058
2021-02-17,0.00499068762639121
2021-02-18,-0.005897148087756987
2021-02-19,0.011864067387255872
2021-02-22,0.009256309739758661
2021-02-23,0.006114298631135995
2021-02-24,0.01944696510361732
2021-02-25,-0.018181852996054793
2021-02-26,-0.01912552028210812
2021-03-01,0.03125949638821379
2021-03-02,-0.0036013803238854614
2021-03-03,0.007831318645753926
2021-03-04,-0.011356963046981305
2021-03-05,0.019045080442172013
2021-03-08,0.012755611240080178
2021-03-09,-0.009080014589791352
2021-03-10,0.020395843318053553
2021-03-11,-0.002897062986011778
2021-03-12,0.01016891028261524
2021-03-15,-0.005751927997583617
2021-03-16,-0.010413894848225635
2021-03-17,0.006723097222405716
2021-03-18,0.005226754121608446
2021-03-19,-0.01155429677880615
2021-03-22,-0.012885497595914286
2021-03-23,-0.01397564397051898
2021-03-24,0.0036188408186628163
2021-03-25,0.016826657518073995
2021-03-26,0.015662224563380178
2021-03-29,-0.008728477293461268
2021-03-30,0.007044425009988808
2021-03-31,-0.007578132352132005
2021-04-01,0.012334576532100128
2021-04-05,0.007833368247792905
2021-04-06,-0.002015633811716766
2021-04-07,0.004903824204513629
2021-04-08,0.00028708742581939894
2021-04-09,0.008608256485881594
2021-04-12,0.0042672760349209415
2021-04-13,-0.009348326689967101
2021-04-14,0.006005244175583346
2021-04-15,-0.0008528211949114795
2021-04-16,0.0071122441157525085
2021-04-19,-0.0028248768669568713
2021-04-20,-0.01869677027200789
2021-04-21,0.013856900415499807
2021-04-22,-0.011104794003345408
2021-04-23,0.018715864994654163
2021-04-26,0.003956945706291792
2021-04-27,0.007882816164739292
2021-04-28,0.003910639315589215
2021-04-29,0.01780768412965128
2021-04-30,-0.008748115787408861
2021-05-03,0.0049639512965835575
2021-05-04,0.007958282344471268
2021-05-05,0.008167763078812396
2021-05-06,0.014852861486915225
2021-05-07,0.005322123469179818
2021-05-10,-0.0007942397087962183
2021-05-11,-0.017748075290638377
2021-05-12,-0.010248174912808827
2021-05-13,0.016076112608343296
2021-05-14,0.015821981517673667
2021-05-17,0.001847898075850507
2021-05-18,-0.013965452678467716
2021-05-19,-0.0061468689716984715
2021-05-20,0.0005378934149995462
2021-05-21,0.009943571515225624
2021-05-24,0.0047898123021195005
2021-05-25,-0.010063295275157702
2021-05-26,0.0029426024187249045
2021-05-27,0.011469521426382023
2021-05-28,0.001846166636180202
2021-06-01,0.00605431691445224
2021-06-02,0.0015697604118083408
2021-06-03,0.002350950189175416
2021-06-04,0.0026062194386222703
2021-06-07,-0.006498343638332349
2021-06-08,-0.0026165552503842893
2021-06-09,-0.009443920780435877
2021-06-10,-0.011652725504033512
2021-06-11,0.0064311312482150385
2021-06-14,-0.010383616389542771
2021-06-15,0.001883417918402408
2021-06-16,-0.0010737882320299708
2021-06-17,-0.029570402355267644
2021-06-18,-0.024099594251905776
2021-06-21,0.023339481579623067
2021-06-22,0.0016707856412236932
2021-06-23,0.0019459985682952485
2021-06-24,0.012486149815095215
2021-06-25,0.012058017700410817
2021-06-28,-0.007310987403982949
2021-06-29,-0.0035463123822268017
2021-06-30,0.004380147919860189
2021-07-01,0.007904234653864695
2021-07-02,-0.0010819614410504386
2021-07-06,-0.01570081620523256
2021-07-07,0.0013750894825492743
2021-07-08,-0.020049866450115195
2021-07-09,0.028868101031154225
2021-07-12,0.009806474669200815
2021-07-13,-0.010790465576370312
2021-07-14,-0.004635893711360084
2021-07-15,0.0032876698137704885
2021-07-16,-0.013653716545145245
2021-07-19,-0.0279624013788331
2021-07-20,0.024779577173537737
2021-07-21,0.01723153580436443
2021-07-22,-0.010928807112427497
2021-07-23,0.0016572872556688267
2021-07-26,0.005791644960466469
2021-07-27,-0.00027407572694304605
2021-07-28,-0.0013714306842453894
2021-07-29,0.010985948308033233
2021-07-30,-0.007878354455608028
2021-08-02,0.00027358795807841396
2021-08-03,0.011223714162017062
2021-08-04,-0.008391807884743474
2021-08-05,0.013104118323381098
2021-08-06,0.020210034623306727
2021-08-09,0.0026411097763290314
2021-08-10,0.01053747693668261
2021-08-11,0.011470420304219964
2021-08-12,0.0018040610281293556
2021-08-13,-0.007460930854244374
2021-08-16,-0.0025918205896383606
2021-08-17,-0.00701638844886554
2021-08-18,-0.012300660290434862
2021-08-19,-0.0074192528560698134
2021-08-20,0.006139779384867872
2021-08-23,0.008225363330772062
2021-08-24,0.00605242012982643
2021-08-25,0.011770989375899932
2021-08-26,-0.004912353105436806
2021-08-27,0.013250056780923725
2021-08-30,-0.014102288885888936
2021-08-31,-0.0013004518337910165
2021-09-01,-0.005729075020946106
2021-09-02,0.003404913301735757
2021-09-03,-0.006264894223854678
2021-09-07,-0.006041077861209887
2021-09-08,-0.002378678180482763
2021-09-09,0.002913914956449215
2021-09-10,-0.00739562845255437
2021-09-13,0.011442077306668796
2021-09-14,-0.013417381827484864
2021-09-15,0.009599995265269223
2021-09-16,-0.0029054487259514428
2021-09-17,-0.004503263728465434
2021-09-20,-0.02319760022713324
2021-09-21,-0.00136775501868458
2021-09-22,0.016712470434594673
2021-09-23,0.024521325456785092
2021-09-24,0.005260565584530585
2021-09-27,0.01360531762372963
2021-09-28,-0.016520438168939
2021-09-29,0.0007876320395352465
2021-09-30,-0.015735628307882
2021-10-01,0.016520078016325712
2021-10-04,-0.008650021105068961
2021-10-05,0.01956628202878119
2021-10-06,0.0010371879587709465
2021-10-07,0.0059585262064683064
2021-10-08,0.004893256296075732
2021-10-11,-0.009994757209728089
2021-10-12,-0.0031063490477821754
2021-10-13,-0.005713055461333272
2021-10-14,0.01671459354847804
2021-10-15,0.01489844534945095
2021-10-18,0.00025334719181824283
2021-10-19,0.009868200668497362
2021-10-20,0.008018165635817809
2021-10-21,-0.0042257516954326
2021-10-22,0.01397906965222151
2021-10-25,-0.0012311129442358348
2021-10-26,0.0007394774010016647
2021-10-27,-0.016502422264330074
2021-10-28,0.012271548256819642
2021-10-29,-0.003958548582808419
2021-11-01,0.0004968486500211977
2021-11-02,0.0024827047817441716
2021-11-03,0.003714783663383736
2021-11-04,-0.013076755156964048
2021-11-05,0.0004997711385799075
2021-11-08,0.005497497330857692
2021-11-09,-0.005467440093536946
2021-11-10,-0.001749092143973896
2021-11-11,0.00275356490417078
2021-11-12,0.0022468788100276083
2021-11-15,0.0
2021-11-16,-0.0009963174476333991
2021-11-17,-0.01146841431618384
2021-11-18,-0.005044097146140403
2021-11-19,-0.010900120403602553
2021-11-22,0.014095334462017162
2021-11-23,0.015668297033589962
2021-11-24,-0.0022392039182556056
2021-11-26,-0.033167056335857814
2021-11-29,0.0030951321149486066
2021-11-30,-0.02391354856958139
2021-12-01,-0.011064388264911407
2021-12-02,0.02983492495592932
2021-12-03,-0.016295811095742407
2021-12-06,0.015251022212006804
2021-12-07,0.017870946222452222
2021-12-08,-0.005343408910575609
2021-12-09,-0.0020466692943597042
2021-12-10,0.0010253284665024953
2021-12-13,-0.010755235959690745
2021-12-14,0.005953897470671432
2021-12-15,0.0028305894479534466
2021-12-16,0.012573847912705327
2021-12-17,-0.022047765734244384
2021-12-20,-0.01942391258125864
2021-12-21,0.020711477548290613
2021-12-22,0.004682743269397438
2021-12-23,0.005178715077129636
2021-12-27,0.010303753576927255
2021-12-28,0.00050998018024484
2021-12-29,-0.0012744562698754347
2021-12-30,-0.0017857257915837588
2021-12-31,-0.0017896490819849786
2022-01-03,0.012291974015557816
2022-01-04,0.0263091494545431
2022-01-05,-0.011584785250452923
2022-01-06,0.014713296639723428
2022-01-07,0.011796546015047316
2022-01-10,-0.0034007754009293123
2022-01-11,0.008774096206150439
2022-01-12,0.0007250118867312416
2022-01-13,-0.003862945380316174
2022-01-14,-0.010421616567663716
2022-01-18,-0.02228766687121997
2022-01-19,-0.01678348361400006
2022-01-20,-0.006369515315413632
2022-01-21,-0.020512710727179084
2022-01-24,0.0028794121551132257
2022-01-25,0.004176539427825032
2022-01-26,0.0025992950396787062
2022-01-27,-0.00907426355754215
2022-01-28,0.013082231887347584
2022-01-31,0.008780983151190691
2022-02-01,0.01382450951738412
2022-02-02,0.00681841065497002
2022-02-03,-0.01103583341258585
2022-02-04,0.016992156774846112
2022-02-07,0.00299232489282808
2022-02-08,0.013923602257668977
2022-02-09,0.006375727592372149
2022-02-10,-0.00877195681067644
2022-02-11,-0.014011642662664636
2022-02-14,-0.01121928192168542
2022-02-15,0.013615672991352579
2022-02-16,0.0007462710005228246
2022-02-17,-0.02485711610155117
2022-02-18,-0.00025497698251353285
2022-02-22,-0.005099386424578856
2022-02-23,-0.017426946730294768
2022-02-24,-0.011997916232459938
2022-02-25,0.03220700042888902
2022-02-28,-0.014833563412397721
2022-03-01,-0.036864252124886754
2022-03-02,0.025876095053636083
2022-03-03,-0.0031529264570059334
2022-03-04,-0.018713639249831382
2022-03-07,-0.03652964639787126
2022-03-08,-0.005854605760206355
2022-03-09,0.03673576420182023
2022-03-10,-0.008384947216904304
2022-03-11,-0.007092479079236491
2022-03-14,0.012637590596979997
2022-03-15,0.014107550320535234
2022-03-16,0.028089752363502862
2022-03-17,0.012490280385895502
2022-03-18,0.0023129324187671774
2022-03-21,-0.0009785113886402463
2022-03-22,0.01623327479511616
2022-03-23,-0.018509119912640704
2022-03-24,0.008008276046521434
2022-03-25,0.012813980044222628
2022-03-28,-0.0027833741590286287
2022-03-29,0.002283746641549067
2022-03-30,-0.007088697820620049
2022-03-31,-0.022947378351266035
2022-04-01,-0.0026097802124857017
2022-04-04,-0.004447948683002134
2022-04-05,-0.006307449738076287
2022-04-06,-0.00687646125338115
2022-04-07,-0.0010652754558158062
2022-04-08,0.010130584573027734
2022-04-11,-0.00448658078388342
2022-04-12,-0.010869754604513004
2022-04-13,0.0
2022-04-14,-0.011257019122807854
2022-04-18,0.0059638397538361865
2022-04-19,0.01374275542738257
2022-04-20,0.006911299649792646
2022-04-21,-0.015839606115947036
2022-04-22,-0.029774518468121514
2022-04-25,0.001658878685495191
2022-04-26,-0.025117432479053958
2022-04-27,-0.0008490558560905193
2022-04-28,0.012751258830436374
2022-04-29,-0.03441525442102311
2022-05-02,0.0002897790179301474
2022-05-03,0.013035925596904141
2022-05-04,0.030597680776819125
2022-05-05,-0.029134304191637206
2022-05-06,-0.007144862158526832
2022-05-09,-0.023891836393412857
2022-05-10,-0.008846891088995168
2022-05-11,-0.009223395806588264
2022-05-12,-0.007507773299614273
2022-05-13,0.014523419922211733
2022-05-16,-0.008350416586155651
2022-05-17,0.026766854140450658
2022-05-18,-0.02753360553659534
2022-05-19,-0.0066267476923599355
2022-05-20,-0.001819149915678997
2022-05-23,0.03250318748106795
2022-05-24,-0.002059664321204746
2022-05-25,0.007959825143981636
2022-05-26,0.02310633284458219
2022-05-27,0.0168666627852736
2022-05-31,-0.0028114351618040434
2022-06-01,-0.01606967494647793
2022-06-02,0.013753492397369893
2022-06-03,-0.014414860064825619
2022-06-06,0.002867756729903359
2022-06-07,0.007720882997177769
2022-06-08,-0.017593550025545635
2022-06-09,-0.02513008289470431
2022-06-10,-0.03614817721095687
2022-06-13,-0.02981857409653388
2022-06-14,-0.008555110229972351
2022-06-15,0.011185599370602484
2022-06-16,-0.025284438635186923
2022-06-17,0.0029182364322690724
2022-06-21,0.019957212948444436
2022-06-22,-0.002230848268882313
2022-06-23,-0.003832594874815465
2022-06-24,0.03687088778443459
2022-06-27,-0.0034013240438552916
2022-06-28,-0.0099286619034481
2022-06-29,-0.005640890553912703
2022-06-30,-0.008824454266209592
2022-07-01,0.013672291135096382
2022-07-05,-0.003450149694459226
2022-07-06,-0.002518215959167458
2022-07-07,0.014515707989675386
2022-07-08,-0.002177293290499982
2022-07-11,-0.008104753721717928
2022-07-12,-0.006285425825805491
2022-07-13,-0.008855216919409603
2022-07-14,-0.019144823188768534
2022-07-15,0.03383227484062212
2022-07-18,-0.003776167132902075
2022-07-19,0.03000646861447387
2022-07-20,0.003679807667201329
2022-07-21,0.006416192279621757
2022-07-22,-0.005768140335213445
2022-07-25,0.006412089280689814
2022-07-26,-0.013956152289181123
2022-07-27,0.015384727134022613
2022-07-28,0.007272759733754519
2022-07-29,0.014139420822527393
2022-08-01,-0.008305899488249335
2022-08-02,-0.011068061941794882
2022-08-03,0.01512400386865731
2022-08-04,-0.0032777364271362464
2022-08-05,0.007174739608435177
2022-08-08,-0.0005934511240086593
2022-08-09,0.005048738151046006
2022-08-10,0.022458934717451973
2022-08-11,0.011849482104890008
2022-08-12,0.01571003428069262
2022-08-15,-0.00028120664659936345
2022-08-16,0.007313315883325178
2022-08-17,-0.005026271206113542
2022-08-18,0.0011226167753060068
2022-08-19,-0.019904895001099043
2022-08-22,-0.022025113183855916
2022-08-23,-0.0040944100856804555
2022-08-24,0.0052859518381309645
2022-08-25,0.015483754141939698
2022-08-26,-0.029919330412354395
2022-08-29,-0.00711746881200781
2022-08-30,-0.005376488270206092
2022-08-31,-0.007507713300323071
2022-09-01,0.003025936485065106
2022-09-02,-0.007843213396683923
2022-09-06,-0.00243234102563461
2022-09-07,0.019810888655311887
2022-09-08,0.01763338982606255
2022-09-09,0.009103991935373923
2022-09-12,0.008149008973352467
2022-09-13,-0.03724009472927725
2022-09-14,-0.0029984739914552527
2022-09-15,0.0033081136318675597
2022-09-16,-0.008992666188652909
2022-09-19,0.011341705984609263
2022-09-20,-0.014732258405379062
2022-09-21,-0.020750768020106447
2022-09-22,-0.016827570350105958
2022-09-23,-0.01584787374630947
2022-09-26,-0.015781155258833723
2022-09-27,-0.004253743140932742
2022-09-28,0.019717387173293188
2022-09-29,-0.01256845488976066
2022-09-30,-0.009138508965635617
2022-10-03,0.0270091787613993
2022-10-04,0.03720346657034801
2022-10-05,-0.007730464436090156
2022-10-06,-0.014023016989880288
2022-10-07,-0.02370422482496215
2022-10-10,-0.004532210167040862
2022-10-11,-0.012682900974862688
2022-10-12,-0.002305565659566744
2022-10-13,0.04126767958825095
2022-10-14,-0.016803903904744733
2022-10-17,0.02515311957984334
2022-10-18,0.016042589985835187
2022-10-19,-0.016408643624334363
2022-10-20,-0.016052754973971628
2022-10-21,0.029750474608760458
2022-10-24,0.013358043361810124
2022-10-25,0.011955892652135036
2022-10-26,0.002423464059651659
2022-10-27,0.008159576371681743
2022-10-28,0.024880104111326462
2022-10-31,-0.006141998852425945
2022-11-01,0.002648620136246782
2022-11-02,-0.012621233963360123
2022-11-03,-0.010106936850051373
2022-11-04,0.018318369397746226
2022-11-07,0.010026461562429034
2022-11-08,0.0058396323319476195
2022-11-09,-0.016836194637344648
2022-11-10,0.05048734311187997
2022-11-11,0.008150518037002508
2022-11-14,-0.014217953257552596
2022-11-15,0.0022623453237180513
2022-11-16,-0.004796745444235806
2022-11-17,-0.0053871223056136675
2022-11-18,0.008266575548192767
2022-11-21,0.0031104139054545232
2022-11-22,0.010146346894229996
2022-11-23,0.00418531092177199
2022-11-25,0.0033342267584273166
2022-11-28,-0.017169683582368256
2022-11-29,0.005917016535115893
2022-11-30,0.01708699650319212
2022-12-01,-0.005783722284925741
2022-12-02,-0.004708826898737195
2022-12-05,-0.02477065101683118
2022-12-06,-0.008846764421530873
2022-12-07,-0.0040312685983976415
2022-12-08,0.0008672651449932456
2022-12-09,-0.002599540943726497
2022-12-12,0.013321752806041864
2022-12-13,0.002572051929314201
2022-12-14,-0.012542903458435894
2022-12-15,-0.019630218157056567
2022-12-16,-0.007656088445558318
2022-12-19,-0.002687422111691262
2022-12-20,0.004191593093223478
2022-12-21,0.015503890721298985
2022-12-22,-0.008808237419033249
2022-12-23,0.00562810058665586
2022-12-27,-0.000294347747716861
2022-12-28,-0.0035360338943963843
2022-12-29,0.013897314536056804
2022-12-30,-0.0026246074868091496
2023-01-03,0.0035085689263667508
2023-01-04,0.016025869774697332
2023-01-05,-0.007456387523478547
2023-01-06,0.022248243559718883
2023-01-09,-0.0036747896306684735
2023-01-10,0.005673808788739354
2023-01-11,0.009308995334530445
2023-01-12,0.0019563892548997153
2023-01-13,0.00753141809363056
2023-01-17,-0.006644465068155969
2023-01-18,-0.018673487698993463
2023-01-19,-0.011644548780391117
2023-01-20,0.015804593912955855
2023-01-23,0.01159832046894338
2023-01-24,0.000559456380195611
2023-01-25,0.00782566851382871
2023-01-26,0.005268903006804937
2023-01-27,0.0
2023-01-30,-0.0049655052498709384
2023-01-31,0.013584620443189754
2023-02-01,0.0
2023-02-02,0.0027351990780173363
2023-02-03,-0.0019093187836553005
2023-02-06,-0.0002732193073378131
2023-02-07,0.011481618689905382
2023-02-08,-0.005946051141279773
2023-02-09,-0.011147270217639393
2023-02-10,0.003299451100590378
2023-02-13,0.011510047171482185
2023-02-14,-0.005418740242328024
2023-02-15,0.0010897395285627276
2023-02-16,-0.010068032409535688
2023-02-17,0.0002749060856335195
2023-02-21,-0.02061031672382707
2023-02-22,-0.0011223443800734145
2023-02-23,0.0008430122487226299
2023-02-24,0.0008418543232617814
2023-02-27,-0.0002802329076664334
2023-02-28,0.0019634111297412993
2023-03-01,-0.0033597147386306148
2023-03-02,-0.004775239128946396
2023-03-03,0.015806066136213603
2023-03-06,0.0008333226184464859
2023-03-07,-0.025818912213372736
2023-03-08,-0.0037047062513663187
2023-03-09,-0.04061780183811947
2023-03-10,-0.01818736621426864
2023-03-13,-0.039477601457747036
2023-03-14,0.02023400443056733
2023-03-15,-0.026650245620324586
2023-03-16,0.019102173037529147
2023-03-17,-0.032177383540067384
2023-03-20,0.01112654336090202
2023-03-21,0.02534502526727689
2023-03-22,-0.023153996951908118
2023-03-23,-0.006726449559257164
2023-03-24,-0.0006449738189401311
2023-03-27,0.013875406346931296
2023-03-28,-0.0003183103764318185
2023-03-29,0.014645107094142684
2023-03-30,-0.0021963996558052035
2023-03-31,0.011006297060920156
2023-04-03,0.0018663114515811152
2023-04-04,-0.009313927628026075
2023-04-05,-0.0012535654994193512
2023-04-06,0.0037652298624908376
2023-04-10,0.0021882848152887657
2023-04-11,0.008733531456487587
2023-04-12,-0.0021644179435997835
2023-04-13,0.008986807756895532
2023-04-14,0.009827895251613317
2023-04-17,0.011557063055427808
2023-04-18,0.0030065913710952685
2023-04-19,0.002398158294392383
2023-04-20,-0.0029904667594876644
2023-04-21,-0.0035989784866157226
2023-04-24,-0.0024082640955414014
2023-04-25,-0.01719997515730165
2023-04-26,-0.00951799130645159
2023-04-27,0.016119117878589995
2023-04-28,0.01189742399887228
2023-05-01,-0.0027131724964502
2023-05-02,-0.02267228189264814
2023-05-03,-0.011444505453757858
2023-05-04,-0.012828540702260915
