Date,EEM,EWC,EWJ,IEUR,SPLG
2020-06-15,-0.009081605612015209,0.008968777015047946,-0.01091606944619361,0.009352515789698534,0.008948524889701437
2020-06-16,0.006364421855588054,0.012085740208404916,0.019241196407676853,0.011259635336639429,0.019124077493790637
2020-06-17,0.009613078712955803,-0.007319074031671535,0.004452481762102334,0.0018555737692915741,-0.004623348534770977
2020-06-18,0.0005009538666640445,0.0019402254909566263,-0.001773201416227277,-0.006945796765764345,0.0010929926911060761
2020-06-19,-0.00025024457664390987,-0.005034686231132346,-0.004795830217252162,-0.004196896454512267,-0.005731325413476984
2020-06-22,0.012274466781451387,0.01050989212187603,0.006782276645576957,0.01123844132497398,0.006563678140862672
2020-06-23,0.009650902543098194,0.002311131812743339,0.002658998456467998,0.007640644047574474,0.004109900882711681
2020-06-24,-0.013235106188241086,-0.023827769517485775,-0.020862733741994433,-0.026424511689892127,-0.025102492759696116
2020-06-25,0.004222575137622586,0.01023612347478875,0.011376042728700853,0.013688838360851996,0.010355228793888838
2020-06-26,-0.012119737928318997,-0.020264813813191895,-0.009641172397739428,-0.015134009500285428,-0.023822203984361412
2020-06-29,0.004506909136396731,0.014319678458841967,0.00018022548009821726,0.008983780621974802,0.0147558253877631
2020-06-30,-0.0032403266765289596,0.014901877586363632,-0.01009381148147781,0.0018743726616561318,0.013702382762640797
2020-07-01,0.01125265018705468,0.0015456813973024897,-0.0020027134662741197,0.006548134825853813,0.006620622285538058
2020-07-02,0.022750001715893475,0.00501542559882262,0.006568068126607152,0.008132048730941754,0.00465889995185087
2020-07-06,0.04303649057469472,0.00614197029036001,0.012869290205215878,0.018206812415010765,0.01582128096909896
2020-07-07,-0.01668980598409875,-0.009538189355976279,-0.008947766245151034,-0.016070618231505573,-0.010472957314250353
2020-07-08,0.025931038203883094,0.008089287983257698,-0.0007222991723608851,0.012192405769547054,0.007869742167763594
2020-07-09,0.0,-0.010317205925082784,-0.004878949454598547,-0.014318420685997868,-0.005923352793153147
2020-07-10,-0.006433753726857616,0.010810923187066335,0.013074346042542873,0.01060658784917834,0.010833976399723833
2020-07-13,-0.006706700933597376,-0.006111633074965983,-0.005198203244356159,-0.00616018051525713,-0.009378140741652441
2020-07-14,0.0013968868809952628,0.019216000977656522,0.007927962574186598,0.016069842774362186,0.013795120679309658
2020-07-15,0.003022598000621546,0.014328808567021678,0.012692223520443857,0.012426647216739806,0.008537615319412328
2020-07-16,-0.014140158735783559,-0.0055760858677977865,-0.010238285732731223,-0.003124530950822213,-0.0031746256628106817
2020-07-17,0.005643129396583513,0.004859806270262723,0.001605266534197014,0.007387595077869014,0.0026539466728912053
2020-07-20,0.012859619769554964,0.006324402003985208,0.000712118799305772,0.0073333199644016744,0.00820529427992267
2020-07-21,0.009233565378348851,0.004805751541501202,0.0005338758019439727,0.0022059959941975738,0.0026254880205349718
2020-07-22,-0.004345894314140342,0.004783000735720355,-0.002667732416334223,0.006603420862622,0.005498914466520288
2020-07-23,-0.008040197357165657,-0.010252605533559778,-0.0033879287619865694,-0.009402861112288385,-0.012239722320411817
2020-07-24,-0.0009265281657541147,-0.002589820223090622,-0.001073375844541924,-0.008388532842338092,-0.006327273090615204
2020-07-27,0.01553099239857092,0.014836994512359647,0.019881476487604077,0.0117989394531961,0.0071635896709476565
2020-07-28,-0.008217377942364879,-0.004020575279075511,-0.00614665352602628,-0.004840670237017952,-0.006059106484458288
2020-07-29,0.016110490919513776,0.013578077230871566,0.0005300492509310306,0.013044300418527888,0.011926988548396356
2020-07-30,-0.01268389176696072,-0.006517225790754644,-0.015012214984612027,-0.013967588829576827,-0.0028810558332694747
2020-07-31,-0.00688247345845272,-0.004737526302529993,-0.02582040611340597,-0.021248267323030756,0.007617653895047427
2020-08-03,0.0069301701707151775,0.002563190194906806,0.020430618080709007,0.020126548277216827,0.006777403271925442
2020-08-04,0.013305697378457104,0.014243799936434431,0.01118340811854801,0.0035468076218523326,0.004143174950741013
2020-08-05,0.01086710837486704,0.011523336487333946,-0.0007136119927235729,0.005301506553260671,0.006188801138076627
2020-08-06,0.0031354635995963775,0.003916014211456265,-0.0007141959551451027,0.001318753493216862,0.00640696331665902
2020-08-07,-0.020540331208753093,-0.008865254091528496,0.0003573904026947794,-0.0030724210894744752,0.0007638948988877292
2020-08-10,0.002507220743177996,0.0067978153731032,0.004821447486024866,0.0002201629538549632,0.0030534568790148153
2020-08-11,-0.00272824764049151,-0.0003551975305070565,0.008174801629793338,0.003521244912787269,-0.008371392320958515
2020-08-12,0.013451611138187936,0.009242637432101297,0.02115288060081344,0.02236831599929312,0.013814267633256438
2020-08-13,-0.002924390091600393,-0.0024655331989021922,-0.0012084368826499325,-0.004933634647291019,-0.0015139113736074572
2020-08-14,-0.0018051030219071729,-0.002118911768475007,-0.00017270901029886598,-0.010131224103815617,0.0002529787466620803
2020-08-17,0.012658281608011634,0.013092880613017499,0.004148612433294119,0.00892842189779941,0.002778940006120001
2020-08-18,-0.0011162565306392924,-0.0010477992993790375,0.0034429416004277957,-0.00021579013876482644,0.0025196477724220845
2020-08-19,-0.012290348729746992,-0.005244714037151987,-0.005318270498033906,-0.0062608002330921675,-0.004021345578134938
2020-08-20,-0.0031673858859507797,0.002811883873525156,-0.003621825209377705,-0.001520568917794396,0.0030280306449590455
2020-08-21,0.004993011257390156,-0.0038556198538639563,-0.00276966765430231,-0.007180238732588662,0.0035219339463277155
2020-08-24,0.011066064647033524,0.0028150761275205216,0.011109150856085215,0.014025744162321052,0.009777008245597463
2020-08-25,0.01005141979094426,0.003859529146072571,-0.0013733509419735501,0.0015127779102528383,0.0034754902918325836
2020-08-26,0.0026537176977718957,0.013631505299897873,0.0027506224740578844,0.009279372304164424,0.010391072703264781
2020-08-27,-0.008381135254903693,-0.0017239052730024795,-0.009257707370952661,-0.012401217966411249,0.001958776821090469
2020-08-28,0.013122786722304713,-0.000690957933798475,0.0053642839828385025,0.0075776641523275234,0.006842869998658019
2020-08-31,-0.022173531858022844,-0.007604693409165586,-0.0013768964588918298,-0.006661122894651372,-0.0036409517988336138
2020-09-01,0.017063441691942183,0.006617866726485122,0.002757518039921525,-0.0030283659055270196,0.00901361259318656
2020-09-02,-0.0026491253587838104,0.0034602543143515962,0.009969185749595821,0.015621651411328541,0.014726738988860566
2020-09-03,-0.019034897295956754,-0.01965506397448069,-0.01752896416902272,-0.02478095736980568,-0.03473685613662569
2020-09-04,0.0004512034935464371,-0.0077383630953601346,0.0055430291873079796,0.0021905319745121332,-0.008134095861030977
2020-09-08,-0.017365666909870847,-0.021977970779251232,-0.008268781836090922,-0.014426396442178135,-0.027087205809141146
2020-09-09,0.01491844676522458,0.02392166122147943,0.0034741122382451195,0.02417408360936335,0.019923085972281207
2020-09-10,-0.016056215972762633,-0.01592922930583185,0.0005190783464366078,-0.014725048205112223,-0.017780984694116042
2020-09-11,0.009653142276529358,0.0028776297060877365,0.012975919376253087,0.00901093659673613,0.00101989488255394
2020-09-14,0.016161917201316323,0.009325746455484119,0.007173415888443779,0.004574114501201709,0.01299025350621208
2020-09-15,0.010528565276358481,0.0014216187907101219,0.004578616991932183,0.006504819988044197,0.005028951429962403
2020-09-16,-0.0013299999716014366,-0.008516776466118925,0.0035448610483941323,-0.000215371759524019,-0.004002617841517564
2020-09-17,-0.003995598045850812,0.0,0.001177539887534662,0.002154660464973812,-0.009043427367290024
2020-09-18,-0.007800179430202947,-0.008232043192847316,-0.0043684854307536325,-0.007525336542206551,-0.011153332873871435
2020-09-21,-0.009209221978860982,-0.018043811778667096,-0.014849668362162949,-0.030978955924159668,-0.011069409292525312
2020-09-22,-0.007481317037073221,0.011392842237329948,0.0030832120488148984,-0.002906610130530618,0.00988799746454494
2020-09-23,-0.01553228437450871,-0.022892522837869578,0.00580610999806086,-0.013901339481051989,-0.022932338498995564
2020-09-24,-0.004640348242105019,0.006693759780522113,-0.0039049960852444165,-0.0009094843714844147,0.0023733546222084456
2020-09-25,0.0009324759226514434,0.0051720662531937744,0.0015340570316781932,0.004324135112276473,0.01604825856864034
2020-09-28,0.011178192753591443,0.013230231567616935,0.013955074975821491,0.01699521982999941,0.016830898544737183
2020-09-29,-0.0006907847989973126,-0.005077882522987909,-0.0008393145711861338,-0.00022276197511528206,-0.005347625435485948
2020-09-30,0.016132570412260572,-0.0007291693474362759,-0.007727130842168473,-0.003566174602072203,0.0074244295755536704
2020-10-01,0.009299329029623715,0.005837224687558651,0.00016938273743094534,0.007604994087633932,0.006098983467993202
2020-10-02,-0.011460636161650273,-0.001087930948179272,-0.004908729305950099,-0.00022202000311422054,-0.009345466961348747
2020-10-05,0.013411955195439917,0.01924468981944183,0.008164630604543976,0.018205932665427804,0.017847931496956626
2020-10-06,0.00179467125551791,-0.015318905982312114,-0.0021932803730994044,-0.014173696065908015,-0.01427865651248017
2020-10-07,0.010971808564701924,0.014833519615800705,0.0052417619267675075,0.008184195177052267,0.01728078339968553
2020-10-08,0.008194808044428958,0.014616778048177625,0.0003363899202697418,0.009653436546753547,0.008993119200219724
2020-10-09,0.00681027241652532,0.004919235804516475,-0.0001681033785346786,0.00999562614683236,0.009408472827525438
2020-10-12,0.008727677546090495,0.002797210468555411,0.0026908068210167446,0.006669531395028683,0.015452731940702291
2020-10-13,-0.004109847293503832,-0.00871688123233616,-0.0031867668827485485,-0.0156017071831146,-0.006280498744613894
2020-10-14,-0.006733076113514258,-0.0028139366592089265,0.0015144392499029102,-0.002388088510991482,-0.005833417870561575
2020-10-15,-0.007216289316427482,-0.002821802467546153,-0.008400556682534921,-0.0139281651431441,-0.001467187494983313
2020-10-16,0.0035240422034787944,-0.002476223470507244,-0.0020331855001577415,0.006400358687728813,-0.0007344204444001967
2020-10-19,-0.002853235247474717,-0.009219846213614602,0.0011883940492321,-0.004386062825241788,-0.015437583385655707
2020-10-20,0.011005888794371588,0.0035790700427011934,0.00016959933657778592,0.007709326047162568,0.004479721808274828
2020-10-21,0.0028303430476555036,-0.004279536939678197,0.007799116566247433,-0.010710583004346241,-0.0024775561395187218
2020-10-22,-0.00021712561105979855,0.003581633717590238,-0.0028599708221447306,0.0004419798339334591,0.006209630926471421
2020-10-23,0.0058632937319136325,0.0032119813904054606,0.0005060821573534824,0.008833924342919186,0.0032090889779408105
2020-10-26,-0.012953304107549246,-0.01849873074616859,-0.009612172308795408,-0.022986019189287,-0.018454705327340504
2020-10-27,0.004374337976847054,-0.002899609269621628,0.0035757155190097034,-0.013219765972003805,-0.0037602752514900306
2020-10-28,-0.025043524967178432,-0.036713849969319035,-0.013573087921142535,-0.03701185099529469,-0.03447413794260701
2020-10-29,0.01005141979094426,0.004528314021982283,0.007568043757553156,0.0025938281648063555,0.010685479881905824
2020-10-30,-0.011278158568084118,-0.005635055218141893,-0.005804056354469012,-0.002822243607871755,-0.010314520221847978
2020-11-02,0.012748800409541738,0.012844726615291346,0.010473732559633131,0.014622529248518257,0.011464188098222472
2020-11-03,0.0044167506073102825,0.02237977321102358,0.021070726929426575,0.02766172179126536,0.01725941383892704
2020-11-04,0.03144248699856722,0.005107523264211711,-0.0016642435729440352,0.01651208882543931,0.022537138263431622
2020-11-05,0.017053941504557413,0.024319509116122573,0.024670864994672526,0.022919585545284393,0.01956398042230001
2020-11-06,0.004611206054141226,-0.00035434082915308807,0.0008133051353218512,0.002827723448608044,-0.00048542334497547746
2020-11-09,0.006885060647869201,0.015597274433441832,0.029421349521577822,0.02863335468572492,0.012879140692547919
2020-11-10,-0.011396634559657226,0.009424054947423599,-0.0037896295199090213,0.01497277255869145,-0.0019191165053963344
2020-11-11,0.006497575984208748,0.006915649092436915,0.0060231159671995105,0.008726173060648046,0.007932908925632365
2020-11-12,-0.0074969467455874295,-0.01614010111532027,-0.01544036252838199,-0.013182271913120158,-0.00953983403086589
2020-11-13,0.01405814781949255,0.004886612780887534,0.014242358937734734,0.014610593406263028,0.013484011395813233
2020-11-16,0.012414675556831067,0.01806180359585219,0.014199963958047901,0.01049194252101815,0.011879295315077476
2020-11-17,-0.001022037381032459,0.004776648659094995,-0.0038891466201665947,0.00040697613384077513,-0.004695760307042107
2020-11-18,-0.003477923124890925,-0.0027164758746306417,-0.006715610890622226,-0.0050875294060176435,-0.012267061744610896
2020-11-19,0.0016423302153254493,0.004085812823910295,0.006603631535607057,0.006340853638910016,0.004537854329975444
2020-11-20,0.005534016874419123,0.004408195939180404,0.011246616944854182,-0.00040640478766162946,-0.006894967100384841
2020-11-23,0.002649942853671261,0.006414477168509292,0.0006178059896169152,-0.0004068411868626276,0.005985248987320668
2020-11-24,0.013417311290927936,0.017443931844516314,0.015128058685295986,0.015053101679171954,0.0157069412681905
2020-11-25,-0.005616874041828757,0.002307899839103955,-0.007147098888228398,0.0,-0.0009372674979515327
2020-11-27,0.00948161497403599,0.003289587459206267,0.01439735043735113,0.0034068719876514386,0.002110637803158122
2020-11-30,-0.02617919846914596,-0.007213238312449355,-0.027782173360671236,-0.014379904782671371,-0.004446427506444306
2020-12-01,0.019700486704504527,0.005614335071923771,0.020500102567791556,0.023910762554488096,0.01151844481123021
2020-12-02,0.0014087615290627742,0.006896553164521757,-0.0016738551683265213,0.0005937376121385451,0.0016264955796132519
2020-12-03,0.011454961037445255,0.0068491782057849004,0.002438890270320737,0.003164399203321455,0.0
2020-12-04,0.010331707778955534,0.015225198492883063,0.004561928147683858,0.008872439747394267,0.008816800946872316
2020-12-07,0.0,0.0006381977053291354,-0.014683475309641536,-0.0064492527373510855,-0.0018396680065575488
2020-12-08,0.00039342931889030375,0.0022321659431949747,0.002304474962721015,0.0031472340513341024,0.0025342528833012246
2020-12-09,-0.00864943880513025,-0.002545413291914933,0.007050829424275484,-0.000392148214766852,-0.008503588708536514
2020-12-10,0.012889003558667733,0.007655524004842373,0.001674300177016308,-0.000980798737099553,-0.0004635416810344628
2020-12-11,-0.007047666802123653,-0.005064841037808243,0.002127290845832519,-0.006479644331356393,-0.0011597247190765492
2020-12-14,-0.005199252479590077,-0.008213863009160272,0.003318790112310843,0.0005389749145172651,-0.004643427456390792
2020-12-15,0.010813044170768338,0.01136713637564557,0.007130634564846305,0.0135647537495871,0.013529190192734575
2020-12-16,0.0047543973046833,-0.0006420272460816445,-0.00015045261108415087,0.00511706272906598,0.0011506334339528301
2020-12-17,0.0065061645527901835,0.006747971938007469,0.005876161682061953,0.007636603743239823,0.006207109558780788
2020-12-18,-0.0011751418341716668,-0.011171348095330269,-0.0028459946596580687,-0.004663668123854436,-0.004112389756630863
2020-12-21,-0.014708876103375013,-0.007424147532914982,-0.01081581624350103,-0.013861827222970802,-0.0029678414957055033
2020-12-22,-0.007961877344756507,-0.0013008164848442583,-0.00045555767126981284,-0.002375734911834959,-0.0023107124542510737
2020-12-23,0.010232904602708315,0.006838198810892093,0.003646248465337898,0.01389168900841753,0.0002317767757777922
2020-12-24,-0.0043693730220008,0.00452779181096763,-0.0036330016386884045,0.002740167425479001,0.0046307711959427955
2020-12-28,0.00279262819675119,-0.006761142391785047,0.01017938871724322,0.006831913365341391,0.008296703084532009
2020-12-29,0.014919463968071867,0.002593131990995312,0.012482942179761647,0.006397955330456062,-0.002057038496006136
2020-12-30,0.013328064701450426,0.0038798068206882252,0.0004456717452248071,-0.0007707800259945108,0.001603289509400252
2020-12-31,-0.0005802653851668671,-0.006763252576226675,0.0031178812305951986,-0.011374592906850056,0.005259705616099897
2021-01-04,0.0063866251743525115,0.0032425167910592467,-0.011841093296866223,0.012090607150931909,-0.013648788443546667
