Date,EWC
2020-10-08,0.014616778048177625
2020-10-09,0.004919235804516475
2020-10-12,0.002797210468555411
2020-10-13,-0.00871688123233616
2020-10-14,-0.0028139366592089265
2020-10-15,-0.002821802467546153
2020-10-16,-0.002476223470507244
2020-10-19,-0.009219846213614602
2020-10-20,0.0035790700427011934
2020-10-21,-0.004279536939678197
2020-10-22,0.003581633717590238
2020-10-23,0.0032119813904054606
2020-10-26,-0.01849873074616859
2020-10-27,-0.002899609269621628
2020-10-28,-0.036713849969319035
2020-10-29,0.004528314021982283
2020-10-30,-0.005635055218141893
2020-11-02,0.012844726615291346
2020-11-03,0.02237977321102358
2020-11-04,0.005107523264211711
2020-11-05,0.024319509116122573
2020-11-06,-0.00035434082915308807
2020-11-09,0.015597274433441832
2020-11-10,0.009424054947423599
2020-11-11,0.006915649092436915
2020-11-12,-0.01614010111532027
2020-11-13,0.004886612780887534
2020-11-16,0.01806180359585219
2020-11-17,0.004776648659094995
2020-11-18,-0.0027164758746306417
2020-11-19,0.004085812823910295
2020-11-20,0.004408195939180404
2020-11-23,0.006414477168509292
2020-11-24,0.017443931844516314
2020-11-25,0.002307899839103955
2020-11-27,0.003289587459206267
2020-11-30,-0.007213238312449355
2020-12-01,0.005614335071923771
2020-12-02,0.006896553164521757
2020-12-03,0.0068491782057849004
2020-12-04,0.015225198492883063
2020-12-07,0.0006381977053291354
2020-12-08,0.0022321659431949747
2020-12-09,-0.002545413291914933
2020-12-10,0.007655524004842373
2020-12-11,-0.005064841037808243
2020-12-14,-0.008213863009160272
2020-12-15,0.01136713637564557
2020-12-16,-0.0006420272460816445
2020-12-17,0.006747971938007469
2020-12-18,-0.011171348095330269
2020-12-21,-0.007424147532914982
2020-12-22,-0.0013008164848442583
2020-12-23,0.006838198810892093
2020-12-24,0.00452779181096763
2020-12-28,-0.006761142391785047
2020-12-29,0.002593131990995312
2020-12-30,0.0038798068206882252
2020-12-31,-0.006763252576226675
2021-01-04,0.0032425167910592467
2021-01-05,0.01874590851962532
2021-01-06,0.00920061571276598
2021-01-07,0.010688391976076739
2021-01-08,-0.0012441061756239824
2021-01-11,-0.010277280708773096
2021-01-12,0.006922644698408753
2021-01-13,-0.001562520550655866
2021-01-14,0.006885810382161184
2021-01-15,-0.010568848456674718
2021-01-19,0.0021991067530846564
2021-01-20,0.00909095026512352
2021-01-21,-0.004038483329775189
2021-01-22,-0.013100569302594844
2021-01-25,0.002844591262816998
2021-01-26,-0.0034667435338333608
2021-01-27,-0.02656540370061855
2021-01-28,0.011695664951441254
2021-01-29,-0.017340854672210693
2021-02-01,0.011111106549199334
2021-02-02,0.01777630423011267
2021-02-03,0.0034932982666964207
2021-02-04,0.003797279378472407
2021-02-05,0.010088300353358504
2021-02-08,0.013108552183350275
2021-02-09,0.0067776881766730135
2021-02-10,0.002447987003871166
2021-02-11,0.0009157373948687209
2021-02-12,0.002744762619732999
2021-02-16,0.0045620400768686675
2021-02-17,-0.007266141169221196
2021-02-18,-0.002744634902892451
2021-02-19,0.01039742039624092
2021-02-22,0.002421187353979448
2021-02-23,-0.00181137807932219
2021-02-24,0.015426395317934771
2021-02-25,-0.02114975353584847
2021-02-26,-0.02099818180926072
2021-03-01,0.022380899410793686
2021-03-02,0.01064154678206708
2021-03-03,-0.007821703017937942
2021-03-04,-0.010612504509414422
2021-03-05,0.0144037523412186
2021-03-08,0.0033233196404180987
2021-03-09,0.008732475497505554
2021-03-10,0.007164197688052765
2021-03-11,0.016301090667800056
2021-03-12,0.005540912178575441
2021-03-15,0.006380497125660911
2021-03-16,-0.0014408204584557271
2021-03-17,0.00836920337654301
2021-03-18,-0.01574111984688875
2021-03-19,0.00029061552953679737
2021-03-22,-0.004650993204871501
2021-03-23,-0.011098312910401531
2021-03-24,0.0
2021-03-25,-0.002067264606159136
2021-03-26,0.009766183322215127
2021-03-29,-0.0017581667394300782
2021-03-30,-0.004110741530040984
2021-03-31,0.0038326349800692494
2021-04-01,0.01732736787180178
2021-04-05,0.0037530332792685694
2021-04-06,-0.002013280266547235
2021-04-07,0.0
2021-04-08,0.00749254396382093
2021-04-09,0.003146686928638509
2021-04-12,-0.0034216775104173314
2021-04-13,0.003719624266724564
2021-04-14,0.0
2021-04-15,0.006271426019264226
2021-04-16,0.0022661761640550004
2021-04-19,-0.00734895237242994
2021-04-20,-0.018223048289014998
2021-04-21,0.016531381860479755
2021-04-22,-0.006562056424055052
2021-04-23,0.006031047467460304
2021-04-26,0.010276573428266378
2021-04-27,0.0011305619143582302
2021-04-28,0.016934786203524954
2021-04-29,-0.0008325690118116125
2021-04-30,-0.010833462845996622
2021-05-03,0.005616356195314642
2021-05-04,-0.0016754849778802816
2021-05-05,0.009230808878913477
2021-05-06,0.008591910096187982
2021-05-07,0.01154169313074127
2021-05-10,0.0
2021-05-11,-0.005976624575186773
2021-05-12,-0.010112036895984278
2021-05-13,0.0019327402686597495
2021-05-14,0.01515571498074686
2021-05-17,0.009500268787593358
2021-05-18,0.001613538544416926
2021-05-19,-0.009396152430894866
2021-05-20,0.011924209480760561
2021-05-21,-0.0013388960287455953
2021-05-24,0.0077767494429417106
2021-05-25,-0.006652395189895688
2021-05-26,0.005357579173413507
2021-05-27,0.007460662191236533
2021-05-28,0.001586858371533495
2021-06-01,0.0068657497441626525
2021-06-02,0.002360146311718214
2021-06-03,-0.006802657730572315
2021-06-04,0.006585801142475978
2021-06-07,0.00026172602173701875
2021-06-08,-0.0013081781239175916
2021-06-09,-0.004453675651111322
2021-06-10,0.0027272724267104476
2021-06-11,-0.0013203060498658825
2021-06-14,0.004495063354035933
2021-06-15,0.0007894840635092049
2021-06-16,-0.006838549239678304
2021-06-17,-0.010857984232742202
2021-06-18,-0.012851426477693995
2021-06-21,0.013832427957821247
2021-06-22,0.005618132663468778
2021-06-23,-0.0018621747118047205
2021-06-24,0.001598969134149364
2021-06-25,0.0031930545359981632
2021-06-28,-0.0074269673812698
2021-06-29,-0.0026721450237082722
2021-06-30,-0.0013399868354518896
2021-07-01,0.009659175490823513
2021-07-02,0.0
2021-07-06,-0.0077065726474020435
2021-07-07,-0.00348143175092952
2021-07-08,-0.014243503075365371
2021-07-09,0.015812452384264652
2021-07-12,-0.0002683172609209139
2021-07-13,-0.003221565178759933
2021-07-14,-0.00565584801008423
2021-07-15,-0.004333739177489138
2021-07-16,-0.01169729294455435
2021-07-19,-0.022846264392836102
2021-07-20,0.01605642994075307
2021-07-21,0.018852135542995807
2021-07-22,-0.001088389948486701
2021-07-23,0.005992893834043889
2021-07-26,-0.00027082760656360616
2021-07-27,-0.0032502480158730362
2021-07-28,0.00706526183305245
2021-07-29,0.010253438973804707
2021-07-30,-0.0029378564486877146
2021-08-02,-0.002142959002696787
2021-08-03,0.0005367785487917498
2021-08-04,-0.0021465206676739568
2021-08-05,0.0064531905583156135
2021-08-06,0.001603370469538845
2021-08-09,-0.003201052473813082
2021-08-10,0.006689968955897685
2021-08-11,0.005050459789991413
2021-08-12,-0.00211586405983466
2021-08-13,-0.0005302806582363484
2021-08-16,-0.005833643480875228
2021-08-17,-0.010402948703003623
2021-08-18,-0.005660421598477017
2021-08-19,-0.01843320104088908
2021-08-20,0.007456480396422327
2021-08-23,0.02028526980718648
2021-08-24,0.007254252428213759
2021-08-25,0.0013334665578665916
2021-08-26,-0.01251995568200448
2021-08-27,0.013218189671539982
2021-08-30,-0.0015973775305108129
2021-08-31,-0.004266710589449163
2021-09-01,0.006427490124350843
2021-09-02,0.011708309650312332
2021-09-03,0.002104067944973753
2021-09-07,-0.011548512733252858
2021-09-08,-0.006372764857332847
2021-09-09,0.0021379162296326637
2021-09-10,-0.006933265969281455
2021-09-13,0.003222318638818278
2021-09-14,-0.007762378267212489
2021-09-15,0.013487994472313858
2021-09-16,-0.00878351453359516
2021-09-17,-0.012889498086793738
2021-09-20,-0.020402723835416747
2021-09-21,0.004165856619726682
2021-09-22,0.012444456619877808
2021-09-23,0.012564917889762217
2021-09-24,-0.004586007943241932
2021-09-27,0.008130419687614854
2021-09-28,-0.018817309870855725
2021-09-29,-0.005205546683890061
2021-09-30,-0.0002753374029470512
2021-10-01,0.009090815278210984
2021-10-04,0.0005460913731538675
2021-10-05,0.00682105372180275
2021-10-06,-0.0008129178936008286
2021-10-07,0.015731080613208714
2021-10-08,0.006942299615492198
2021-10-11,-0.0026514855515394897
2021-10-12,0.0037223689963714612
2021-10-13,0.010860858603872536
2021-10-14,0.014413104773904672
2021-10-15,0.007233185172314416
2021-10-18,0.0015387918045111082
2021-10-19,0.007170421632388457
2021-10-20,0.008136048023224207
2021-10-21,-0.0037829971713073673
2021-10-22,0.0015192400722803256
2021-10-25,0.0015164094269681794
2021-10-26,-0.007571827678703347
2021-10-27,-0.008138435115816911
2021-10-28,0.015384613742738695
2021-10-29,-0.010606143575295213
2021-11-01,0.01174072626568945
2021-11-02,-0.00782021496009988
2021-11-03,0.007119055248635098
2021-11-04,-0.004039320777088795
2021-11-05,0.005323235556575989
2021-11-08,0.005042968551996374
2021-11-09,0.0
2021-11-10,-0.00953348969787926
2021-11-11,-0.0005065644639915545
2021-11-12,0.01368459435476077
2021-11-15,-0.0024997918921169093
2021-11-16,-0.0020051372906716436
2021-11-17,-0.007282730057444509
2021-11-18,0.002529829231525449
2021-11-19,-0.009588819247711489
2021-11-22,-0.010191293806307122
2021-11-23,0.006692557397070864
2021-11-24,0.005113994267482047
2021-11-26,-0.028491661340002694
2021-11-29,0.0020950288430205966
2021-11-30,-0.023255980883880145
2021-12-01,-0.013911158322309936
2021-12-02,0.017905743968626764
2021-12-03,-0.009595035053299394
2021-12-06,0.018837568686511208
2021-12-07,0.023507609622694936
2021-12-08,-0.006709718942174203
2021-12-09,-0.010911793524142288
2021-12-10,-0.0010508706909737597
2021-12-13,-0.01656369988297146
2021-12-14,-0.0051448154827451464
2021-12-15,0.008982030904361116
2021-12-16,0.0032369861449410564
2021-12-17,-0.010755544779664783
2021-12-20,-0.014134218381354091
2021-12-21,0.02288390402208229
2021-12-22,0.013207550723049799
2021-12-23,0.009577169434533017
2021-12-27,0.009486100773332673
2021-12-28,-0.0018271688377170525
2021-12-29,-0.002876674741976837
2021-12-30,0.0031472148296667335
2021-12-31,0.004705742798427837
2022-01-03,0.003643034195648154
2022-01-04,-0.00985232802832925
2022-01-05,-0.01230671548831963
2022-01-06,0.007688086043456055
2022-01-07,0.007892823593116605
2022-01-10,-0.003654444954017677
2022-01-11,0.018077170722673452
2022-01-12,0.012866471059614915
2022-01-13,-0.008384142521338567
2022-01-14,0.0025622549612691614
2022-01-18,-0.002044523259314146
2022-01-19,-0.0025608372502257115
2022-01-20,-0.008728905268702514
2022-01-21,-0.02615928729529826
2022-01-24,-0.006116998485479086
2022-01-25,0.005351813879215461
2022-01-26,-0.006387923690155728
2022-01-27,-0.0077686263228314845
2022-01-28,0.007559492305695192
2022-01-31,0.023311682876977935
2022-02-01,0.012830911531828582
2022-02-02,0.004136192599011768
2022-02-03,-0.016992678257045535
2022-02-04,0.005500278636147993
2022-02-07,0.0044281173622924275
2022-02-08,0.005186652005099379
2022-02-09,0.01341605188666839
2022-02-10,-0.0091650123886442
2022-02-11,-0.0020555551097006797
2022-02-14,-0.008496392035877154
2022-02-15,0.00882885261521471
2022-02-16,-0.0033459520158596323
2022-02-17,-0.013171662552224794
2022-02-18,-0.012038581111372126
2022-02-22,-0.005563039158251959
2022-02-23,-0.0069258626592084704
2022-02-24,-0.004828403598449382
2022-02-25,0.028301973533276348
2022-02-28,0.0018347242160974275
2022-03-01,-0.013605279782786917
2022-03-02,0.023342160955166724
2022-03-03,-0.003628976030286335
2022-03-04,0.0026016889488091888
2022-03-07,-0.012454720021532362
2022-03-08,-0.009721624564895004
2022-03-09,0.020164511497856363
2022-03-10,0.007022327190979283
2022-03-11,-0.005165430706593588
2022-03-14,-0.015576432675555751
2022-03-15,0.004746804060291154
2022-03-16,0.019685071646114105
2022-03-17,0.020077404694742285
2022-03-18,0.0037850374972583367
2022-03-21,0.010809257745704848
2022-03-22,0.004227895257357339
2022-03-23,-0.007924729824645649
2022-03-24,0.0032451960439221494
2022-03-25,0.009952691302748562
2022-03-28,-0.005420152709165071
2022-03-29,0.005449690865875878
2022-03-30,0.0017246354653417395
2022-03-31,-0.01106756546814458
2022-04-01,0.00024877788121369093
2022-04-04,0.00994537035693499
2022-04-05,-0.007139207514678336
2022-04-06,-0.010662151309244083
2022-04-07,-0.0027568906558350648
2022-04-08,0.0025131083217753147
2022-04-11,-0.008022075492323477
2022-04-12,-0.004296172507466389
2022-04-13,0.010406247545438063
2022-04-14,-0.0032656780264249674
2022-04-18,0.000755991535877687
2022-04-19,0.007806528741113983
2022-04-20,0.007996325992952968
2022-04-21,-0.022062639537497097
2022-04-22,-0.03219262359766584
2022-04-25,-0.008905054127103518
2022-04-26,-0.021934653942374926
2022-04-27,0.002161637540934569
2022-04-28,0.021299601226681064
2022-04-29,-0.021911384936667444
2022-05-02,-0.002429188958820938
2022-05-03,0.013528122402158838
2022-05-04,0.022157057668253044
2022-05-05,-0.03186206899512678
2022-05-06,-0.006744044497611346
2022-05-09,-0.03883768018234224
2022-05-10,-0.00649887109956826
2022-05-11,0.0008531780913123566
2022-05-12,-0.008809242206393564
2022-05-13,0.029243156222446665
2022-05-16,0.009470611077479374
2022-05-17,0.016556294019350437
2022-05-18,-0.025244409598290773
2022-05-19,0.011417490857572377
2022-05-20,-0.0030285199585394773
2022-05-23,0.017398447952660323
2022-05-24,-0.01004356835224518
2022-05-25,0.004935643815958901
2022-05-26,0.010368355216052727
2022-05-27,0.01593316194003247
2022-05-31,0.0055821539748963644
2022-06-01,-0.002114673192005978
2022-06-02,0.021986731577862573
2022-06-03,-0.014515371482145767
2022-06-06,0.0036823197414495024
2022-06-07,0.008385651436447095
2022-06-08,-0.009355553542881201
2022-06-09,-0.021773543973220066
2022-06-10,-0.021339668084630836
2022-06-13,-0.03394996348418844
2022-06-14,-0.011999768251073184
2022-06-15,0.00896462572705281
2022-06-16,-0.034393816605447824
2022-06-17,-0.011279216017917038
2022-06-21,0.027619277897081407
2022-06-22,-0.01519143684943458
2022-06-23,-0.019282129923699598
2022-06-24,0.026315755372283478
2022-06-27,0.012083573833573835
2022-06-28,-0.0014558330571887712
2022-06-29,-0.008748923459294455
2022-06-30,-0.009120355465671248
2022-07-01,0.010688966455220106
2022-07-05,-0.024676908793118568
2022-07-06,-0.005421783211502218
2022-07-07,0.022410635508084198
2022-07-08,-0.0002962776218605745
2022-07-11,-0.014222095151859349
2022-07-12,-0.00811547221022102
2022-07-13,0.0003031009833194265
2022-07-14,-0.02908214124811581
2022-07-15,0.01060841601555551
2022-07-18,0.015436810493393294
2022-07-19,0.026451839158983637
2022-07-20,0.003850642239000779
2022-07-21,0.002065747188348732
2022-07-22,-0.006772630360309062
2022-07-25,0.013637562820680849
2022-07-26,-0.012284234404126293
2022-07-27,0.02309737137096457
2022-07-28,0.008972529150475195
2022-07-29,0.01290868600739925
2022-08-01,-0.009912264849042618
2022-08-02,-0.005720757967169088
2022-08-03,0.006041603502207282
2022-08-04,-0.0008581364519797408
2022-08-05,-0.005151606058380276
2022-08-08,0.008630627388438228
2022-08-09,-0.006845491452009189
2022-08-10,0.024985669310013003
2022-08-11,0.005603974592114147
2022-08-12,0.009751849140720692
2022-08-15,-0.010761454078082822
2022-08-16,0.011436419111465312
2022-08-17,-0.010479836652501517
2022-08-18,0.0027871494556870324
2022-08-19,-0.012506972604341304
2022-08-22,-0.010413694115707028
2022-08-23,0.007963478818886927
2022-08-24,-0.0008465258821863664
2022-08-25,0.011578758522121424
2022-08-26,-0.024009064124787316
2022-08-29,0.000572215845465518
2022-08-30,-0.024299550187394714
2022-08-31,-0.012891900610632168
2022-09-01,-0.009795173981039684
2022-09-02,0.008992700608515092
2022-09-06,-0.01128933037973534
2022-09-07,0.011718662839951044
2022-09-08,0.010989211399934584
2022-09-09,0.02497056950340726
2022-09-12,0.014044079899056205
2022-09-13,-0.03165630403908948
2022-09-14,0.005253736476675153
2022-09-15,-0.013356421446000022
2022-09-16,-0.012360213055448765
2022-09-19,0.012216856605682835
2022-09-20,-0.01884004461791855
2022-09-21,-0.017101658604731562
2022-09-22,-0.011599538287674016
2022-09-23,-0.03335395007614883
2022-09-26,-0.018210872948192236
2022-09-27,-0.00032535802327837704
2022-09-28,0.02669268961294624
2022-09-29,-0.014584691772047909
2022-09-30,-0.010295982841056928
2022-10-03,0.037711419042384176
2022-10-04,0.0350877170557502
2022-10-05,-0.015133241543746956
2022-10-06,-0.023355923645209775
2022-10-07,-0.01919438062444201
2022-10-10,-0.009945488242132816
2022-10-11,-0.013609851068256074
2022-10-12,-0.0029565881632058755
2022-10-13,0.028335962759501454
2022-10-14,-0.02371032300467457
2022-10-17,0.02691169860011655
2022-10-18,0.008948611642655369
2022-10-19,-0.007602117018088883
2022-10-20,-0.005106944682926939
2022-10-21,0.025344770228120206
2022-10-24,-0.0021901741658258977
2022-10-25,0.016933318031410183
2022-10-26,0.012950844463299527
2022-10-27,0.00426179623166445
2022-10-28,0.00394051755878011
2022-10-31,-0.0027173476184002565
2022-11-01,0.0039357456160531434
2022-11-02,-0.01839558090667015
2022-11-03,-0.006451550633434944
2022-11-04,0.03123057496035675
2022-11-07,0.0035982449387963467
2022-11-08,0.010158464488040364
2022-11-09,-0.023366004592962897
2022-11-10,0.050575342252478395
2022-11-11,0.010089423177574997
2022-11-14,-0.013413168269921005
2022-11-15,0.006942519999150187
2022-11-16,-0.004309231836203908
2022-11-17,-0.0031736621824954847
2022-11-18,-0.0002894440430620815
2022-11-21,-0.005211264960267581
2022-11-22,0.020081361855778912
2022-11-23,0.0034236640830387355
2022-11-25,0.004549348804483655
2022-11-28,-0.018114983837868248
2022-11-29,-0.0031706826529855903
2022-11-30,0.017640058560675964
2022-12-01,0.006251726848233385
2022-12-02,-0.005930355995348191
2022-12-05,-0.021875056869097298
2022-12-06,-0.015684157474029625
2022-12-07,-0.0008852428286812986
2022-12-08,0.006792814781097389
2022-12-09,-0.007040094120857487
2022-12-12,0.00472663212033031
2022-12-13,0.006294982099385171
2022-12-14,-0.005039949547453015
2022-12-15,-0.023242037361407175
2022-12-16,-0.010982379296135991
2022-12-19,-0.008328015891734153
2022-12-20,0.00902008045741165
2022-12-21,0.01387171646547225
2022-12-22,-0.013681924685532532
2022-12-23,0.012638710811830878
2022-12-27,0.005479519296688329
2022-12-28,-0.019073467476633188
2022-12-29,0.017901147805430728
2022-12-30,-0.00758037975177428
2023-01-03,-0.005805098338365844
2023-01-04,0.020897420672165268
2023-01-05,-0.009632801420414228
2023-01-06,0.025532064163405144
2023-01-09,0.006223893304958539
2023-01-10,-0.0017673067789202301
2023-01-11,0.0106227327453714
2023-01-12,0.013138757432435977
2023-01-13,0.0031700123208082687
2023-01-17,0.004021759433980199
2023-01-18,-0.011158751668589262
2023-01-19,0.0017359963734895345
2023-01-20,0.013864716366096319
2023-01-23,0.006552924093014223
2023-01-24,0.0
2023-01-25,-0.002830648030599736
2023-01-26,0.011070180196468327
2023-01-27,0.0014036884470931543
2023-01-30,-0.013176221249587838
2023-01-31,0.017897687192021117
2023-02-01,0.0
2023-02-02,-0.0027910348848497746
2023-02-03,-0.005877363949991943
2023-02-06,-0.010979684312283244
2023-02-07,0.011101576113377032
2023-02-08,-0.006475326163507877
2023-02-09,-0.005950643941875722
2023-02-10,0.011687564665039396
2023-02-13,0.006762475580012195
2023-02-14,-0.0016792629205106824
2023-02-15,-0.0028033290025111235
2023-02-16,-0.011245743391842589
2023-02-17,-0.005117775962128368
2023-02-21,-0.018005220066929284
2023-02-22,-0.004656543491617704
2023-02-23,0.0008772526999241137
2023-02-24,-0.0037979790005712166
2023-02-27,0.005278598392564504
2023-02-28,-0.006709322328649625
2023-03-01,0.0055800546526496575
2023-03-02,0.004088828195345284
2023-03-03,0.013379728587761486
2023-03-06,-0.0051663654627048805
2023-03-07,-0.02192727623734303
2023-03-08,0.00029488668154864506
2023-03-09,-0.015629545101219167
2023-03-10,-0.015278685210765475
2023-03-13,-0.003954876387174955
2023-03-14,0.009468446770523498
2023-03-15,-0.022087789408789416
2023-03-16,0.011757542345746774
2023-03-17,-0.010397584240999458
2023-03-20,0.013906008840512074
2023-03-21,0.003657425402683545
2023-03-22,-0.006377048316528189
2023-03-23,-0.0045844792944153
2023-03-24,0.0015351361161637378
2023-03-27,0.011342890689107099
2023-03-28,0.0060623675693076695
2023-03-29,0.01235305011036436
2023-03-30,0.00833342209455501
2023-03-31,0.00885467165112841
2023-04-03,0.018139321860139335
2023-04-04,-0.0022987759312821376
2023-04-05,-0.0060485666605322175
2023-04-06,-0.00028955778874328875
2023-04-10,0.002029006825169599
2023-04-11,0.009256628058124994
2023-04-12,0.004012422443288033
2023-04-13,0.013131577038187237
2023-04-14,-0.001126928190449683
2023-04-17,0.0016924128180533238
2023-04-18,0.002534330094343229
2023-04-19,-0.005056072912633214
2023-04-20,-0.004517189023056978
2023-04-21,-0.001134393141865253
2023-04-24,0.00028383473283111194
2023-04-25,-0.01958554538332158
2023-04-26,-0.0028951583168917994
2023-04-27,0.011904754954817243
2023-04-28,0.010043148383940492
2023-05-01,-0.001704547077246099
2023-05-02,-0.015936193888261063
2023-05-03,-0.004048741653838395
2023-05-04,0.001742278868534619
2023-05-05,0.027536238134162172
2023-05-08,0.0025386192270799857
