Date,XLK
2020-10-08,0.0051798781945182615
2020-10-09,0.015291266515288893
2020-10-12,0.027292272639707793
2020-10-13,-0.006398935557909269
2020-10-14,-0.005298882678129169
2020-10-15,-0.004507254649867232
2020-10-16,-0.0028814414684814604
2020-10-19,-0.01832882853148532
2020-10-20,0.00344807714792994
2020-10-21,-0.0015086612768953067
2020-10-22,-0.004700637986094769
2020-10-23,-0.0010962882887323167
2020-10-26,-0.021698918382351717
2020-10-27,0.0050057013316262555
2020-10-28,-0.042421796614061535
2020-10-29,0.01668039534316268
2020-10-30,-0.022140215716918488
2020-11-02,0.0025258287257798884
2020-11-03,0.017635397668702035
2020-11-04,0.03890376420649
2020-11-05,0.031063848390808113
2020-11-06,0.003549188042217599
2020-11-09,-0.007237966870282664
2020-11-10,-0.018641319105314524
2020-11-11,0.02372317607857899
2020-11-12,-0.008906334821749184
2020-11-13,0.008487190037109515
2020-11-16,0.009653408934955143
2020-11-17,-0.005556866528342974
2020-11-18,-0.010682914598339144
2020-11-19,0.008057106453361662
2020-11-20,-0.01030000329725711
2020-11-23,-0.0002495374138220541
2020-11-24,0.013907100116323345
2020-11-25,0.0021357651749960294
2020-11-27,0.005327415313371109
2020-11-30,0.006685213509852073
2020-12-01,0.012795282235578131
2020-12-02,-0.001519161824413695
2020-12-03,-0.0006405332817888132
2020-12-04,0.010016830978773594
2020-12-07,0.002856083681866073
2020-12-08,0.003243672749599913
2020-12-09,-0.019162508573669967
2020-12-10,0.0014471647928187004
2020-12-11,-0.0020872646958993712
2020-12-14,0.0036202721700151486
2020-12-15,0.01667325700002542
2020-12-16,0.006780793550474229
2020-12-17,0.00790974004805034
2020-12-18,-0.0034963790367043
2020-12-21,0.0010002329564036128
2020-12-22,0.008666682251666336
2020-12-23,-0.007585933352213914
2020-12-24,0.006629821214958254
2020-12-28,0.01131256975722561
2020-12-29,-0.004750315461778287
2020-12-30,-0.0005388081181479931
2020-12-31,0.0014634244852893552
2021-01-04,-0.01630528583323243
2021-01-05,0.006489449929270252
2021-01-06,-0.01724528983625584
2021-01-07,0.02695422025821359
2021-01-08,0.00646561736777973
2021-01-11,-0.008259524977663468
2021-01-12,-0.004780781196066286
2021-01-13,0.0063534812097012505
2021-01-14,-0.008777228837164364
2021-01-15,-0.010253363191727427
2021-01-19,0.013027854968438168
2021-01-20,0.019832853429856412
2021-01-21,0.012913967995454856
2021-01-22,-0.003824945605301666
2021-01-25,0.008356642637286305
2021-01-26,0.0006720606572001575
2021-01-27,-0.01887651183011052
2021-01-28,0.004106341783169043
2021-01-29,-0.02355350886817764
2021-02-01,0.025052559794061402
2021-02-02,0.013544029829410942
2021-02-03,-0.003433971707905048
2021-02-04,0.01595620511241802
2021-02-05,-0.002211984409107748
2021-02-08,0.0104935748761108
2021-02-09,-0.0011700390298789998
2021-02-10,-0.0014644070218693406
2021-02-11,0.010998753341421308
2021-02-12,0.00514931354741921
2021-02-16,-0.00324675770040439
2021-02-17,-0.008831831429236936
2021-02-18,-0.0048934950636941865
2021-02-19,-0.0014674890310397704
2021-02-22,-0.022050857357381104
2021-02-23,-0.0027812982829142907
2021-02-24,0.01530025316244088
2021-02-25,-0.03496390416876094
2021-02-26,0.005307283436427834
2021-03-01,0.03221380737901858
2021-03-02,-0.015863592004406235
2021-03-03,-0.02515802748854623
2021-03-04,-0.022098638662408687
2021-03-05,0.018884302509597495
2021-03-08,-0.02419543630665022
2021-03-09,0.03401405723413986
2021-03-10,-0.003996549546931738
2021-03-11,0.02137521444804813
2021-03-12,-0.007177198998283729
2021-03-15,0.010653418038428786
2021-03-16,0.007529225932305206
2021-03-17,-0.000821771681020933
2021-03-18,-0.027748510446896746
2021-03-19,-0.0030002698268500883
2021-03-22,0.019663182996350947
2021-03-23,-0.006218304941862041
2021-03-24,-0.01213268647707677
2021-03-25,-0.000617897838285586
2021-03-26,0.025428898059089988
2021-03-29,-0.005200959091794077
2021-03-30,-0.009470969432801901
2021-03-31,0.015910724260105757
2021-04-01,0.020103766675320545
2021-04-05,0.020667446609942353
2021-04-06,-0.004266962814899022
2021-04-07,0.005301821612078816
2021-04-08,0.014448667030234175
2021-04-09,0.009614138624584712
2021-04-12,-0.004796419517936079
2021-04-13,0.009426516333625345
2021-04-14,-0.010602688668150284
2021-04-15,0.017174391296450597
2021-04-16,-0.00020923386434101854
2021-04-19,-0.008304362297235413
2021-04-20,-0.008866379997948703
2021-04-21,0.010081894275975722
2021-04-22,-0.0117386112191743
2021-04-23,0.014936043080280959
2021-04-26,0.005115681968697272
2021-04-27,-0.0024400580420347318
2021-04-28,-0.00929574038044123
2021-04-29,-0.0008464874395873734
2021-04-30,-0.013627045806532623
2021-05-03,-0.002791737091922042
2021-05-04,-0.017945507336371458
2021-05-05,-0.002412183798814471
2021-05-06,0.010038098673374796
2021-05-07,0.00856008914915063
2021-05-10,-0.025246034100521397
2021-05-11,-0.003025645015793166
2021-05-12,-0.028125303488582998
2021-05-13,0.013251199106774525
2021-05-14,0.022021486324378392
2021-05-17,-0.007354083250789345
2021-05-18,-0.008000961324041156
2021-05-19,0.0035100727162389322
2021-05-20,0.019126221816453404
2021-05-21,-0.00547678039520183
2021-05-24,0.017769492261251463
2021-05-25,0.0002884403180027917
2021-05-26,-7.228882143450743e-05
2021-05-27,-0.005265150392143925
2021-05-28,0.0035529048556519616
2021-06-01,-0.004913325169968563
2021-06-02,0.006898201536214232
2021-06-03,-0.009302821365217873
2021-06-04,0.019216944826139448
2021-06-07,-0.00021440583671628044
2021-06-08,7.114515237249819e-05
2021-06-09,0.0007146756136058308
2021-06-10,0.007351760503582883
2021-06-11,0.005952114912917805
2021-06-14,0.010142774534226406
2021-06-15,-0.006136271865119114
2021-06-16,-0.005402402270501927
2021-06-17,0.011569184542109978
2021-06-18,-0.009135428376581212
2021-06-21,0.010716988135144545
2021-06-22,0.0090686158763853
2021-06-23,-0.0011059621483417992
2021-06-24,0.006297793020311859
2021-06-25,-0.001168847194338074
2021-06-28,0.010465872695168077
2021-06-29,0.0072913717441494
2021-06-30,-0.001082244728006776
2021-07-01,0.0016929863961565594
2021-07-02,0.013183551398439297
2021-07-06,0.0038034740804417932
2021-07-07,0.005451294534281725
2021-07-08,-0.00945452716826789
2021-07-09,0.00921098961262179
2021-07-12,0.0007935909080614145
2021-07-13,0.00409745502492509
2021-07-14,0.007371223760235024
2021-07-15,-0.008232269382535518
2021-07-16,-0.009881198995736251
2021-07-19,-0.013772255357606511
2021-07-20,0.014841350747832216
2021-07-21,0.009639288510972177
2021-07-22,0.007374136298766487
2021-07-23,0.009934785373218569
2021-07-26,-0.0005178634288645068
2021-07-27,-0.009453375601277014
2021-07-28,-0.001242448732872492
2021-07-29,0.004647447152187567
2021-07-30,-0.0006517591998534966
2021-08-02,-0.003585058972785049
2021-08-03,0.006411098199441412
2021-08-04,0.002015196706586897
2021-08-05,0.005514803175610927
2021-08-06,-0.0008387343358370325
2021-08-09,-0.003228648428768577
2021-08-10,-0.007191460167885633
2021-08-11,0.00013066751018775413
2021-08-12,0.0057415153659432505
2021-08-13,0.005449441215767736
2021-08-16,0.004516214817802844
2021-08-17,-0.008285679535388168
2021-08-18,-0.013795114359360983
2021-08-19,0.00978499357277185
2021-08-20,0.01287736967791342
2021-08-23,0.012905961515663922
2021-08-24,-0.0011410600044313712
2021-08-25,-0.0005710315361229235
2021-08-26,-0.006286539042716144
2021-08-27,0.009648988534635139
2021-08-30,0.010760048726181193
2021-08-31,-0.005260155108125941
2021-09-01,0.00025160946119129335
2021-09-02,-0.0010697415479792305
2021-09-03,0.003969002728912985
2021-09-07,0.00025091906285790166
2021-09-08,-0.003826694258859731
2021-09-09,-0.0037785882253097425
2021-09-10,-0.009861512479637846
2021-09-13,0.0003189644515830814
2021-09-14,-0.001276256700423195
2021-09-15,0.008754820944973263
2021-09-16,0.0005703185816592349
2021-09-17,-0.015575659468995862
2021-09-20,-0.01821436759660089
2021-09-21,0.0003939618701558345
2021-09-22,0.013710384758780725
2021-09-23,0.01339549293293718
2021-09-24,0.0007024143216476375
2021-09-27,-0.009699540901464743
2021-09-28,-0.029641143842709106
2021-09-29,-0.0012617297350221435
2021-09-30,-0.007181003432193522
2021-10-01,0.01506867566869885
2021-10-04,-0.02315771379387077
2021-10-05,0.014250983665665462
2021-10-06,0.006525909896226256
2021-10-07,0.00912975044508113
2021-10-08,-0.0037369435467988765
2021-10-11,-0.0055274969207603775
2021-10-12,-0.005161494626748309
2021-10-13,0.006119432666856772
2021-10-14,0.02254399044574784
2021-10-15,0.008016883352447879
2021-10-18,0.008466378786011086
2021-10-19,0.009921837751092788
2021-10-20,-0.0027708085679896133
2021-10-21,0.00385216841150271
2021-10-22,-0.0034600293085768064
2021-10-25,0.0032826097159917023
2021-10-26,0.0028316027442432112
2021-10-27,-0.0008785412952954097
2021-10-28,0.010047859243315305
2021-10-29,0.004289956518686022
2021-11-01,-0.0014858993157665923
2021-11-02,0.008803945714682238
2021-11-03,0.005838728340263888
2021-11-04,0.01564225581431611
2021-11-05,0.005173741683077937
2021-11-08,0.005386488289269353
2021-11-09,-0.00410751906111273
2021-11-10,-0.01649831224995424
2021-11-11,0.004680012902060771
2021-11-12,0.012159838379603105
2021-11-15,-0.0010159747459050905
2021-11-16,0.010529911024287575
2021-11-17,-0.00301951155091873
2021-11-18,0.009976811730861845
2021-11-19,0.007291225456602435
2021-11-22,-0.011149619517107578
2021-11-23,-0.00230221227367966
2021-11-24,0.007277864632798892
2021-11-26,-0.02496481092650804
2021-11-29,0.025001591929189493
2021-11-30,-0.008346091430188163
2021-12-01,-0.013691178972177531
2021-12-02,0.009193886443206178
2021-12-03,-0.0167322620463507
2021-12-06,0.009507740773287532
2021-12-07,0.03491315603791545
2021-12-08,0.004579041794188221
2021-12-09,-0.010790001257018678
2021-12-10,0.02006531165637848
2021-12-13,-0.014867288362612086
2021-12-14,-0.016426781605464513
2021-12-15,0.026497748759014783
2021-12-16,-0.028343306721230532
2021-12-17,-0.006685837942386641
2021-12-20,-0.011893770328384345
2021-12-21,0.02530645004146903
2021-12-22,0.013077126120076832
2021-12-23,0.005582053832687617
2021-12-27,0.021452417954042735
2021-12-28,-0.005207969901041998
2021-12-29,0.0008536311937470398
2021-12-30,-0.0065955398556778455
2021-12-31,-0.004864966428555051
2022-01-03,0.009490213773736489
2022-01-04,-0.01059729456544678
2022-01-05,-0.03074954958217524
2022-01-06,-0.005050224824957095
2022-01-07,-0.009195711140377427
2022-01-10,0.00018088533755200586
2022-01-11,0.011990652126709467
2022-01-12,0.004703933412493644
2022-01-13,-0.02589790961401639
2022-01-14,0.008456322709635034
2022-01-18,-0.024010436664456014
2022-01-19,-0.013969511629791875
2022-01-20,-0.012913721649777221
2022-01-21,-0.019877922262062753
2022-01-24,0.005183553056107071
2022-01-25,-0.023141799186863765
2022-01-26,0.005872965858133572
2022-01-27,-0.0068884942527632775
2022-01-28,0.043731122555013435
2022-01-31,0.02512658623367492
2022-02-01,0.0025931440974278352
2022-02-02,0.008128677811111595
2022-02-03,-0.029014878437363167
2022-02-04,0.004026078265457977
2022-02-07,-0.006641486980644373
2022-02-08,0.012362819629692545
2022-02-09,0.022180515354000674
2022-02-10,-0.026148692790570416
2022-02-11,-0.03054412801599704
2022-02-14,-0.00032269295851283797
2022-02-15,0.026285169680709153
2022-02-16,-0.0010068115112511489
2022-02-17,-0.029921325972847912
2022-02-18,-0.010129900731648767
2022-02-22,-0.009249515478241155
2022-02-23,-0.025028203835471774
2022-02-24,0.034159685135181084
2022-02-25,0.013593252653692378
2022-02-28,-0.0018139732165958211
2022-03-01,-0.019990680982223674
2022-03-02,0.021656761689402115
2022-03-03,-0.011927757506573933
2022-03-04,-0.017517586492451498
2022-03-07,-0.03659416980329777
2022-03-08,-0.004852001529641381
2022-03-09,0.03956278743271224
2022-03-10,-0.017487657952088065
2022-03-11,-0.017594131972715865
2022-03-14,-0.01853393941709003
2022-03-15,0.033594986227917234
2022-03-16,0.03250304681771077
2022-03-17,0.007091339866863278
2022-03-18,0.02046608037939346
2022-03-21,-0.0018996400762005816
2022-03-22,0.014370107835234736
2022-03-23,-0.01537877315310665
2022-03-24,0.025988092041561828
2022-03-25,-0.0005683216726440898
2022-03-28,0.01188212814614431
2022-03-29,0.02123664604322162
2022-03-30,-0.013333164399935593
2022-03-31,-0.014815459037581746
2022-04-01,-0.0029570151545792456
2022-04-04,0.018995245989019915
2022-04-05,-0.021056460927619813
2022-04-06,-0.023660517893269173
2022-04-07,0.0015550146425800104
2022-04-08,-0.013974316709145174
2022-04-11,-0.025195214075966144
2022-04-12,-0.004442292398224135
2022-04-13,0.016090880076868652
2022-04-14,-0.024286385120166898
2022-04-18,0.0032732308152660927
2022-04-19,0.018760445819133498
2022-04-20,-0.0009340935779365012
2022-04-21,-0.016962821623486612
2022-04-22,-0.027988958665146058
2022-04-25,0.015026319668808297
2022-04-26,-0.03725124763173382
2022-04-27,0.014804916826656855
2022-04-28,0.04003093357730991
2022-04-29,-0.04167531616761877
2022-05-02,0.0152030376778991
2022-05-03,0.0017415148971557937
2022-05-04,0.035113144074788494
2022-05-05,-0.04809544009556743
2022-05-06,-0.0080447724483238
2022-05-09,-0.03869949926293903
2022-05-10,0.0152443099790176
2022-05-11,-0.03156185228726427
2022-05-12,-0.010311589621010642
2022-05-13,0.03323437504102711
2022-05-16,-0.008832547540323143
2022-05-17,0.02896170061608694
2022-05-18,-0.04575610448927114
2022-05-19,-0.010966595059471507
2022-05-20,0.0022173989431562013
2022-05-23,0.022966843259775604
2022-05-24,-0.014843005056529246
2022-05-25,0.011659286068194552
2022-05-26,0.024023596904844124
2022-05-27,0.03383759523296681
2022-05-31,-0.007140077311638904
2022-06-01,-0.0029904303546950395
2022-06-02,0.02420925753562364
2022-06-03,-0.02391572459357072
2022-06-06,7.141065070226382e-05
2022-06-07,0.011928538400100885
2022-06-08,-0.011293646552541614
2022-06-09,-0.026701176661452664
2022-06-10,-0.03843590782569861
2022-06-13,-0.04432083005087972
2022-06-14,0.006305909286952849
2022-06-15,0.02109937219046576
2022-06-16,-0.04070551992046567
2022-06-17,0.00915057706032707
2022-06-21,0.025447330749437835
2022-06-22,-0.004236683472255587
2022-06-23,0.014970104559121067
2022-06-24,0.03594140861801076
2022-06-27,-0.0067436880117087705
2022-06-28,-0.029951141388371516
2022-06-29,0.002022100368270552
2022-06-30,-0.013349995365133371
2022-07-01,0.002281373550030219
2022-07-05,0.012557723802068876
2022-07-06,0.008603973235453477
2022-07-07,0.02067332650736442
2022-07-08,0.00045163562339634034
2022-07-11,-0.013772909100590591
2022-07-12,-0.01365975539309161
2022-07-13,-0.0026304056607492354
2022-07-14,0.009153352810248538
2022-07-15,0.017603474550937026
2022-07-18,-0.009669045928189846
2022-07-19,0.030510935353199375
2022-07-20,0.015617975913843729
2022-07-21,0.014065891192091007
2022-07-22,-0.01379878804569279
2022-07-25,-0.006340077032278124
2022-07-26,-0.01620847503838596
2022-07-27,0.0430146498966999
2022-07-28,0.015224135845859799
2022-07-29,0.015347706759190949
2022-08-01,-0.002149526745951924
2022-08-02,-0.007087780735189231
2022-08-03,0.026594185998490172
2022-08-04,0.004567272730376937
2022-08-05,-0.0023073510087198157
2022-08-08,-0.0085020692492348
2022-08-09,-0.010016020091314193
2022-08-10,0.027302629616553276
2022-08-11,-0.003912526070045108
2022-08-12,0.019909449406899205
2022-08-15,0.006307596532489912
2022-08-16,-0.0027051671449999093
2022-08-17,-0.007145114715771617
2022-08-18,0.005197659592931947
2022-08-19,-0.018163736777312645
2022-08-22,-0.027884917803262188
2022-08-23,-0.0026392851567307307
2022-08-24,0.0006267680991824953
2022-08-25,0.016911267209939407
2022-08-26,-0.042704267223736325
2022-08-29,-0.013225805982346572
2022-08-30,-0.010432625607805335
2022-08-31,-0.009737107940966272
2022-09-01,-0.004879509727600317
2022-09-02,-0.013001286650466515
2022-09-06,-0.006624271423813055
2022-09-07,0.01598863534332784
2022-09-08,0.0034308320993639008
2022-09-09,0.019770942987048734
2022-09-12,0.016035045959145622
2022-09-13,-0.05308472324434865
2022-09-14,0.0036364421162276006
2022-09-15,-0.023022557449908665
2022-09-16,-0.005562610540044033
2022-09-19,0.008154720357163692
2022-09-20,-0.0058717070225015044
2022-09-21,-0.015620065737085076
2022-09-22,-0.010183810409574945
2022-09-23,-0.013080431010933702
2022-09-26,-0.00695002994402627
2022-09-27,0.0013022083346543312
2022-09-28,0.010565604010631224
2022-09-29,-0.026057509701172155
2022-09-30,-0.019157816790890125
2022-10-03,0.030981662069882177
2022-10-04,0.03356207573802794
2022-10-05,0.0033182081762204163
2022-10-06,-0.00818948499365968
2022-10-07,-0.04112752964500743
2022-10-10,-0.01680880653258776
2022-10-11,-0.015327630401071435
2022-10-12,-0.003078989971631252
2022-10-13,0.031057132048538216
2022-10-14,-0.028124444573791263
2022-10-17,0.03047916106307702
2022-10-18,0.008474611452200076
2022-10-19,-0.0028833328209180165
2022-10-20,0.0005782953903181731
2022-10-21,0.02675466976820884
2022-10-24,0.013833047037671964
2022-10-25,0.019117918375706422
2022-10-26,-0.022262075330883202
2022-10-27,-0.011384293350956809
2022-10-28,0.04348515465988978
2022-10-31,-0.013196421218819143
2022-11-01,-0.008367882020519857
2022-11-02,-0.03454263494870524
2022-11-03,-0.02940703796524835
2022-11-04,0.01826302922569578
2022-11-07,0.016695582394725683
2022-11-08,0.009592683962434734
2022-11-09,-0.026008390030359152
2022-11-10,0.08217572900931569
2022-11-11,0.0171124505798137
2022-11-14,-0.008562532251254917
2022-11-15,0.012121428628038888
2022-11-16,-0.013697805618599013
2022-11-17,0.0012900727438924786
2022-11-18,0.0011370486864650253
2022-11-21,-0.010750389441334662
2022-11-22,0.01936193589126889
2022-11-23,0.00885865227275362
2022-11-25,-0.00580417891121221
2022-11-28,-0.021407130988641
2022-11-29,-0.00979064374754568
2022-11-30,0.050208548473197556
2022-12-01,0.0013975464326159148
2022-12-02,-0.0058025783834344535
2022-12-05,-0.016622493821646267
2022-12-06,-0.02141063400804888
2022-12-07,-0.005066735967658054
2022-12-08,0.016358086474902667
2022-12-09,-0.006149463397795429
2022-12-12,0.021846898049160846
2022-12-13,0.011811284644851483
2022-12-14,-0.008422378692101717
2022-12-15,-0.03740398707344117
2022-12-16,-0.01323637699722413
2022-12-19,-0.013334558992845968
2022-12-20,0.001514938126629728
2022-12-21,0.016559287167709824
2022-12-22,-0.02521739846126969
2022-12-23,0.0010444774132385426
2022-12-27,-0.00947033583398571
2022-12-28,-0.016123838690589865
2022-12-29,0.02618789472118599
2022-12-30,-0.0013641668186850087
2023-01-03,-0.009482575043459507
2023-01-04,0.0025961533906908585
2023-01-05,-0.01942060524496758
2023-01-06,0.029295324920510568
2023-01-09,0.01162501710121222
2023-01-10,0.006181750764952865
2023-01-11,0.017328284416329165
2023-01-12,0.007432684355199282
2023-01-13,0.0028434368163174906
2023-01-17,0.004521553577913284
2023-01-18,-0.01289301844939561
2023-01-19,-0.011670215821590002
2023-01-20,0.027056675186640566
2023-01-23,0.022765462814881454
2023-01-24,-0.0004468158718733406
2023-01-25,-0.002085261124368909
2023-01-26,0.015971411164719118
2023-01-27,0.004186965485098559
2023-01-30,-0.019092742507260563
2023-01-31,0.01394575200585213
2023-02-01,0.023536471338651888
2023-02-02,0.027306642977376727
2023-02-03,-0.00832389457634497
2023-02-06,-0.012202860446957176
2023-02-07,0.024992728854307478
2023-02-08,-0.01205249623288307
2023-02-09,-0.005500027063712332
2023-02-10,-0.004609163878904532
2023-02-13,0.017310109299920606
2023-02-14,0.00427152648199236
2023-02-15,0.004671529043173583
2023-02-16,-0.017350225731548874
2023-02-17,-0.012500758741360252
2023-02-21,-0.023744906365314566
2023-02-22,-0.0014652526055113357
2023-02-23,0.016580988213372727
2023-02-24,-0.017826263959232258
2023-02-27,0.005364068134167788
2023-02-28,-0.00219251129996223
2023-03-01,-0.00732484806474365
2023-03-02,0.012322863150503238
2023-03-03,0.021502924731875872
2023-03-06,0.00478086746435924
2023-03-07,-0.012428033055175591
2023-03-08,0.00826948542077588
2023-03-09,-0.01433522442720292
2023-03-10,-0.017582936808184013
2023-03-13,0.005449986554215247
2023-03-14,0.023075299992130205
2023-03-15,0.0005730181153991154
2023-03-16,0.02805178008527509
2023-03-17,-0.0013920080702654047
2023-03-20,0.002696515367619723
2023-03-21,0.00808197026505142
2023-03-22,-0.00995229679000531
2023-03-23,0.016265266751090524
2023-03-24,0.0026102031839356776
2023-03-27,-0.007741891811058554
2023-03-28,-0.004695022010932526
2023-03-29,0.02095028812775701
2023-03-30,0.011619225261829014
2023-03-31,0.014306811917393691
2023-04-03,-0.0015892278171655283
2023-04-04,-0.0055051027326543656
2023-04-05,-0.01140457059365163
2023-04-06,0.005666930461750486
2023-04-10,-0.0005366018978761877
2023-04-11,-0.009396669738830021
2023-04-12,-0.005691503879719173
2023-04-13,0.01860308292302859
2023-04-14,-0.00555271540857738
2023-04-17,0.0036328460450198996
2023-04-18,0.003083213548020769
2023-04-19,-0.002873277738450808
2023-04-20,-0.006567468553306921
2023-04-21,-0.003238162169265757
2023-04-24,-0.004399004882853386
2023-04-25,-0.021344431253420226
2023-04-26,0.014864119289332178
2023-04-27,0.02121693778214273
2023-04-28,0.010857217166936772
2023-05-01,0.0005966716167853381
2023-05-02,-0.009342898679530531
2023-05-03,-0.008427363244460029
