Date,XLE
2020-10-06,-0.014905512429951528
2020-10-07,0.014122306707003984
2020-10-08,0.03746707732800747
2020-10-09,-0.015979557838745273
2020-10-12,0.0025980435871588714
2020-10-13,-0.015549067444440068
2020-10-14,0.004277694934095688
2020-10-15,0.012123241424139453
2020-10-16,-0.022661091170131042
2020-10-19,-0.02119911120143092
2020-10-20,0.011844664651619263
2020-10-21,-0.019063838143131395
2020-10-22,0.041254795710848224
2020-10-23,-0.004911663812376288
2020-10-26,-0.03586693809801911
2020-10-27,-0.012969300050507115
2020-10-28,-0.04183950057002661
2020-10-29,0.030674544205548937
2020-10-30,0.005602211150401715
2020-11-02,0.03412281579291676
2020-11-03,-0.005723849740291609
2020-11-04,0.001354370728783083
2020-11-05,0.0
2020-11-06,-0.02164351913472584
2020-11-09,0.14275856146994204
2020-11-10,0.032365324631206116
2020-11-11,-0.010254990962830779
2020-11-12,-0.03226750268681111
2020-11-13,0.03640263738206273
2020-11-16,0.06582053617511607
2020-11-17,0.010246311419572551
2020-11-18,-0.02905704141248766
2020-11-19,0.01637496300433061
2020-11-20,-0.0052775600159746805
2020-11-23,0.07065031518251175
2020-11-24,0.05138260202859457
2020-11-25,-0.02331929604578553
2020-11-27,-0.011684171479500294
2020-11-30,-0.05525570528037427
2020-12-01,0.004624673106527588
2020-12-02,0.0324938849846117
2020-12-03,0.010490339521309178
2020-12-04,0.05450313329188505
2020-12-07,-0.02338168276820307
2020-12-08,0.014868901148296532
2020-12-09,0.002234912700770808
2020-12-10,0.030723160342989386
2020-12-11,-0.011538234216738052
2020-12-14,-0.03501932030149013
2020-12-15,0.019657009388108992
2020-12-16,-0.004943112944631789
2020-12-17,-0.0047195900365079035
2020-12-18,-0.016720194291817037
2020-12-21,-0.019290361582560922
2020-12-22,-0.01678470111955732
2020-12-23,0.022139133489167406
2020-12-24,-0.005219201452996258
2020-12-28,-0.006295757483643638
2020-12-29,-0.0065998716321379325
2020-12-30,0.015679150897833116
2020-12-31,-0.008372617211589994
2021-01-04,0.0015828342595065603
2021-01-05,0.04478430274117162
2021-01-06,0.030509113113205366
2021-01-07,0.014681015265836539
2021-01-08,-0.001205826973745605
2021-01-11,0.01569291068876555
2021-01-12,0.0349418463142217
2021-01-13,-0.007809247578880352
2021-01-14,0.029629876424513313
2021-01-15,-0.038893925862190426
2021-01-19,0.020117331415717477
2021-01-20,0.003668584359576066
2021-01-21,-0.03381313551780163
2021-01-22,-0.005202158439801985
2021-01-25,-0.01022097716351733
2021-01-26,-0.02137387642933819
2021-01-27,-0.01349700185606062
2021-01-28,0.011691433715466548
2021-01-29,-0.03319405435958245
2021-02-01,0.007121353998530644
2021-02-02,0.01085849832946173
2021-02-03,0.042718138520849935
2021-02-04,0.011020447795456079
2021-02-05,0.00853092638114461
2021-02-08,0.04182348343654185
2021-02-09,-0.010600013767456118
2021-02-10,0.019147227825410118
2021-02-11,-0.015432880699134177
2021-02-12,0.014766131555242978
2021-02-16,0.02507277064866198
2021-02-17,0.014850548043228828
2021-02-18,-0.022595416965087378
2021-02-19,0.016732720320019157
2021-02-22,0.034647196611684805
2021-02-23,0.016534148157045347
2021-02-24,0.035412707670887444
2021-02-25,-0.019288075935174898
2021-02-26,-0.02372275334838314
2021-03-01,0.02596072701157426
2021-03-02,-0.005465686841265471
2021-03-03,0.014655110999838294
2021-03-04,0.023871452946328198
2021-03-05,0.03742194417714506
2021-03-08,0.0018882695332602673
2021-03-09,-0.01753060006356444
2021-03-10,0.02532609024405308
2021-03-11,0.00037449907542330685
2021-03-12,0.002057606310015503
2021-03-15,-0.011387165062119564
2021-03-16,-0.028511963990046074
2021-03-17,0.007774529238320449
2021-03-18,-0.04493725350061617
2021-03-19,0.00020161080109803997
2021-03-22,-0.009589573628829395
2021-03-23,-0.014627120027034368
2021-03-24,0.025088874923999693
2021-03-25,0.003671136746639325
2021-03-26,0.0247916784575275
2021-03-29,-0.011897824380409094
2021-03-30,-0.008629046541304142
2021-03-31,-0.006882655307751784
2021-04-01,0.025479128114010097
2021-04-05,-0.023852311669726567
2021-04-06,-0.0026469298798804664
2021-04-07,0.003470790482686281
2021-04-08,-0.013021500493014981
2021-04-09,-0.006596601907000177
2021-04-12,-0.007885323827336532
2021-04-13,0.001045535155410393
2021-04-14,0.02778940526916651
2021-04-15,-0.008131557906271625
2021-04-16,-0.00799342652124746
2021-04-19,-0.0010332571289464187
2021-04-20,-0.026473542634778857
2021-04-21,0.012747031548727694
2021-04-22,-0.01174740169865418
2021-04-23,0.009127645574751764
2021-04-26,0.006730912161567737
2021-04-27,0.01211888476219225
2021-04-28,0.03447581303791458
2021-04-29,0.011174933444300095
2021-04-30,-0.025261237299514572
2021-05-03,0.027535923825342312
2021-05-04,0.000591015442750642
2021-05-05,0.032296200743933356
2021-05-06,0.005150803243783919
2021-05-07,0.01784022475695335
2021-05-10,0.00037296383161322666
2021-05-11,-0.025722297450127996
2021-05-12,0.004782915989782532
2021-05-13,-0.012185963195989302
2021-05-14,0.03103319927293824
2021-05-17,0.02318191327279906
2021-05-18,-0.023204806925382737
2021-05-19,-0.024878511249021074
2021-05-20,-0.0015346089708969668
2021-05-21,0.002113395618712932
2021-05-24,0.009969307272180261
2021-05-25,-0.02031133693758147
2021-05-26,0.00891321485899077
2021-05-27,0.0007680148097914952
2021-05-28,0.0019191275036765099
2021-06-01,0.03849833243401757
2021-06-02,0.018627720354045696
2021-06-03,0.002716030119789936
2021-06-04,0.00668098044861698
2021-06-07,-0.004304725587936042
2021-06-08,0.008646917077545169
2021-06-09,-0.006251111338291149
2021-06-10,-0.0012582167223860186
2021-06-11,-0.003418892568780141
2021-06-14,-0.0043337302973572855
2021-06-15,0.01904250327860968
2021-06-16,-0.005339333784198597
2021-06-17,-0.03399520029691949
2021-06-18,-0.029634975504890027
2021-06-21,0.042614784006981266
2021-06-22,0.006657987122058895
2021-06-23,0.0027559433224719765
2021-06-24,0.008611069587600273
2021-06-25,0.0052678616941594925
2021-06-28,-0.033790986412259194
2021-06-29,-0.004862722830155541
2021-06-30,0.012403945792455628
2021-07-01,0.0174492082144182
2021-07-02,-0.002189093628356731
2021-07-06,-0.03254739107279225
2021-07-07,-0.016253810980445205
2021-07-08,-0.005763746744930187
2021-07-09,0.021255821310617318
2021-07-12,-0.0015136320886615096
2021-07-13,-0.007579972466687623
2021-07-14,-0.029787972995446554
2021-07-15,-0.013973732814040352
2021-07-16,-0.028343262555798887
2021-07-19,-0.03533288608781748
2021-07-20,0.013415886476561889
2021-07-21,0.03488121347418138
2021-07-22,-0.011167443589597537
2021-07-23,-0.003696209106551218
2021-07-26,0.024731858533359574
2021-07-27,-0.009251779721570763
2021-07-28,0.009135295094071738
2021-07-29,0.00965599537376538
2021-07-30,-0.01593923636515715
2021-08-02,-0.007491669453860705
2021-08-03,0.017136075908917858
2021-08-04,-0.02707581616296273
2021-08-05,0.011337982916265421
2021-08-06,0.009172168547719517
2021-08-09,-0.014138612404305362
2021-08-10,0.017619576904223555
2021-08-11,0.007851486639263383
2021-08-12,-0.0009986330260547405
2021-08-13,-0.011797528574957084
2021-08-16,-0.018413566819862504
2021-08-17,-0.01030725719660508
2021-08-18,-0.02082892671883596
2021-08-19,-0.025952111843628556
2021-08-20,0.0021840032246422947
2021-08-23,0.037480944417629836
2021-08-24,0.016592983369791092
2021-08-25,0.007644910704114105
2021-08-26,-0.015173451846044017
2021-08-27,0.026650079069389987
2021-08-30,-0.011762331096995204
2021-08-31,-0.0067721516662196946
2021-09-01,-0.014669443955383832
2021-09-02,0.025372233545797762
2021-09-03,-0.005725737712705015
2021-09-07,-0.005964536615724714
2021-09-08,-0.01282852538354684
2021-09-09,0.0020958301497671084
2021-09-10,-0.0004180647011758909
2021-09-13,0.028666828181179493
2021-09-14,-0.01444265662363331
2021-09-15,0.03735807774140398
2021-09-16,-0.011340893869881685
2021-09-17,-0.007446079623901425
2021-09-20,-0.030536980657806967
2021-09-21,0.0023285584017274097
2021-09-22,0.030834087653972775
2021-09-23,0.035033952101428456
2021-09-24,0.007521609660878115
2021-09-27,0.03556004395738044
2021-09-28,0.003415045039686815
2021-09-29,0.0
2021-09-30,-0.015125828554268361
2021-10-01,0.03359565605992332
2021-10-04,0.01634480638572189
2021-10-05,0.00584781286610947
2021-10-06,-0.010537765212568884
2021-10-07,0.007712085810513969
2021-10-08,0.030794513069084095
2021-10-11,-0.003712216461020823
2021-10-12,0.0008870273466623502
2021-10-13,-0.0008862412264587505
2021-10-14,0.012242797570960473
2021-10-15,0.004907770422064361
2021-10-18,0.0006978622723146088
2021-10-19,0.011329810024496734
2021-10-20,0.008100612177676103
2021-10-21,-0.018464662455032643
2021-10-22,0.009406164070569822
2021-10-25,0.014667783244089794
2021-10-26,0.005782405058779139
2021-10-27,-0.028745506329998838
2021-10-28,0.00713785006619605
2021-10-29,-0.006568570229187554
2021-11-01,0.017226320099789305
2021-11-02,-0.00940808549397154
2021-11-03,-0.008288716379417749
2021-11-04,0.0013929090757061058
2021-11-05,0.013041425364890724
2021-11-08,0.009097095441479297
2021-11-09,0.004082285321628465
2021-11-10,-0.026427271780712358
2021-11-11,0.003828045486287124
2021-11-12,-0.0024268159250693255
2021-11-15,0.008340720286947434
2021-11-16,0.0015508680609264136
2021-11-17,-0.015313256549333576
2021-11-18,-0.005940957887129228
2021-11-19,-0.03902251876719387
2021-11-22,0.01774268089946207
2021-11-23,0.03073341475463298
2021-11-24,0.009764581412530005
2021-11-26,-0.04023486007193233
2021-11-29,0.005757408542426123
2021-11-30,-0.023434588059147998
2021-12-01,-0.010624872525991758
2021-12-02,0.02906885211596766
2021-12-03,-0.007916595860597675
2021-12-06,0.014871248166404616
2021-12-07,0.02340977794522381
2021-12-08,-0.00017464830795366204
2021-12-09,-0.007684323410335869
2021-12-10,0.007391844325276065
2021-12-13,-0.027777764902752078
2021-12-14,-0.004133130388794148
2021-12-15,-0.004871878320887535
2021-12-16,0.006346304426016802
2021-12-17,-0.02036027547731334
2021-12-20,-0.012389333029709126
2021-12-21,0.028485134757001207
2021-12-22,0.006419726436815987
2021-12-23,0.0005468727376063409
2021-12-27,0.02185770537905296
2021-12-28,-0.0007128395150107769
2021-12-29,-0.006421845253237746
2021-12-30,-0.006104098281256687
2021-12-31,0.00252887954258596
2022-01-03,0.030991101757971373
2022-01-04,0.03460331681618367
2022-01-05,-0.0001690806935951139
2022-01-06,0.022301038277920293
2022-01-07,0.013716750476944872
2022-01-10,-0.003097325168686549
2022-01-11,0.03401452812297645
2022-01-12,0.0018978562577891545
2022-01-13,-0.005051317321210114
2022-01-14,0.023481073551895992
2022-01-18,0.004030115056242511
2022-01-19,-0.007256388134777247
2022-01-20,-0.009175634832055635
2022-01-21,-0.019777146864853323
2022-01-24,0.006725391340550058
2022-01-25,0.03881013138460698
2022-01-26,-0.0016840837708023138
2022-01-27,0.010889622460549253
2022-01-28,-0.004248378155395249
2022-01-31,0.004418819628751347
2022-02-01,0.03564904639052546
2022-02-02,0.0032226446543839327
2022-02-03,-0.009490412485773314
2022-02-04,0.01562477981384136
2022-02-07,0.012772014887051819
2022-02-08,-0.021495957707980295
2022-02-09,0.008348240143923658
2022-02-10,-0.006245672766005961
2022-02-11,0.029085042630670577
2022-02-14,-0.023575965670983523
2022-02-15,-0.010473042216754935
2022-02-16,0.008085098710250982
2022-02-17,-0.0016041017545758152
2022-02-18,-0.006134018873521718
2022-02-22,-0.016164797905386274
2022-02-23,0.0103062252819075
2022-02-24,-0.007835425727379386
2022-02-25,0.026374434094811994
2022-02-28,0.02468060538422101
2022-03-01,0.010059679598122484
2022-03-02,0.02286420980460835
2022-03-03,0.0027427846630583286
2022-03-04,0.028856611133375898
2022-03-07,0.01475466834461625
2022-03-08,0.01571922705899631
2022-03-09,-0.030564815175533222
2022-03-10,0.03059735000976782
2022-03-11,-0.008003324979937276
2022-03-14,-0.02992836060992321
2022-03-15,-0.03661954627357045
2022-03-16,-0.004594783951369585
2022-03-17,0.03441032723202264
2022-03-18,-0.0009467247444143734
2022-03-21,0.04031168594210799
2022-03-22,-0.007355938861092093
2022-03-23,0.017202629343856524
2022-03-24,0.0024716127346218197
2022-03-25,0.02193099846334312
2022-03-28,-0.024761792019791118
2022-03-29,-0.002604371050978438
2022-03-30,0.011619030200808123
2022-03-31,-0.013550054750626872
2022-04-01,0.008110678656726211
2022-04-04,0.0012980727093538924
2022-04-05,-0.015682092514740842
2022-04-06,0.005924932710294595
2022-04-07,0.013089129390713827
2022-04-08,0.02751932354735409
2022-04-11,-0.03005135418555971
2022-04-12,0.016592983351412238
2022-04-13,0.014919882384181626
2022-04-14,0.00326670479723723
2022-04-18,0.014652252676089494
2022-04-19,-0.008145955611703948
2022-04-20,0.003857518259612114
2022-04-21,-0.03173423292803479
2022-04-22,-0.024452518904055753
2022-04-25,-0.033070917435003344
2022-04-26,0.0013570334933283856
2022-04-27,0.014638256733746857
2022-04-28,0.03032309228724528
2022-04-29,-0.025670823748455085
2022-05-02,0.015968167691767565
2022-05-03,0.028028714651352038
2022-05-04,0.04153394409130717
2022-05-05,-0.015045853081421035
2022-05-06,0.029806237866507157
2022-05-09,-0.08273040810218046
2022-05-10,0.009072152101806674
2022-05-11,0.013420192474213444
2022-05-12,0.00424241763881561
2022-05-13,0.03418257610640718
2022-05-16,0.026367967092417288
2022-05-17,0.011579083073216978
2022-05-18,-0.025634984456693655
2022-05-19,-0.0036713066742689593
2022-05-20,0.00429885005707864
2022-05-23,0.02641549143095845
2022-05-24,0.003812753063447749
2022-05-25,0.020652560728047886
2022-05-26,0.011047785741302496
2022-05-27,0.018288864894759227
2022-05-31,-0.015023468216562086
2022-06-01,0.016284504184133075
2022-06-02,-0.003159649695466893
2022-06-03,0.013244380279103574
2022-06-06,-0.0011171364362410063
2022-06-07,0.02986243941391664
2022-06-08,0.0021718191138113685
2022-06-09,-0.022106515853751896
2022-06-10,-0.016954791981013906
2022-06-13,-0.05219250965728228
2022-06-14,0.0019030784554199265
2022-06-15,-0.02207989162699231
2022-06-16,-0.05632428089308861
2022-06-17,-0.0546695563965085
2022-06-21,0.05180615439976277
2022-06-22,-0.04003150027029645
2022-06-23,-0.037067096508475395
2022-06-24,0.013161264445747722
2022-06-27,0.02933369074878711
2022-06-28,0.0270050177740635
2022-06-29,-0.03475136632553488
2022-06-30,-0.021081349961261653
2022-07-01,0.014962642575212293
2022-07-05,-0.03968027944942454
2022-07-06,-0.017073060155454955
2022-07-07,0.03605303393390091
2022-07-08,-0.0004225963439843383
2022-07-11,-0.009584246131593588
2022-07-12,-0.019496193223677127
2022-07-13,-0.0015967528988117818
2022-07-14,-0.018898036791946016
2022-07-15,0.016298781017453967
2022-07-18,0.02288978136163311
2022-07-19,0.030786634102870636
2022-07-20,0.009679099285147652
2022-07-21,-0.01752946445386172
2022-07-22,-0.008224169274325788
2022-07-25,0.036683332012181324
2022-07-26,-0.009083524600009607
2022-07-27,0.02257491302692971
2022-07-28,0.005619168034967537
2022-07-29,0.043374307729996175
2022-08-01,-0.02065789219705727
2022-08-02,-0.0023437627882225698
2022-08-03,-0.028713249561939658
2022-08-04,-0.03708660983000711
2022-08-05,0.019815565498593424
2022-08-08,0.005199849276339208
2022-08-09,0.017560558215340638
2022-08-10,0.00722423489695001
2022-08-11,0.034400126399059205
2022-08-12,0.007575946414059009
2022-08-15,-0.019498002824631877
2022-08-16,-0.002339387077695765
2022-08-17,0.008337572531510906
2022-08-18,0.026873607135004418
2022-08-19,-0.00025188803044429164
2022-08-22,-0.0018878603829253215
2022-08-23,0.036061195199877494
2022-08-24,0.01229158902160088
2022-08-25,0.007694371056440774
2022-08-26,-0.011691918418985203
2022-08-29,0.015089343083054985
2022-08-30,-0.033892241024238046
2022-08-31,-0.009108898342374383
2022-09-01,-0.024596303803186226
2022-09-02,0.0183394880648744
2022-09-06,-0.009254605832187734
2022-09-07,-0.011613219280288689
2022-09-08,0.004342150919998344
2022-09-09,0.02492380312425957
2022-09-12,0.018362134017827048
2022-09-13,-0.02521933331839943
2022-09-14,0.028246590558311357
2022-09-15,-0.025768880899096902
2022-09-16,-0.021335114496079055
2022-09-19,0.0005930965954838996
2022-09-20,-0.006955165702202892
2022-09-21,-0.014656224341814572
2022-09-22,-0.003554362119557508
2022-09-23,-0.06895634194329792
2022-09-26,-0.024545954632852585
2022-09-27,0.01120001890049327
2022-09-28,0.04430374971768569
2022-09-29,0.0
2022-09-30,-0.007988584307547897
2022-10-03,0.05651183546149019
2022-10-04,0.04297554805386494
2022-10-05,0.02066516241360028
2022-10-06,0.01777778288376508
2022-10-07,-0.007763132713222709
2022-10-10,-0.020537815080858834
2022-10-11,-0.007988136159636006
2022-10-12,0.008052460309004417
2022-10-13,0.04081346919661977
2022-10-14,-0.037294679462422486
2022-10-17,0.012456656977219094
2022-10-18,0.008735089767134774
2022-10-19,0.029515754540339723
2022-10-20,0.0009477943411555501
2022-10-21,0.028879303439547588
2022-10-24,0.0047165239298436745
2022-10-25,0.0010302923581693157
2022-10-26,0.01361098051251819
2022-10-27,0.003610881290440071
2022-10-28,0.00348536651135678
2022-10-31,0.008403295232960462
2022-11-01,0.00966698603577143
2022-11-02,-0.024100577133958745
2022-11-03,0.01849331991433467
2022-11-04,0.012178980975897646
2022-11-07,0.017173677638481433
2022-11-08,0.000967783666235178
2022-11-09,-0.04888253533384879
2022-11-10,0.022252246338027692
2022-11-11,0.029060584388045152
2022-11-14,-0.00032220050500186836
2022-11-15,0.010526458306792774
2022-11-16,-0.02040793020681375
2022-11-17,0.0021698152609483934
2022-11-18,-0.007903804966140626
2022-11-21,-0.013532647140775067
2022-11-22,0.03130881903566607
2022-11-23,-0.010834795236327355
2022-11-25,-0.0036870909431362398
2022-11-28,-0.02743005076000038
2022-11-29,0.015109002221107337
2022-11-30,0.004961559225133083
2022-12-01,-0.00329143766793516
2022-12-02,-0.005943761518010904
2022-12-05,-0.029675528470881618
2022-12-06,-0.026360781624268803
2022-12-07,-0.0023440645768423307
2022-12-08,-0.004464495133689406
2022-12-09,-0.024309490221087082
2022-12-12,0.026245612455433998
2022-12-13,0.01897473896585744
2022-12-14,-0.006129999631123706
2022-12-15,-0.006051343533729825
2022-12-16,-0.012293544287147351
2022-12-19,-0.00011993588043313075
2022-12-20,0.015091769476047068
2022-12-21,0.018996913037446994
2022-12-22,-0.02304298937252347
2022-12-23,0.03188332469555566
2022-12-27,0.010682257353868296
2022-12-28,-0.022389061050538395
2022-12-29,0.01046272718538388
2022-12-30,0.006327774987269219
2023-01-03,-0.03509775073230603
2023-01-04,-0.0001184585389161219
2023-01-05,0.018248645949775932
2023-01-06,0.018968745191697334
2023-01-09,-0.003540260372666415
2023-01-10,0.007106156544852249
2023-01-11,0.003072551885703323
2023-01-12,0.019060478660430258
2023-01-13,0.0014474082991888793
2023-01-17,0.002112399736182713
2023-01-18,-0.018305101813036906
2023-01-19,0.012430824865018453
2023-01-20,0.00993439658758688
2023-01-23,0.0013259813307604507
2023-01-24,-0.003862971133770987
2023-01-25,0.00011087284017152754
2023-01-26,0.03157531077134079
2023-01-27,-0.020191070452822868
2023-01-30,-0.0229090925778902
2023-01-31,0.008862386844759262
2023-02-01,-0.019681846110814694
2023-02-02,-0.022799604426682718
2023-02-03,-0.0022055757561619815
2023-02-06,-0.004536821271607483
2023-02-07,0.03248785326136949
2023-02-08,-0.008941728356308909
2023-02-09,-0.008565383598017728
2023-02-10,0.03916587274341965
2023-02-13,-0.0025496283184361923
2023-02-14,0.00033361663605169234
2023-02-15,-0.01699807580888779
2023-02-16,-0.009832841412084625
2023-02-17,-0.03561254119463464
2023-02-21,-0.004971049698306973
2023-02-22,-0.006660814114332392
2023-02-23,0.01508795230893556
2023-02-24,-0.0012976527075572175
2023-02-27,0.002952961799122855
2023-02-28,-0.014368194968572667
2023-03-01,0.019715480749566527
2023-03-02,0.008788494676175818
2023-03-03,0.013590591232396143
2023-03-06,0.0004583038936734063
2023-03-07,-0.017411118887752486
2023-03-08,-0.010258891690234306
2023-03-09,-0.014134463811651954
2023-03-10,-0.012783570666185629
2023-03-13,-0.020331687152554512
2023-03-14,0.009882534800509601
2023-03-15,-0.053700000757963884
2023-03-16,0.010858208248432533
2023-03-17,-0.015728809842466718
2023-03-20,0.020019475315293578
2023-03-21,0.03462020903842311
2023-03-22,-0.02127108181860915
2023-03-23,-0.013853596266442558
2023-03-24,0.003866537903115086
2023-03-27,0.021311934121352127
2023-03-28,0.015461987102753039
2023-03-29,0.013865124362435699
2023-03-30,0.004395429158410957
2023-03-31,0.006929275911168098
2023-04-03,0.04527335424533563
2023-04-04,-0.018133310055558405
2023-04-05,0.015056907189722413
2023-04-06,-0.015181402781592523
2023-04-10,0.008001923028164715
2023-04-11,0.009455903649098651
2023-04-12,0.0006940464576030703
2023-04-13,0.006240553503633839
2023-04-14,0.0018375606651042098
2023-04-17,-0.011807997419004512
2023-04-18,0.00394457616211219
2023-04-19,-0.0034668500893764165
2023-04-20,-0.008812491561930536
2023-04-21,-0.005849347881472733
2023-04-24,0.015297630540651808
2023-04-25,-0.01877581512499793
2023-04-26,-0.013347726375965152
2023-04-27,0.0035913817156605354
2023-04-28,0.015507786465762896
2023-05-01,-0.01127700722327718
2023-05-02,-0.04348318362416148
2023-05-03,-0.01887988587027012
2023-05-04,-0.011140664700833636
2023-05-05,0.027141481867661854
2023-05-08,0.0
2023-05-09,0.00037391008309484164
