Date,XLY
2020-10-06,-0.018504948203590055
2020-10-07,0.022855558437686163
2020-10-08,0.006563789106970308
2020-10-09,0.010407673098162373
2020-10-12,0.013299672887567171
2020-10-13,-0.0001931395996676022
2020-10-14,-0.0110684236702836
2020-10-15,0.003709374008770805
2020-10-16,-0.009076055846663156
2020-10-19,-0.012300124407216062
2020-10-20,0.008014839552233699
2020-10-21,-0.0054539956950434565
2020-10-22,0.002048422916897996
2020-10-23,0.008769611972292868
2020-10-26,-0.01921668164444368
2020-10-27,-0.00046692308799700655
2020-10-28,-0.031603781227955485
2020-10-29,0.0063341244062715685
2020-10-30,-0.021825701493831673
2020-11-02,0.00713471537128374
2020-11-03,0.022015193778645248
2020-11-04,0.02126918969653313
2020-11-05,0.019496183546558576
2020-11-06,-0.0030023228039177674
2020-11-09,-0.003273488342012465
2020-11-10,-0.00354628573121496
2020-11-11,0.008765934076633064
2020-11-12,-0.013394287815966743
2020-11-13,0.016225298232552143
2020-11-16,0.013098838847992011
2020-11-17,-0.004245492516671945
2020-11-18,-0.006847626986403843
2020-11-19,0.004943556159779483
2020-11-20,-0.005242868981631399
2020-11-23,0.010995937524125088
2020-11-24,0.01486693046380605
2020-11-25,0.0012050822561306962
2020-11-27,0.0021535391090288236
2020-11-30,-0.006067868695754597
2020-12-01,0.007440046484761709
2020-12-02,-0.006248707960726407
2020-12-03,0.0027948347362154458
2020-12-04,0.0009499073281999948
2020-12-07,-0.0022779356941486917
2020-12-08,-0.0020930430520933463
2020-12-09,-0.0009532685410882369
2020-12-10,-0.0008905190989720868
2020-12-11,-0.004775749818308972
2020-12-14,0.0014714787680756292
2020-12-15,0.013479965998712817
2020-12-16,0.0065556208020514095
2020-12-17,0.006826355799089967
2020-12-18,-0.004851476031894508
2020-12-21,-0.011297199318320073
2020-12-22,-0.004306269484950609
2020-12-23,0.0021625476675162236
2020-12-24,0.0020946863434621044
2020-12-28,0.01140079342525091
2020-12-29,0.000313149239838717
2020-12-30,0.006010404535808256
2020-12-31,0.0005599085361041034
2021-01-04,-0.00845881167219964
2021-01-05,0.007464589443602732
2021-01-06,0.010211206988455457
2021-01-07,0.019291319770869286
2021-01-08,0.020618884814015415
2021-01-11,-0.01866229740275016
2021-01-12,0.015274214562218003
2021-01-13,-5.9581125830598936e-05
2021-01-14,-0.006362926867164109
2021-01-15,-0.007720368329325433
2021-01-19,0.005669591123339535
2021-01-20,0.018891454741376323
2021-01-21,0.00465020398709437
2021-01-22,-0.003398105372569682
2021-01-25,0.0037033785243563155
2021-01-26,-0.0006438938360768809
2021-01-27,-0.030828972742972915
2021-01-28,0.0031447315727120007
2021-01-29,-0.02333005159255863
2021-02-01,0.02598601681090673
2021-02-02,0.02123681217856377
2021-02-03,-0.00559612905298601
2021-02-04,0.010663347085401176
2021-02-05,0.00955461839701277
2021-02-08,0.0056898925702772996
2021-02-09,-0.005542189009971943
2021-02-10,-0.009869452879480933
2021-02-11,-0.0027562147995813246
2021-02-12,0.0014111858500724939
2021-02-16,-0.004344505015174582
2021-02-17,0.005778995267813114
2021-02-18,0.00029317343699930554
2021-02-19,-0.0058030212174357
2021-02-22,-0.02110583359340823
2021-02-23,-0.006564668216997305
2021-02-24,0.010487988456292507
2021-02-25,-0.037197090228539675
2021-02-26,0.004174827250827073
2021-03-01,0.02345681490082141
2021-03-02,-0.011520016825878443
2021-03-03,-0.023492732792774196
2021-03-04,-0.021168240121096193
2021-03-05,0.0063530130164328735
2021-03-08,0.0012116486904236723
2021-03-09,0.03776809048468488
2021-03-10,0.005094039883819956
2021-03-11,0.015326449403210374
2021-03-12,0.0029468425154997036
2021-03-15,0.013431590323186082
2021-03-16,-0.0103545186517916
2021-03-17,0.014050064706240928
2021-03-18,-0.02446791357249789
2021-03-19,0.005983451080884494
2021-03-22,0.0065828813652633045
2021-03-23,-0.009385399012169837
2021-03-24,-0.014785229977076653
2021-03-25,0.008759223590518728
2021-03-26,0.008318607971542713
2021-03-29,-0.005479873814869696
2021-03-30,0.009809414837628871
2021-03-31,0.007795142500915064
2021-04-01,0.008032364154184624
2021-04-05,0.022724497433339375
2021-04-06,0.0043284423636853475
2021-04-07,-0.0029880442754484093
2021-04-08,0.00472622706599779
2021-04-09,0.009522765713648518
2021-04-12,0.006420967617315254
2021-04-13,0.010558560732503608
2021-04-14,-0.009833499378491428
2021-04-15,0.007166503393719381
2021-04-16,0.007731142337515484
2021-04-19,-0.011230011466648593
2021-04-20,-0.012595121352956484
2021-04-21,0.013324814816450647
2021-04-22,-0.01107027055106824
2021-04-23,0.010455817102893894
2021-04-26,0.004386016838523243
2021-04-27,-0.0011753804676085666
2021-04-28,-0.0011775622004573938
2021-04-29,0.0002807236487110121
2021-04-30,0.0038713005278432355
2021-05-03,-0.004750440841901016
2021-05-04,-0.010445367493250424
2021-05-05,-0.0031212246238805363
2021-05-06,0.0021631148060230476
2021-05-07,0.008975286267195237
2021-05-10,-0.01779080504963526
2021-05-11,-0.011291724957449456
2021-05-12,-0.03385735987309724
2021-05-13,0.007081071433897357
2021-05-14,0.017338598629036195
2021-05-17,-0.0018156792174585101
2021-05-18,-0.007803557755856505
2021-05-19,-0.008397648186729723
2021-05-20,0.010257824796269466
2021-05-21,-0.005017593534183518
2021-05-24,0.009908111618393445
2021-05-25,0.0031719170681778763
2021-05-26,0.009545730992590817
2021-05-27,0.004002630835444609
2021-05-28,-0.00138653787957288
2021-06-01,-0.001909651819151259
2021-06-02,-0.004637187642681284
2021-06-03,-0.011880664587120227
2021-06-04,0.008015581307133424
2021-06-07,0.0
2021-06-08,0.008069196644453713
2021-06-09,-0.005510321972687748
2021-06-10,0.004723928957352186
2021-06-11,0.005456731464989151
2021-06-14,0.0002886871378959821
2021-06-15,-0.005310255503457428
2021-06-16,0.0004644701036291554
2021-06-17,0.0037698528000273956
2021-06-18,-0.0052579172633258064
2021-06-21,0.007707578711452445
2021-06-22,0.00940946181517055
2021-06-23,0.007720594648940482
2021-06-24,0.003404976480627875
2021-06-25,0.006334429372600869
2021-06-28,0.0002249166422680915
2021-06-29,0.0024722833923442877
2021-06-30,0.0007850016752490863
2021-07-01,0.005656413114054626
2021-07-02,0.008799156807621777
2021-07-06,0.0011592763309558052
2021-07-07,-0.0005513390234728188
2021-07-08,-0.002482655854018745
2021-07-09,0.009347510920451052
2021-07-12,0.006849549389984277
2021-07-13,-0.011973402379334419
2021-07-14,-0.0018177927247893244
2021-07-15,-0.005408359629966886
2021-07-16,-0.01231752424927357
2021-07-19,-0.011459911663106892
2021-07-20,0.018469039871300108
2021-07-21,0.009206532922037436
2021-07-22,0.004312573163702593
2021-07-23,0.008918227279581359
2021-07-26,0.007420552508791589
2021-07-27,-0.010128146378257319
2021-07-28,-0.003228287648913364
2021-07-29,0.011253133956291128
2021-07-30,-0.020573262266259884
2021-08-02,0.0028819140555571554
2021-08-03,0.007405637172692936
2021-08-04,-0.009709746335846647
2021-08-05,0.009583172742613888
2021-08-06,-0.006803848501065857
2021-08-09,-0.0013811984642833064
2021-08-10,0.003928105972471618
2021-08-11,0.00292070385705534
2021-08-12,0.0004394263384679409
2021-08-13,-0.0028560582906028698
2021-08-16,-0.004626552525421657
2021-08-17,-0.023738272393142412
2021-08-18,0.003570583594271648
2021-08-19,-0.006381902971651421
2021-08-20,0.0096061752058334
2021-08-23,0.012892632612293564
2021-08-24,0.007059173697244514
2021-08-25,0.00386351720690592
2021-08-26,-0.009236824455320924
2021-08-27,0.009101030898176266
2021-08-30,0.007534188946472176
2021-08-31,0.0024013144727270674
2021-09-01,-5.413359016814834e-05
2021-09-02,-5.456685877525125e-05
2021-09-03,-0.000599063189116289
2021-09-07,0.00294233661006027
2021-09-08,0.0011410568893457373
2021-09-09,-0.00130229687325234
2021-09-10,-0.006140534475652326
2021-09-13,0.002460259081613847
2021-09-14,-0.0033269479334459007
2021-09-15,0.006457629364491568
2021-09-16,0.004567012905094314
2021-09-17,-0.003518159764454576
2021-09-20,-0.0228192314414859
2021-09-21,0.0015029828604782303
2021-09-22,0.013617775600742732
2021-09-23,0.010144918505733402
2021-09-24,0.003745714951272072
2021-09-27,0.005354220112133934
2021-09-28,-0.019258540952065917
2021-09-29,0.0009872851010150896
2021-09-30,-0.01665867297583057
2021-10-01,0.007523136086155846
2021-10-04,-0.007909428955500064
2021-10-05,0.004014046611578781
2021-10-06,0.003165308499273989
2021-10-07,0.015554107377004023
2021-10-08,-0.004578515821801354
2021-10-11,-0.004052053912857678
2021-10-12,0.007917214918702564
2021-10-13,0.004908960201740475
2021-10-14,0.010476172690747187
2021-10-15,0.015309305863291378
2021-10-18,0.012221517318450337
2021-10-19,-0.002822618031429691
2021-10-20,-0.0007337509730266367
2021-10-21,0.014687450847289174
2021-10-22,-0.00356698800370725
2021-10-25,0.02479891142506685
2021-10-26,0.00015196210886325723
2021-10-27,0.0022271608173072277
2021-10-28,0.013282735775215437
2021-10-29,0.002591895069389727
2021-11-01,0.01834460305534691
2021-11-02,-0.006737023930869279
2021-11-03,0.017988792608020443
2021-11-04,0.013470498453246327
2021-11-05,0.006431153189017991
2021-11-08,-0.01415301535962532
2021-11-09,-0.018485758071194236
2021-11-10,-0.003717867605249947
2021-11-11,-0.0027006443699806315
2021-11-12,0.0033480584501122124
2021-11-15,-0.000834202229454295
2021-11-16,0.0157646422724127
2021-11-17,0.00638209944754764
2021-11-18,0.011338061898054086
2021-11-19,0.00432274615381667
2021-11-22,-0.002506941602159918
2021-11-23,-0.007254906318793997
2021-11-24,0.002053841462224204
2021-11-26,-0.027265158763718267
2021-11-29,0.015533676496518378
2021-11-30,-0.013510752469950038
2021-12-01,-0.018049310011236552
2021-12-02,0.01424650702329533
2021-12-03,-0.019448932068604874
2021-12-06,0.011419923624236272
2021-12-07,0.023324904832553228
2021-12-08,0.0025165114079686024
2021-12-09,-0.017329636072081156
2021-12-10,0.0069755816654257785
2021-12-13,-0.025757384686427076
2021-12-14,-0.005808487980318633
2021-12-15,0.012692167155807343
2021-12-16,-0.022081869376829433
2021-12-17,-0.006815015861305285
2021-12-20,-0.01614340382704793
2021-12-21,0.025905456435533214
2021-12-22,0.018240001614095558
2021-12-23,0.01387144284503039
2021-12-27,0.009744693678869654
2021-12-28,0.00043848441536975535
2021-12-29,0.0019976882368784032
2021-12-30,-0.0035982624934902674
2021-12-31,-0.002390920637859728
2022-01-03,0.028712714150614937
2022-01-04,-0.006086231212197535
2022-01-05,-0.0269819391910876
2022-01-06,-0.0026057402368611093
2022-01-07,-0.016661828471225215
2022-01-10,-0.006115999467562583
2022-01-11,0.009633946897882995
2022-01-12,0.006594422915962017
2022-01-13,-0.02010031347570118
2022-01-14,-0.004659395023300927
2022-01-18,-0.01892946235765902
2022-01-19,-0.018050142290121474
2022-01-20,-0.018222791520008164
2022-01-21,-0.029321856921506018
2022-01-24,0.012027700009380471
2022-01-25,-0.01692309604273634
2022-01-26,-0.004846781089995034
2022-01-27,-0.024240162672630183
2022-01-28,0.021801445672637643
2022-01-31,0.038461548670745804
2022-02-01,0.006055786682262143
2022-02-02,-0.005965218026110386
2022-02-03,-0.030601549055335964
2022-02-04,0.028443951336269757
2022-02-07,-0.0020607930092158
2022-02-08,0.014074528945833498
2022-02-09,0.013236307331611297
2022-02-10,-0.017241482769018268
2022-02-11,-0.028737312177485652
2022-02-14,0.005706689982728719
2022-02-15,0.022368368962099705
2022-02-16,0.0028559646795158766
2022-02-17,-0.02675989408018231
2022-02-18,-0.006183668877682291
2022-02-22,-0.02916676770914195
2022-02-23,-0.03341903356791409
2022-02-24,0.022852398736392
2022-02-25,0.019794994099663787
2022-02-28,0.007037951633200201
2022-03-01,-0.015160886362627135
2022-03-02,0.02100237032045671
2022-03-03,-0.022644416861197447
2022-03-04,-0.01588558625629599
2022-03-07,-0.04900934704741755
2022-03-08,0.0020832677504087904
2022-03-09,0.03216550934625362
2022-03-10,0.00710955759920795
2022-03-11,-0.019236575523943866
2022-03-14,-0.016674708679844885
2022-03-15,0.03348777264902503
2022-03-16,0.03411466720958223
2022-03-17,0.01666555441852413
2022-03-18,0.021052077509394973
2022-03-21,-0.008375317354842426
2022-03-22,0.02482196940837511
2022-03-23,-0.012408480391484011
2022-03-24,0.00779107050949035
2022-03-25,-0.0017420728276728026
2022-03-28,0.026668813054615326
2022-03-29,0.01742374530871671
2022-03-30,-0.015193614231168273
2022-03-31,-0.01919203816619164
2022-04-01,0.001243332365474803
2022-04-04,0.022458370697836738
2022-04-05,-0.023443687339187558
2022-04-06,-0.025520175309719728
2022-04-07,0.0051044299852394115
2022-04-08,-0.009218702038855109
2022-04-11,-0.018553900999632722
2022-04-12,0.0022141151538175308
2022-04-13,0.024866956838945686
2022-04-14,-0.01398326707390507
2022-04-18,0.003026869552770428
2022-04-19,0.029004199241925877
2022-04-20,-0.012871471144294544
2022-04-21,-0.009682916240874362
2022-04-22,-0.023222272318742965
2022-04-25,0.007223249563827361
2022-04-26,-0.050595778586728146
2022-04-27,0.0001188501704563194
2022-04-28,0.020517558119482304
2022-04-29,-0.050815934769229854
2022-05-02,0.014611982242747512
2022-05-03,-0.002480930784144686
2022-05-04,0.029360162744870744
2022-05-05,-0.05604350241708944
2022-05-06,-0.01267331011890438
2022-05-09,-0.04261761759272065
2022-05-10,-0.0029719230739654323
2022-05-11,-0.03583754505072356
2022-05-12,0.006870565770665582
2022-05-13,0.03937234182125349
2022-05-16,-0.021599233707530696
2022-05-17,0.025229526091083754
2022-05-18,-0.0653838089840062
2022-05-19,0.0007003207746807405
2022-05-20,-0.017424638553865335
2022-05-23,0.007478196577454632
2022-05-24,-0.02573176349992734
2022-05-25,0.028225211694224983
2022-05-26,0.04904355333653254
2022-05-27,0.03430656161756418
2022-05-31,0.0050730535677046
2022-06-01,-0.010418047496261962
2022-06-02,0.03060207406261206
2022-06-03,-0.029249454183891355
2022-06-06,0.00999998457443163
2022-06-07,-0.002458927260146182
2022-06-08,-0.005903213630498283
2022-06-09,-0.018076218679830558
2022-06-10,-0.03987506430821097
2022-06-13,-0.046168681228083486
2022-06-14,-0.0007984643177908479
2022-06-15,0.028106737588287745
2022-06-16,-0.048954805434191506
2022-06-17,0.010919075776141929
2022-06-21,0.028603765426996386
2022-06-22,-0.0019331407535517764
2022-06-23,0.01571016452486962
2022-06-24,0.03813831605938445
2022-06-27,-0.010477003541104146
2022-06-28,-0.039945100404267686
2022-06-29,-0.0007873621849188162
2022-06-30,-0.014692320578417961
2022-07-01,0.018402640441894436
2022-07-05,0.022355626359933156
2022-07-06,-0.0032835484036883855
2022-07-07,0.02579377916032355
2022-07-08,0.00013665164428178223
2022-07-11,-0.027396412580100282
2022-07-12,-0.006041152748009981
2022-07-13,0.00819823534756381
2022-07-14,-0.000841337372104789
2022-07-15,0.01613598103844094
2022-07-18,0.00289960154051494
2022-07-19,0.030634765790688245
2022-07-20,0.016431654377536686
2022-07-21,0.022869220180306238
2022-07-22,-0.005782107377037993
2022-07-25,-0.008594570709683502
2022-07-26,-0.03219927071125406
2022-07-27,0.03785016973329114
2022-07-28,0.017196861462766222
2022-07-29,0.03878767704061814
2022-08-01,0.004974642828048825
2022-08-02,-0.00684413097494474
2022-08-03,0.02436612943419636
2022-08-04,0.004084646541680392
2022-08-05,-0.01704968417102537
2022-08-08,0.004503736330843555
2022-08-09,-0.01593478855508934
2022-08-10,0.028198787515152146
2022-08-11,-0.005089933213955011
2022-08-12,0.02263021431457779
2022-08-15,0.006886012395247221
2022-08-16,0.011047626527993737
2022-08-17,-0.010753478612838485
2022-08-18,-0.0002921028561677641
2022-08-19,-0.02063606729358658
2022-08-22,-0.027756567452317582
2022-08-23,0.002824405461493873
2022-08-24,0.0042854143010842005
2022-08-25,0.011948455705641292
2022-08-26,-0.038072403819439216
2022-08-29,-0.005323068695476052
2022-08-30,-0.011144206168160031
2022-08-31,-0.009868732731541763
2022-09-01,0.009131280209341508
2022-09-02,-0.00917599317232165
2022-09-06,-0.0020579039908638075
2022-09-07,0.030675762076068036
2022-09-08,0.00931668574945288
2022-09-09,0.018956656939269845
2022-09-12,0.012889300972569462
2022-09-13,-0.05156069442591371
2022-09-14,0.01284732115501308
2022-09-15,-0.0051237489791639
2022-09-16,-0.00803936807818173
2022-09-19,0.014148973864696268
2022-09-20,-0.016954419848893343
2022-09-21,-0.023674625435726737
2022-09-22,-0.02307543931324474
2022-09-23,-0.02302010797097287
2022-09-26,-0.0022536731984496017
2022-09-27,0.0031486512076370765
2022-09-28,0.027021477324739918
2022-09-29,-0.034548927956802866
2022-09-30,-0.019681963565103322
2022-10-03,0.0009825661857572054
2022-10-04,0.034925355425505344
2022-10-05,-0.005895411616753776
2022-10-06,-0.007089389674569957
2022-10-07,-0.034395413686734155
2022-10-10,-0.0061853568892786814
2022-10-11,-0.008155695858239276
2022-10-12,0.0025966307413916034
2022-10-13,0.010935169975170522
2022-10-14,-0.037361068331176805
2022-10-17,0.040585576268999946
2022-10-18,0.01378219716993212
2022-10-19,-0.011212260793466822
2022-10-20,-0.019348079358266546
2022-10-21,0.029124951786347664
2022-10-24,0.004143188452095714
2022-10-25,0.025036576995740134
2022-10-26,-0.008050519535054534
2022-10-27,-0.0038518667924261063
2022-10-28,0.0008976293672227076
2022-10-31,-0.0064155522461510905
2022-11-01,-0.01013671916422998
2022-11-02,-0.037806138403378764
2022-11-03,-0.005977426578827938
2022-11-04,0.008360016027997519
2022-11-07,-0.0069814549406781445
2022-11-08,-0.0024901735377329537
2022-11-09,-0.030543598838583486
2022-11-10,0.07308418373157788
2022-11-11,0.023996082705418642
2022-11-14,-0.015852299860193098
2022-11-15,0.013656253407755337
2022-11-16,-0.015268756037792541
2022-11-17,-0.012137639486521024
2022-11-18,0.0013495467336464007
2022-11-21,-0.014469353522808537
2022-11-22,0.011298965604011002
2022-11-23,0.014446519062237151
2022-11-25,0.0005613238010853117
2022-11-28,-0.006170109362687137
2022-11-29,-0.003174658956512255
2022-11-30,0.03446595327622615
2022-12-01,-0.0001369627240621618
2022-12-02,-0.0012999307160938
2022-12-05,-0.028843693655018487
2022-12-06,-0.015590606802237561
2022-12-07,-0.006019913628204754
2022-12-08,0.009661011876358483
2022-12-09,-0.004355746315446218
2022-12-12,0.0025102390294027277
2022-12-13,0.0
2022-12-14,-0.007440136481884241
2022-12-15,-0.01643354748382575
2022-12-16,-0.01868696371192191
2022-12-19,-0.016054643412637404
2022-12-20,-0.011643861755981089
2022-12-21,0.015939129977677657
2022-12-22,-0.025693566449364602
2022-12-23,0.0068456185149186055
2022-12-27,-0.016224997282747955
2022-12-28,-0.008403307731946086
2022-12-29,0.025740190554246478
2022-12-30,-0.002702245305056916
2023-01-03,-0.0059616042640909805
2023-01-04,0.0144872173007764
2023-01-05,-0.009289818926251914
2023-01-06,0.02348124447756761
2023-01-09,0.006057238825046163
2023-01-10,0.012568509357483215
2023-01-11,0.026981035918785645
2023-01-12,0.0016645397296644049
2023-01-13,0.009392825025349438
2023-01-17,0.0007160252557976143
2023-01-18,-0.01301835715862143
2023-01-19,-0.016596873801986045
2023-01-20,0.024246416855587594
2023-01-23,0.01561362066513916
2023-01-24,-0.001133229569245442
2023-01-25,0.005106592797784026
2023-01-26,0.02046425086651693
2023-01-27,0.022681900284333922
2023-01-30,-0.01703997600003382
2023-01-31,0.022907100503709366
2023-02-01,0.018964593996529056
2023-02-02,0.030623024418287903
2023-02-03,-0.03080184824894938
2023-02-06,-0.001453630147895013
2023-02-07,0.0023156733521629835
2023-02-08,-0.008515669297656348
2023-02-09,-0.001864486713308855
2023-02-10,-0.011740331707618012
2023-02-13,0.01464740042016932
2023-02-14,0.011974358950376018
2023-02-15,0.01170142440826627
2023-02-16,-0.021832352777867214
2023-02-17,0.00019914261786935228
2023-02-21,-0.033406344671827126
2023-02-22,0.0050844486693197855
2023-02-23,-0.0008201956957026857
2023-02-24,-0.015736314655322103
2023-02-27,0.012373284382580785
2023-02-28,-0.0006867143934242703
2023-03-01,-0.012573620010882025
2023-03-02,-0.0033403224137286136
2023-03-03,0.021503789544591534
2023-03-06,-0.007313193613309399
2023-03-07,-0.01363260828949231
2023-03-08,-0.001814661760395242
2023-03-09,-0.023846409901697285
2023-03-10,-0.009957493698366071
2023-03-13,0.0020982529969511
2023-03-14,0.016968812863304983
2023-03-15,-0.001490782935016588
2023-03-16,0.018061183807032144
2023-03-17,-0.012781870301661558
2023-03-20,0.004328977055625849
2023-03-21,0.027628470107914138
2023-03-22,-0.022278596348511592
2023-03-23,-0.001055140713907332
2023-03-24,-0.0032385028215600187
2023-03-27,0.0020483101990886876
2023-03-28,-0.0011982601898773426
2023-03-29,0.018983911520230823
2023-03-30,0.008726390901021563
2023-03-31,0.026707638703540315
2023-04-03,-0.009161374355088236
2023-04-04,-0.001619690832354359
2023-04-05,-0.02048286321472581
2023-04-06,0.00020712443567449945
2023-04-10,0.004416306763528333
2023-04-11,0.0015797173071003812
2023-04-12,-0.015500822849295437
2023-04-13,0.022084759932575748
2023-04-14,0.001294931401969679
2023-04-17,0.0070797270823310665
2023-04-18,0.001622103390562346
2023-04-19,-0.0009446945855378086
2023-04-20,-0.01540136249660451
2023-04-21,0.011045534125350365
2023-04-24,-0.0001353810930210253
2023-04-25,-0.01981693701981957
2023-04-26,-0.005123465357029899
2023-04-27,0.026376182960598182
2023-04-28,0.0025766579229193898
2023-05-01,-0.009874398044501742
2023-05-02,0.0010244792017954918
2023-05-03,-0.007915168539803452
