Date,XLB
2020-10-08,0.010101019869992012
2020-10-09,0.007727387477152625
2020-10-12,-0.0016538985856320298
2020-10-13,-0.008885548809483446
2020-10-14,0.0028870037524200143
2020-10-15,-0.0028786929550566054
2020-10-16,0.006989904737006114
2020-10-19,-0.011619344184301439
2020-10-20,0.0022900990680416733
2020-10-21,-0.0038079610970772615
2020-10-22,0.0055044864540625404
2020-10-23,0.003649632698413008
2020-10-26,-0.02499992819065666
2020-10-27,-0.009479389091488044
2020-10-28,-0.028239670144695084
2020-10-29,0.02066523423729727
2020-10-30,-0.0006329216410622118
2020-11-02,0.033238428312035495
2020-11-03,0.015625037309028533
2020-11-04,-0.017043661658776244
2020-11-05,0.04081633048837485
2020-11-06,0.0025063231027726562
2020-11-09,0.022499894834538958
2020-11-10,0.011793516725562947
2020-11-11,-0.014925458043965611
2020-11-12,-0.021067901631210195
2020-11-13,0.017246582801183852
2020-11-16,0.019707192014345454
2020-11-17,-0.0036945492093803933
2020-11-18,-0.008272822081657583
2020-11-19,0.0041707648145128395
2020-11-20,-0.0008592162680532978
2020-11-23,0.0083139063384432
2020-11-24,0.024879507432408854
2020-11-25,-0.01040387964570988
2020-11-27,0.005186592737494555
2020-11-30,-0.010040726415819212
2020-12-01,0.010987383273740381
2020-12-02,-0.01281841772348058
2020-12-03,-0.0069160914406076746
2020-12-04,0.02018181325028423
2020-12-07,-0.00654764671607011
2020-12-08,0.005609405984287941
2020-12-09,0.0005577528587330516
2020-12-10,-0.006132448534674539
2020-12-11,-0.005749655903263262
2020-12-14,-0.012693823656673486
2020-12-15,0.01814266636254147
2020-12-16,-0.0028059820913675093
2020-12-17,0.01153790661482379
2020-12-18,0.0044512025536840305
2020-12-21,-0.0053026272187139956
2020-12-22,-0.006156365489771942
2020-12-23,0.0014082274428366404
2020-12-24,0.006326049434460135
2020-12-28,-0.003911709078847414
2020-12-29,-0.0023838981402678483
2020-12-30,0.01377700227856593
2020-12-31,0.003883307995701024
2021-01-04,-0.009531913158878802
2021-01-05,0.022454742712138653
2021-01-06,0.04092216330897758
2021-01-07,0.007469119363525678
2021-01-08,-0.004812146045055643
2021-01-11,0.0
2021-01-12,0.012678061288838416
2021-01-13,-0.01019649954050672
2021-01-14,-0.0033900091260226084
2021-01-15,-0.01426167926183608
2021-01-19,0.00345108776087355
2021-01-20,0.0033069197462032296
2021-01-21,-0.014634240696784429
2021-01-22,-0.004816668769893062
2021-01-25,-0.005243275565026129
2021-01-26,-0.013785524242084013
2021-01-27,-0.029464297819079
2021-01-28,0.01722691642209151
2021-01-29,-0.019433539028200886
2021-02-01,0.011749457264537355
2021-02-02,0.013152395324953492
2021-02-03,0.0019334355838520612
2021-02-04,-0.003583456518262307
2021-02-05,0.017152739425925656
2021-02-08,0.008295946843914326
2021-02-09,-0.007418264748892622
2021-02-10,-0.001087072180362414
2021-02-11,0.0009521947810282594
2021-02-12,0.010328703438370113
2021-02-16,-0.0018833532213178295
2021-02-17,-0.0005387288777999322
2021-02-18,-0.006203243498673627
2021-02-19,0.018317852606064333
2021-02-22,0.0038640049008853428
2021-02-23,0.00345108776087355
2021-02-24,0.008730401205218064
2021-02-25,-0.023079246114385832
2021-02-26,-0.012751500970938467
2021-03-01,0.0252886861694519
2021-03-02,0.005569890395452193
2021-03-03,-0.009890666454686947
2021-03-04,-0.019446076911317833
2021-03-05,0.022955871027046992
2021-03-08,0.013411200101526521
2021-03-09,0.006158401711196859
2021-03-10,0.016538204803416168
2021-03-11,0.005380910371717951
2021-03-12,0.0026757885045998187
2021-03-15,0.0011436148649477396
2021-03-16,-0.008250608906622214
2021-03-17,0.00895942927485871
2021-03-18,-0.005582104000254384
2021-03-19,-0.004975059463714349
2021-03-22,0.0006181397079576545
2021-03-23,-0.020844144453719293
2021-03-24,0.007227748569046399
2021-03-25,0.014481050577864307
2021-03-26,0.024820103875088817
2021-03-29,-0.0033882129120224036
2021-03-30,-0.0028962158824518136
2021-03-31,-0.004924542601689619
2021-04-01,0.008756055697104248
2021-04-05,0.0123286428189886
2021-04-06,0.0022368797679976904
2021-04-07,-0.0172347329322885
2021-04-08,0.0012616470360722332
2021-04-09,0.008694479448957848
2021-04-12,0.0034976032912532595
2021-04-13,-0.0023650754933718376
2021-04-14,0.007237368045698078
2021-04-15,0.011769171419056201
2021-04-16,0.012121811205062283
2021-04-19,-0.004597120933963805
2021-04-20,-0.009601569856164116
2021-04-21,0.01816187807664127
2021-04-22,-0.016873560937658683
2021-04-23,0.016427695480150106
2021-04-26,0.005909994448775935
2021-04-27,-0.0026376809389062617
2021-04-28,0.0027649961067843787
2021-04-29,0.006233988770933063
2021-04-30,-0.010603960741721208
2021-05-03,0.014932569690854658
2021-05-04,0.010916229464092098
2021-05-05,0.01267597712045121
2021-05-06,0.008460629658406882
2021-05-07,0.009884047099623094
2021-05-10,-0.004438368903465828
2021-05-11,0.003314867670597188
2021-05-12,-0.025179384974227337
2021-05-13,0.015310924017167382
2021-05-14,0.011971864825072842
2021-05-17,0.008759025239474028
2021-05-18,-0.011050916911858666
2021-05-19,-0.015279250635417796
2021-05-20,0.0005787676473620884
2021-05-21,0.0021989530819157554
2021-05-24,0.008891328951503574
2021-05-25,-0.008469742735350727
2021-05-26,0.0003465445575736581
2021-05-27,0.007962079810965417
2021-05-28,-0.0010304906528992852
2021-06-01,0.013981273789859472
2021-06-02,-0.008363487455099072
2021-06-03,-0.00022769461062177587
2021-06-04,0.002165637635860307
2021-06-07,-0.012171353743423707
2021-06-08,0.0018423578488828696
2021-06-09,-0.007816005524202363
2021-06-10,-0.006024120273113054
2021-06-11,0.00372976830327465
2021-06-14,-0.012308681395232113
2021-06-15,-0.002116173311659586
2021-06-16,-0.011074530203411759
2021-06-17,-0.02227784785683884
2021-06-18,-0.016205443372092843
2021-06-21,0.020760988070166242
2021-06-22,0.004021474878444176
2021-06-23,-0.006432902529334039
2021-06-24,0.003176299122080284
2021-06-25,0.0001215683142563595
2021-06-28,0.0
2021-06-29,-0.0004869226206982713
2021-06-30,0.0026797334726396116
2021-07-01,0.005467340020619993
2021-07-02,0.0014500496222911163
2021-07-06,-0.014840860894898666
2021-07-07,0.01041030065638937
2021-07-08,-0.013575710140885655
2021-07-09,0.019660999567526538
2021-07-12,0.003253735795771817
2021-07-13,-0.009129260041776721
2021-07-14,-0.002060818065467096
2021-07-15,0.00012177785981570821
2021-07-16,-0.0150614610513784
2021-07-19,-0.021457651567741376
2021-07-20,0.011342049461228854
2021-07-21,0.010965633488163151
2021-07-22,0.0003700774929156214
2021-07-23,0.007023033205547424
2021-07-26,0.008442377832004855
2021-07-27,0.0013347037394397798
2021-07-28,0.002907979549466644
2021-07-29,0.010994218881105189
2021-07-30,0.004063022846482189
2021-08-02,-0.012139744480272663
2021-08-03,0.010361454108803292
2021-08-04,-0.009539829578992798
2021-08-05,-0.0014448122164442134
2021-08-06,0.014468325638801405
2021-08-09,-0.0011884735257889911
2021-08-10,0.015112068032693271
2021-08-11,0.01406637679645617
2021-08-12,-0.0016184720275013165
2021-08-13,0.0009261341823394442
2021-08-16,-0.004973978199879547
2021-08-17,-0.011509029998465481
2021-08-18,-0.011642834462899487
2021-08-19,-0.008924454298521178
2021-08-20,0.005883251147458468
2021-08-23,0.008593777904775557
2021-08-24,0.0062721729577268626
2021-08-25,0.004586825916465864
2021-08-26,-0.006907309071743972
2021-08-27,0.013203027661783384
2021-08-30,-0.0010470044656780697
2021-08-31,-0.002911856533389101
2021-09-01,-0.002569648993618112
2021-09-02,0.006440916117982587
2021-09-03,-0.006632412437376556
2021-09-07,-0.006559949508290974
2021-09-08,-0.009550586410886575
2021-09-09,0.0003571362835621539
2021-09-10,-0.0002378080115778003
2021-09-13,-0.00023826035900731402
2021-09-14,-0.010953582293590669
2021-09-15,0.010593379340543718
2021-09-16,-0.010839882998654127
2021-09-17,-0.020592108325462877
2021-09-20,-0.019215914013046786
2021-09-21,-0.0023924128063591565
2021-09-22,0.01034971334594914
2021-09-23,0.014241195365069625
2021-09-24,-0.0014781799497800563
2021-09-27,0.007770988744260743
2021-09-28,-0.012362159665798789
2021-09-29,-0.004089389311708658
2021-09-30,-0.01555528915671589
2021-10-01,0.015927247117133225
2021-10-04,-0.004354977129959803
2021-10-05,0.008872888062025464
2021-10-06,-0.0018580226308878567
2021-10-07,0.013030369136960429
2021-10-08,-0.005512511152567123
2021-10-11,0.00012315435410292785
2021-10-12,0.0013547349515603546
2021-10-13,0.007503058790570671
2021-10-14,0.024294960347708283
2021-10-15,0.0029798332524453297
2021-10-18,-0.0007132398240387028
2021-10-19,0.005232747886015909
2021-10-20,0.00804446775540435
2021-10-21,-0.0025819351372204924
2021-10-22,-0.001882622989579641
2021-10-25,0.010020244198695627
2021-10-26,0.0028010473935131674
2021-10-27,-0.014315583196889414
2021-10-28,0.009918561007319804
2021-10-29,-0.004793683871547105
2021-11-01,0.0023493683745050564
2021-11-02,0.011369228314331403
2021-11-03,0.010429913465622942
2021-11-04,-0.0005735165219649119
2021-11-05,0.007803616766093979
2021-11-08,0.012525435561610454
2021-11-09,0.004611115914809227
2021-11-10,-0.006828689538474708
2021-11-11,0.008002520179110295
2021-11-12,0.007492000256532183
2021-11-15,-0.004550542110656086
2021-11-16,-0.0027872834690172432
2021-11-17,-0.006596915350782884
2021-11-18,-0.004276621554668236
2021-11-19,-0.0018084757567239373
2021-11-22,0.0015853300923223124
2021-11-23,0.001017474188165668
2021-11-24,-0.007115360330031684
2021-11-26,-0.017176611339368986
2021-11-29,0.004629700584852792
2021-11-30,-0.02476982010861295
2021-12-01,-0.0101592661237897
2021-12-02,0.020408149154831134
2021-12-03,-0.0022222852483837485
2021-12-06,0.014652232488077788
2021-12-07,0.015249813507791643
2021-12-08,0.004210059201132266
2021-12-09,-0.0055523346814738694
2021-12-10,0.006153315433590878
2021-12-13,-0.006002459807860516
2021-12-14,-0.0010253571753550128
2021-12-15,0.002167032542583769
2021-12-16,0.010242278332387889
2021-12-17,-0.012504017140545498
2021-12-20,-0.017863448276382976
2021-12-21,0.012608013965752729
2021-12-22,0.007954625068802734
2021-12-23,0.010065421946217734
2021-12-27,0.015060504971463162
2021-12-28,0.005801069877124698
2021-12-29,0.004103817738725368
2021-12-30,-0.003534835254774271
2021-12-31,0.004434081377661547
2022-01-03,-0.013022959508239063
2022-01-04,0.012300354157606552
2022-01-05,-0.00011069668326535442
2022-01-06,-0.012593619326269234
2022-01-07,-0.0008950328670072061
2022-01-10,-0.010190568884983264
2022-01-11,0.01097416258171835
2022-01-12,0.01007158180303569
2022-01-13,-0.007755161471136085
2022-01-14,-0.008486228198977375
2022-01-18,-0.013175552619494657
2022-01-19,-0.0025106588830414722
2022-01-20,-0.014529194704529624
2022-01-21,-0.024378826219321303
2022-01-24,0.0005947565206920746
2022-01-25,-0.009037765350261462
2022-01-26,-0.010440496168142022
2022-01-27,0.003395353296091974
2022-01-28,0.005801762563046209
2022-01-31,0.014779923407996831
2022-02-01,0.015393568050850348
2022-02-02,0.0031489838496461253
2022-02-03,-0.017438023570045313
2022-02-04,-0.01656406518729714
2022-02-07,-0.004932668300025034
2022-02-08,0.015475780389751836
2022-02-09,0.021788402577936905
2022-02-10,-0.005826317179748575
2022-02-11,-0.015471033120461053
2022-02-14,-0.00821419549202973
2022-02-15,0.018364951746559388
2022-02-16,0.00730805993744732
2022-02-17,-0.017084103248864446
2022-02-18,-0.001666601476972951
2022-02-22,-0.014190301294246144
2022-02-23,-0.012821973718967983
2022-02-24,-0.0029407437856923124
2022-02-25,0.03649981030424887
2022-02-28,-0.011382708359165772
2022-03-01,-0.02302703861113864
2022-03-02,0.021973931871895447
2022-03-03,0.0012013945118052316
2022-03-04,-0.0034794287014980885
2022-03-07,-0.034673577317783755
2022-03-08,-0.005113741281026485
2022-03-09,0.030963926499681715
2022-03-10,0.002675207679542213
2022-03-11,-0.007397458353222142
2022-03-14,-0.0014661110340926653
2022-03-15,0.01150138196930306
2022-03-16,0.015725110971838818
2022-03-17,0.019173597548227228
2022-03-18,0.006076085195281911
2022-03-21,0.008312241823469346
2022-03-22,0.005434159380825365
2022-03-23,-0.004599900624788433
2022-03-24,0.020101940308027144
2022-03-25,0.011211796379158034
2022-03-28,-0.004479958339814405
2022-03-29,0.00843736491153324
2022-03-30,-0.0033465987426459787
2022-03-31,-0.0133200530708526
2022-04-01,0.010550206802293793
2022-04-04,0.00022452142310114276
2022-04-05,-0.007968629299637486
2022-04-06,-0.01153960882977667
2022-04-07,0.006523910143351186
2022-04-08,0.0061406632225990965
2022-04-11,-0.004973058773734995
2022-04-12,0.00022717365963353942
2022-04-13,0.014762747808057863
2022-04-14,-0.003357176640976234
2022-04-18,0.0008982872944207632
2022-04-19,0.009423551534805785
2022-04-20,0.006334673642730548
2022-04-21,-0.016344586859535215
2022-04-22,-0.03738654663831742
2022-04-25,-0.002798924902069233
2022-04-26,-0.015438686043142247
2022-04-27,0.014730219813096745
2022-04-28,0.01580426460258466
2022-04-29,-0.020053005237368193
2022-05-02,-0.00305751123544451
2022-05-03,0.01120670842496696
2022-05-04,0.03243099845086794
2022-05-05,-0.030960466913503737
2022-05-06,-0.01434223290313874
2022-05-09,-0.03158641609515822
2022-05-10,-0.006230163076783368
2022-05-11,0.0004917115444209585
2022-05-12,-0.0018430120612716872
2022-05-13,0.01538648894766359
2022-05-16,-0.0018183362362667044
2022-05-17,0.02829702556385527
2022-05-18,-0.031061571941931265
2022-05-19,0.0070699521583537095
2022-05-20,-0.0024207653610123225
2022-05-23,0.018320532427440916
2022-05-24,-0.00571896175479758
2022-05-25,0.004433874197236953
2022-05-26,0.01837274605428285
2022-05-27,0.023430125377768007
2022-05-31,-0.015224449945436147
2022-06-01,-0.009996696819945416
2022-06-02,0.027592099040361084
2022-06-03,-0.009712244242204071
2022-06-06,0.009461350094279286
2022-06-07,0.0072007677568382
2022-06-08,-0.02076705304502202
2022-06-09,-0.02364126337469452
2022-06-10,-0.030623027363692268
2022-06-13,-0.03905974160130932
2022-06-14,-0.0076452960611865795
2022-06-15,-0.00025681007546618506
2022-06-16,-0.03609013588616283
2022-06-17,-0.0017324285951172413
2022-06-21,0.015120152246134166
2022-06-22,-0.012842766636183445
2022-06-23,-0.013680223305092332
2022-06-24,0.039706155570836676
2022-06-27,-0.008239482235820828
2022-06-28,-0.01068183065955397
2022-06-29,-0.007198037025364479
2022-06-30,-0.01181519672414122
2022-07-01,0.0070650428049230385
2022-07-05,-0.02010266885830747
2022-07-06,0.006333687504430863
2022-07-07,0.008892926511856025
2022-07-08,-0.009763942037055773
2022-07-11,-0.0027388312876802656
2022-07-12,-0.001922682110777174
2022-07-13,-0.0057785973309718575
2022-07-14,-0.01840573664212508
2022-07-15,0.015649225240275344
2022-07-18,0.0023599071598703336
2022-07-19,0.030466772362555794
2022-07-20,0.0017470335685338956
2022-07-21,0.014220334299834603
2022-07-22,-0.00714292180321352
2022-07-25,0.004130153397789549
2022-07-26,-0.006766600807305068
2022-07-27,0.0120224047029589
2022-07-28,0.01768747792076364
2022-07-29,0.013359090192932355
2022-08-01,-0.008063366553035411
2022-08-02,-0.010193677453741001
2022-08-03,0.001043067504236106
2022-08-04,0.0006511185456958835
2022-08-05,0.0035139855394543673
2022-08-08,0.005576359397409192
2022-08-09,-0.00490072053473567
2022-08-10,0.028382383033880965
2022-08-11,0.003402728836363389
2022-08-12,0.018839771333893474
2022-08-15,-0.0006165640499470326
2022-08-16,0.005550490003017883
2022-08-17,-0.013738716139423568
2022-08-18,0.003109516258738898
2022-08-19,-0.018351058510155727
2022-08-22,-0.015915092066915104
2022-08-23,0.009883100003565959
2022-08-24,0.002160645538674899
2022-08-25,0.022701617507037808
2022-08-26,-0.030630008966571087
2022-08-29,-0.007036069798095901
2022-08-30,-0.01636190047142949
2022-08-31,-0.012311404455577213
2022-09-01,-0.013128222458731131
2022-09-02,-0.0009408366571156401
2022-09-06,-0.0030935271743531834
2022-09-07,0.027657959826318912
2022-09-08,0.00971525001179252
2022-09-09,0.015082548829990161
2022-09-12,0.009350551932083118
2022-09-13,-0.035659835629128556
2022-09-14,-0.012238709733447428
2022-09-15,-0.013189333521473778
2022-09-16,-0.01579580929887847
2022-09-19,0.01655402328267508
2022-09-20,-0.01899861675127179
2022-09-21,-0.0218563655706544
2022-09-22,-0.012021004706730731
2022-09-23,-0.020469388573963965
2022-09-26,-0.01622105706058674
2022-09-27,0.0022280008830652953
2022-09-28,0.02578940925509099
2022-09-29,-0.014737705848716809
2022-09-30,-0.0026398700452092694
2022-10-03,0.03249535638529344
2022-10-04,0.03674154082044101
2022-10-05,-0.011263484410064528
2022-10-06,-0.010558584601317533
2022-10-07,-0.02471206361076228
2022-10-10,0.0021592412738975497
2022-10-11,-0.00775724195849381
2022-10-12,-0.0075286442587445546
2022-10-13,0.029321570904889738
2022-10-14,-0.03373004778737265
2022-10-17,0.024933913366058214
2022-10-18,0.019604815245440665
2022-10-19,-0.011789249819666003
2022-10-20,-0.007243265185520653
2022-10-21,0.03462072313017983
2022-10-24,-0.005807411310729482
2022-10-25,0.024756657078339073
2022-10-26,0.007057373693792224
2022-10-27,-0.0025604524896363223
2022-10-28,0.00999860215290349
2022-10-31,-0.008963110688526621
2022-11-01,0.0025645994507070835
2022-11-02,-0.0259863874490609
2022-11-03,0.007603252066754829
2022-11-04,0.03470968672688013
2022-11-07,0.007823067139874018
2022-11-08,0.017234276831953332
2022-11-09,-0.01616651720176987
2022-11-10,0.05534384131297165
2022-11-11,0.012082949775657825
2022-11-14,-0.0013540525306573459
2022-11-15,-0.0014788969138360697
2022-11-16,-0.009750657974928134
2022-11-17,-0.009597357311192933
2022-11-18,0.006669825927320794
2022-11-21,0.003375661269558572
2022-11-22,0.02267619977125146
2022-11-23,0.003898692043105223
2022-11-25,-0.00036407064209265094
2022-11-28,-0.022338355921867947
2022-11-29,0.003352824071200411
2022-11-30,0.02413380116818331
2022-12-01,0.0012083052925964122
2022-12-02,0.010983755381039906
2022-12-05,-0.019818502317686226
2022-12-06,-0.00889168736910495
2022-12-07,-0.0022120750544382117
2022-12-08,0.007390030378940926
2022-12-09,-0.009903221198981016
2022-12-12,0.008644008873704756
2022-12-13,0.01383434159251884
2022-12-14,-0.010747418973929057
2022-12-15,-0.0305176509191738
2022-12-16,-0.004281023573477483
2022-12-19,-0.012994279959779975
2022-12-20,0.0065760862006294385
2022-12-21,0.00871103798578865
2022-12-22,-0.009651728751828959
2022-12-23,0.0069246366049595665
2022-12-27,0.0008916491490789102
2022-12-28,-0.015269177857146987
2022-12-29,0.010854148176939304
2022-12-30,-0.007030402829282356
2023-01-03,-0.0010300910730656199
2023-01-04,0.017397041821401782
2023-01-05,-0.015832684313547785
2023-01-06,0.034362682698013236
2023-01-09,0.006345749346456264
2023-01-10,0.01001487337725182
2023-01-11,0.01566896769722015
2023-01-12,0.0037362942476513172
2023-01-13,0.006123819870253344
2023-01-17,-0.010025189057222605
2023-01-18,-0.014104559586698873
2023-01-19,-0.007703665995798414
2023-01-20,0.02008609858318522
2023-01-23,0.003261896573200085
2023-01-24,0.000601972504268522
2023-01-25,0.002045823898159993
2023-01-26,0.004803346595999791
2023-01-27,-0.0032268150233242254
2023-01-30,-0.006834518070637952
2023-01-31,0.021972682537359622
2023-02-01,0.006615590211288547
2023-02-02,-0.0031686849589013244
2023-02-03,-0.018012706121960487
2023-02-06,-0.011029994679840338
2023-02-07,0.013456154575064216
2023-02-08,-0.008014192850927082
2023-02-09,-0.014469993607586606
2023-02-10,0.003670562893179685
2023-02-13,0.00524186671685456
2023-02-14,0.0023041753551142907
2023-02-15,0.004355938629443834
2023-02-16,-0.011324203817826728
2023-02-17,-0.009382116152677256
2023-02-21,-0.016482227221396806
2023-02-22,0.007503731178762463
2023-02-23,0.0011173615280526406
2023-02-24,0.006695488893648349
2023-02-27,0.0033255778816156933
2023-02-28,0.004541900900890239
2023-03-01,0.007821229160184906
2023-03-02,0.011398159752848303
2023-03-03,0.014266770927513273
2023-03-06,-0.01619371835844996
2023-03-07,-0.01970453116113191
2023-03-08,0.004902646531368848
2023-03-09,-0.025734884460198892
2023-03-10,-0.02128191279252556
2023-03-13,-0.010232972843858379
2023-03-14,0.012794213867619142
2023-03-15,-0.03241038071346225
2023-03-16,0.011472738896949775
2023-03-17,-0.015514885375977783
2023-03-20,0.020576569047469295
2023-03-21,0.012120276510258599
2023-03-22,-0.017769824167584214
2023-03-23,-0.0011796734737790082
2023-03-24,0.008137663490647595
2023-03-27,0.007420788474817863
2023-03-28,0.00478170028139413
2023-03-29,0.013890803005903063
2023-03-30,0.006849991917503573
2023-03-31,0.016253027859895575
2023-04-03,0.006322676902605684
2023-04-04,-0.014414039752204788
2023-04-05,-0.0022500374672311807
2023-04-06,-0.002380217028883469
2023-04-10,0.004772093893954166
2023-04-11,0.0077487365156128085
2023-04-12,0.0007442849442427235
2023-04-13,0.010286297851512138
2023-04-14,-0.007237619221537317
2023-04-17,0.0058076294778739435
2023-04-18,0.004176831507583856
2023-04-19,-0.0028136617066201186
2023-04-20,-0.0011040789863356881
2023-04-21,-0.008843280485871019
2023-04-24,0.006815402469939169
2023-04-25,-0.021661615551352487
2023-04-26,-0.011825271749459243
2023-04-27,0.013621897309606501
2023-04-28,0.011680542860079246
2023-05-01,-0.0004964836718062138
2023-05-02,-0.009688430653813529
2023-05-03,-0.011037289942891104
