Date,SPY
2020-09-01,0.009418733235186494
2020-09-02,0.014463956947136092
2020-09-03,-0.03441417689623261
2020-09-04,-0.008164987442213945
2020-09-08,-0.02732267174456393
2020-09-09,0.01974735318770504
2020-09-10,-0.01736390772896479
2020-09-11,0.0005091981482630015
2020-09-14,0.01317131764237578
2020-09-15,0.005052747286893977
2020-09-16,-0.003968911114129892
2020-09-17,-0.008795032357287735
2020-09-18,-0.011512905191259026
2020-09-21,-0.011129611292251873
2020-09-22,0.010184430234160047
2020-09-23,-0.02319092656076094
2020-09-24,0.0026655543956435324
2020-09-25,0.016166849635356195
2020-09-28,0.016609192254646743
2020-09-29,-0.005445912024967914
2020-09-30,0.007581836330785574
2020-10-01,0.006420225513830147
2020-10-02,-0.009494457414413127
2020-10-05,0.017733235068127406
2020-10-06,-0.014216165178098317
2020-10-07,0.017406553005805847
2020-10-08,0.008862646132504981
2020-10-09,0.008930096662490339
2020-10-12,0.016087492219710287
2020-10-13,-0.006526014005201253
2020-10-14,-0.006283258708046802
2020-10-15,-0.0012360897564118734
2020-10-16,-0.0006042085470923109
2020-10-19,-0.015203420149784264
2020-10-20,0.00400571180755116
2020-10-21,-0.0018928123845889377
2020-10-22,0.005485190920537564
2020-10-23,0.0033951867419201864
2020-10-26,-0.018479886108091703
2020-10-27,-0.003447502578899364
2020-10-28,-0.03417888334282482
2020-10-29,0.010163731243700402
2020-10-30,-0.010424949086523583
2020-11-02,0.011208440891205651
2020-11-03,0.017655893091513164
2020-11-04,0.02234930156423376
2020-11-05,0.01950255808431245
2020-11-06,-0.0002280535174310483
2020-11-09,0.012565249635802411
2020-11-10,-0.0014664103579923315
2020-11-11,0.007428346139848996
2020-11-12,-0.009701011447852514
2020-11-13,0.013844710767936474
2020-11-16,0.012482730925677199
2020-11-17,-0.005378341058510205
2020-11-18,-0.012034763645553337
2020-11-19,0.004210035192810713
2020-11-20,-0.006847748376012319
2020-11-23,0.005994434686797945
2020-11-24,0.016113752235273893
2020-11-25,-0.0015417598178475433
2020-11-27,0.0027849048463013393
2020-11-30,-0.004427288769223603
2020-12-01,0.010937564843269021
2020-12-02,0.0021038706067704194
2020-12-03,-0.0002727397673500942
2020-12-04,0.008617749847256162
2020-12-07,-0.002054999788463685
2020-12-08,0.0029260989722468267
2020-12-09,-0.008968991354140643
2020-12-10,-0.0003267702658689142
2020-12-11,-0.0011728121104833678
2020-12-14,-0.004477272213414096
2020-12-15,0.013519604436329713
2020-12-16,0.0015693042042792538
2020-12-17,0.005592023114108224
2020-12-18,-0.00399285675780281
2020-12-21,-0.0035755206450205357
2020-12-22,-0.0016855395645013482
2020-12-23,0.0008985135871000249
2020-12-24,0.0038906548020007925
2020-12-28,0.00859078859624951
2020-12-29,-0.0019077510993522617
2020-12-30,0.0014266597050680563
2020-12-31,0.005080919318324106
2021-01-04,-0.013614014604242053
2021-01-05,0.006887433889066763
2021-01-06,0.005978478320752156
2021-01-07,0.014857371329483726
2021-01-08,0.005697736236238704
2021-01-11,-0.006740734984032382
2021-01-12,0.00021123021717972534
2021-01-13,0.0026930037667458606
2021-01-14,-0.003502153345824488
2021-01-15,-0.007292647631069515
2021-01-19,0.00785221074645115
2021-01-20,0.0138386750490469
2021-01-21,0.0009114231532048045
2021-01-22,-0.0035393012507719535
2021-01-25,0.003943828978208108
2021-01-26,-0.001560988979119271
2021-01-27,-0.02444056097290026
2021-01-28,0.008600295132918712
2021-01-29,-0.020019618241857495
2021-02-01,0.01664551845531559
2021-02-02,0.014140302365600377
2021-02-03,0.0007862185952529632
2021-02-04,0.011365817984892113
2021-02-05,0.003935938864315425
2021-02-08,0.007221899894378714
2021-02-09,-0.0006656774296620593
2021-02-10,-0.00043592284925653146
2021-02-11,0.00161526413746782
2021-02-12,0.004939592854009023
2021-02-16,-0.0008659578447636207
2021-02-17,0.00022949367646041274
2021-02-18,-0.004255956494925384
2021-02-19,-0.001765954470109743
2021-02-22,-0.007691831324775578
2021-02-23,0.0012142993220036757
2021-02-24,0.011019410272535168
2021-02-25,-0.024095655769689972
2021-02-26,-0.005152896253373784
2021-03-01,0.024240360219476065
2021-03-02,-0.0078032963222772755
2021-03-03,-0.013245541313427922
2021-03-04,-0.012375090897173147
2021-03-05,0.01839692857840669
2021-03-08,-0.00497883927458509
2021-03-09,0.014277392163620561
2021-03-10,0.0062246328426396325
2021-03-11,0.010139189728294085
2021-03-12,0.0013468152912405884
2021-03-15,0.005963346577953832
2021-03-16,-0.0012611340075553423
2021-03-17,0.0034099460395820014
2021-03-18,-0.014549750204248535
2021-03-19,-0.0018503694494120815
2021-03-22,0.007985194294438003
2021-03-23,-0.007871123154679194
2021-03-24,-0.005083319952370768
2021-03-25,0.005625494865472147
2021-03-26,0.01611494256323387
2021-03-29,-0.0005050101436887555
2021-03-30,-0.00265299174935818
2021-03-31,0.004053286248433263
2021-04-01,0.01079923132452576
2021-04-05,0.01435316440317913
2021-04-06,-0.0005906121530663277
2021-04-07,0.0011571223142445852
2021-04-08,0.004746916741533491
2021-04-09,0.007270171317538265
2021-04-12,0.0003645405407453062
2021-04-13,0.0029636440769935657
2021-04-14,-0.0034151689594995593
2021-04-15,0.010742634293391395
2021-04-16,0.0033424814596731967
2021-04-19,-0.004913237749705979
2021-04-20,-0.007321580108538894
2021-04-21,0.00946218118966713
2021-04-22,-0.009133369971762173
2021-04-23,0.010842710947255974
2021-04-26,0.002087574437617201
2021-04-27,-0.00021542560950704726
2021-04-28,-0.00028752948441723714
2021-04-29,0.006372847666499926
2021-04-30,-0.006570483146691397
2021-05-03,0.0021565570577084525
2021-05-04,-0.006169075410920155
2021-05-05,0.00031284258686570254
2021-05-06,0.007985384614302538
2021-05-07,0.007277943076135163
2021-05-10,-0.009902068411030251
2021-05-11,-0.008925055883629907
2021-05-12,-0.02124515892454104
2021-05-13,0.012012465658892024
2021-05-14,0.015355383673157252
2021-05-17,-0.0025445483134275415
2021-05-18,-0.008615564140512455
2021-05-19,-0.002621871931221653
2021-05-20,0.010758061171927569
2021-05-21,-0.0008188916352179776
2021-05-24,0.010194383657791573
2021-05-25,-0.0022186324979900363
2021-05-26,0.0019843833034633995
2021-05-27,0.0005250197657691302
2021-05-28,0.001788795237690044
2021-06-01,-0.000880927513255858
2021-06-02,0.0015726525369996747
2021-06-03,-0.003711349099165928
2021-06-04,0.009145937697765394
2021-06-07,-0.0009702308272931948
2021-06-08,0.00021324252223653417
2021-06-09,-0.0014919947235458864
2021-06-10,0.004648260556559869
2021-06-11,0.0016525929994850586
2021-06-14,0.00223884739826552
2021-06-15,-0.0018339709638963697
2021-06-16,-0.005583586597524559
2021-06-17,-0.0003315853775774924
2021-06-18,-0.013490330672096595
2021-06-21,0.014315973535760973
2021-06-22,0.005346014738647931
2021-06-23,-0.0012050043500013707
2021-06-24,0.005915430380415199
2021-06-25,0.0035520779976239147
2021-06-28,0.0020160788340795044
2021-06-29,0.0005381756617783839
2021-06-30,0.000841431470808951
2021-07-01,0.00553699216121073
2021-07-02,0.007643422990743387
2021-07-06,-0.0018216773633030758
2021-07-07,0.0035342114556233817
2021-07-08,-0.008148106130880572
2021-07-09,0.01067455863916833
2021-07-12,0.003582271603509879
2021-07-13,-0.003409077606378874
2021-07-14,0.0014922428204400262
2021-07-15,-0.0034156422041299317
2021-07-16,-0.007843453318350235
2021-07-19,-0.014768024039059302
2021-07-20,0.014330389559482404
2021-07-21,0.008096456707110455
2021-07-22,0.002094005565334456
2021-07-23,0.01028803784134591
2021-07-26,0.002454799962400278
2021-07-27,-0.004557233248424719
2021-07-28,-0.0004102826782740321
2021-07-29,0.004147238439828449
2021-07-30,-0.0048563460488108
2021-08-02,-0.002098210458071126
2021-08-03,0.00813563526505634
2021-08-04,-0.004918890210631854
2021-08-05,0.006332817850542183
2021-08-06,0.001652393716725431
2021-08-09,-0.0008135999782786785
2021-08-10,0.0012440629594738795
2021-08-11,0.0024848149183409607
2021-08-12,0.0029971253224836403
2021-08-13,0.001819806225886511
2021-08-16,0.002354704103150418
2021-08-17,-0.006555280939628427
2021-08-18,-0.010945148163676754
2021-08-19,0.00154817766525861
2021-08-20,0.007957300537218215
2021-08-23,0.008796545483111373
2021-08-24,0.0015874003105147416
2021-08-25,0.0020985044297463507
2021-08-26,-0.005903241718819285
2021-08-27,0.008940753601750728
2021-08-30,0.004397713424929339
2021-08-31,-0.0014815893723137963
2021-09-01,0.0005315531514067384
2021-09-02,0.003076524993271379
2021-09-03,-0.0002427403520713911
2021-09-07,-0.003575446466223209
2021-09-08,-0.0012184960629673114
2021-09-09,-0.004280029638101035
2021-09-10,-0.007884669008496159
2021-09-13,0.0025593494407656348
2021-09-14,-0.005396561718696846
2021-09-15,0.008352604236764982
2021-09-16,-0.0015850584274285096
2021-09-17,-0.009741185907242711
2021-09-20,-0.016674160222062806
2021-09-21,-0.0009446696668220511
2021-09-22,0.00975481171074688
2021-09-23,0.012149901944861652
2021-09-24,0.0016473024620966559
2021-09-27,-0.0028608041113087346
2021-09-28,-0.020151779555229843
2021-09-29,0.0016829340867685616
2021-09-30,-0.012222232954667844
2021-10-01,0.01188415226969708
2021-10-04,-0.01289599109139683
2021-10-05,0.010404794570788134
2021-10-06,0.00415604320776386
2021-10-07,0.008645838382157489
2021-10-08,-0.0018238158829019246
2021-10-11,-0.007239662151557025
2021-10-12,-0.0024617361544606586
2021-10-13,0.003597793367297486
2021-10-14,0.01682065174054248
2021-10-15,0.0076157445891826825
2021-10-18,0.002960590759956583
2021-10-19,0.007714818788452371
2021-10-20,0.00392780483681654
2021-10-21,0.0026081965612960722
2021-10-22,-0.0010362519519127034
2021-10-25,0.005362811150868563
2021-10-26,0.0009000646881636154
2021-10-27,-0.004430294298323534
2021-10-28,0.009648963554909962
2021-10-29,0.002029069882507839
2021-11-01,0.0017203980617055414
2021-11-02,0.0040428965093715075
2021-11-03,0.006105444022667328
2021-11-04,0.004712429416362296
2021-11-05,0.0034695225562522136
2021-11-08,0.0008537715108463129
2021-11-09,-0.003305404750139962
2021-11-10,-0.008044660063954212
2021-11-11,0.00032327646229846074
2021-11-12,0.007546967302692886
2021-11-15,0.0003424432778666997
2021-11-16,0.003957778083632846
2021-11-17,-0.002429277290006193
2021-11-18,0.003396417171544819
2021-11-19,-0.0017881886091265509
2021-11-22,-0.002815172355299378
2021-11-23,0.001326021333982741
2021-11-24,0.002669766340632318
2021-11-26,-0.02230328208555088
2021-11-29,0.012266616215128812
2021-11-30,-0.01945746707960816
2021-12-01,-0.011107143034289169
2021-12-02,0.015316197568064238
2021-12-03,-0.00870142692505027
2021-12-06,0.011843588512134184
2021-12-07,0.02068482025186924
2021-12-08,0.002647883595695122
2021-12-09,-0.0067515557825278405
2021-12-10,0.009413375473890984
2021-12-13,-0.008858261507120213
2021-12-14,-0.006880035257395889
2021-12-15,0.015625114295314324
2021-12-16,-0.008818641085704737
2021-12-17,-0.010642916149336323
2021-12-20,-0.010633387326713484
2021-12-21,0.01775903587199834
2021-12-22,0.00999870305494821
2021-12-23,0.006222169399878963
2021-12-27,0.01415196741329039
2021-12-28,-0.0008172242978409239
2021-12-29,0.0012792853648202485
2021-12-30,-0.002764549523136095
2021-12-31,-0.002520095777691078
2022-01-03,0.005789990970726855
2022-01-04,-0.0003350661469460059
2022-01-05,-0.01920196677543573
2022-01-06,-0.0009395117862714963
2022-01-07,-0.003953441083753284
2022-01-10,-0.001244481976440559
2022-01-11,0.00910829683466119
2022-01-12,0.0027034907488985294
2022-01-13,-0.013778491604965248
2022-01-14,0.0004091110725481517
2022-01-18,-0.017709798605576532
2022-01-19,-0.010383605354362113
2022-01-20,-0.011067971368933338
2022-01-21,-0.019630509931719664
2022-01-24,0.004246643303922326
2022-01-25,-0.012208930022095221
2022-01-26,-0.002508777760642067
2022-01-27,-0.004937914412353472
2022-01-28,0.024835215738430838
2022-01-31,0.01801113754821082
2022-02-01,0.0067568403311548675
2022-02-02,0.009714175170754125
2022-02-03,-0.023505017422455587
2022-02-04,0.0047022159203329306
2022-02-07,-0.0032091302062785543
2022-02-08,0.008227737443404548
2022-02-09,0.014636068528161905
2022-02-10,-0.017965778959774692
2022-02-11,-0.019718685762677213
2022-02-14,-0.003269166220933206
2022-02-15,0.016126803411248503
2022-02-16,0.0011208438229166617
2022-02-17,-0.021361359358446186
2022-02-18,-0.006475115758757255
2022-02-22,-0.010731666483321356
2022-02-23,-0.017738701403381296
2022-02-24,0.015049217220538313
2022-02-25,0.0220639251189243
2022-02-28,-0.002558613553163891
2022-03-01,-0.01523016198282523
2022-03-02,0.018396134418563692
2022-03-03,-0.004978515222405999
2022-03-04,-0.008124326971731932
2022-03-07,-0.02947932490450189
2022-03-08,-0.007581628067140023
2022-03-09,0.026810558723255662
2022-03-10,-0.004515358359719834
2022-03-11,-0.012715107619962085
2022-03-14,-0.007308263564908435
2022-03-15,0.021990549141210458
2022-03-16,0.022173970408237764
2022-03-17,0.01251107176943389
2022-03-18,0.01095264690425446
2022-03-21,-0.0002922391637415478
2022-03-22,0.011701354384360041
2022-03-23,-0.012878566172319528
2022-03-24,0.015074481478026591
2022-03-25,0.004883577171695297
2022-03-28,0.007113130971248438
2022-03-29,0.012370786972863534
2022-03-30,-0.006174807197943499
2022-03-31,-0.015391293393248962
2022-04-01,0.0028341446696089623
2022-04-04,0.008566553546216715
2022-04-05,-0.012631419185396897
2022-04-06,-0.009999258439938208
2022-04-07,0.00503895921835662
2022-04-08,-0.0026738422639573933
2022-04-11,-0.01709243838006158
2022-04-12,-0.0037052914501006784
2022-04-13,0.011453754549608952
2022-04-14,-0.012451928516101218
2022-04-18,0.00041129305996623344
2022-04-19,0.016142491540108495
2022-04-20,-0.000741525347398575
2022-04-21,-0.014953569977889214
2022-04-22,-0.027439142900123947
2022-04-25,0.005797757927291869
2022-04-26,-0.02896088209850123
2022-04-27,0.002811874671741821
2022-04-28,0.02525919771573859
2022-04-29,-0.036955446910121426
2022-05-02,0.006019459627076396
2022-05-03,0.004583770207087445
2022-05-04,0.03045312634054942
2022-05-05,-0.035542828272108085
2022-05-06,-0.005968953074690808
2022-05-09,-0.03201723393825395
2022-05-10,0.0023104637316873067
2022-05-11,-0.015886150234270202
2022-05-12,-0.0010438834390852358
2022-05-13,0.023907719903739855
2022-05-16,-0.004057472761792358
2022-05-17,0.020570472620085933
2022-05-18,-0.04031171422640867
2022-05-19,-0.006124659680889488
2022-05-20,0.0004368074635863195
2022-05-23,0.018709912327686595
2022-05-24,-0.007633806107723573
2022-05-25,0.008834994723638578
2022-05-26,0.01998126635229802
2022-05-27,0.0245491667317419
2022-05-31,-0.0056109549959847405
2022-06-01,-0.008088403745331707
2022-06-02,0.019043384562218213
2022-06-03,-0.016411297187626905
2022-06-06,0.0030446082205202174
2022-06-07,0.009592188692686632
2022-06-08,-0.010872108961284765
2022-06-09,-0.02378311954756218
2022-06-10,-0.02899535120913621
2022-06-13,-0.03796826880242721
2022-06-14,-0.0030132495070129828
2022-06-15,0.014256119184995475
2022-06-16,-0.033095836343906226
2022-06-17,0.002155657597575633
2022-06-21,0.025173409519281265
2022-06-22,-0.0018129308381698017
2022-06-23,0.009802882265544488
2022-06-24,0.03179384904460769
2022-06-27,-0.003819896547572199
2022-06-28,-0.020432852298688742
2022-06-29,-0.0008143280807718645
2022-06-30,-0.008124312602561301
2022-07-01,0.010576468797889316
2022-07-05,0.0018886993200899482
2022-07-06,0.003377300122699989
2022-07-07,0.014977111809922894
2022-07-08,-0.0008223967723368641
2022-07-11,-0.011423710420027211
2022-07-12,-0.008848966993107998
2022-07-13,-0.005251727512158633
2022-07-14,-0.0024285082749061493
2022-07-15,0.019105125589827132
2022-07-18,-0.008256980677998627
2022-07-19,0.027019360987109442
2022-07-20,0.00637300616153591
2022-07-21,0.010183111762767538
2022-07-22,-0.009278034128695989
2022-07-25,0.0012149935734808714
2022-07-26,-0.011831044942182234
2022-07-27,0.025966187422348463
2022-07-28,0.012542681877724782
2022-07-29,0.014578761260960249
2022-08-01,-0.0029613229216082226
2022-08-02,-0.006597300682396612
2022-08-03,0.015659314046535755
2022-08-04,-0.0006754206587196165
2022-08-05,-0.0016901169135656868
2022-08-08,-0.0011609059870021365
2022-08-09,-0.003971135433624151
2022-08-10,0.021004004355516637
2022-08-11,0.0
2022-08-12,0.01692909740217985
2022-08-15,0.004120738228160281
2022-08-16,0.001958550151719418
2022-08-17,-0.0070979597508334935
2022-08-18,0.0029064189380330063
2022-08-19,-0.013438043057136695
2022-08-22,-0.02082248403493836
2022-08-23,-0.0024191214179263287
2022-08-24,0.0032011046366304807
2022-08-25,0.014117489598346022
2022-08-26,-0.03384913673391088
2022-08-29,-0.006611965442985812
2022-08-30,-0.010977905092469653
2022-08-31,-0.007608982568498068
2022-09-01,0.003137789055737583
2022-09-02,-0.010544579209148863
2022-09-06,-0.0037729754538027294
2022-09-07,0.017964932522315458
2022-09-08,0.006536213704680938
2022-09-09,0.015535186876889373
2022-09-12,0.010747744245087176
2022-09-13,-0.04348255090815678
2022-09-14,0.003816055423085718
2022-09-15,-0.011353425225059777
2022-09-16,-0.0076288613386314985
2022-09-19,0.007754807991676715
2022-09-20,-0.011478537618512141
2022-09-21,-0.01744377428047339
2022-09-22,-0.00839952075924888
2022-09-23,-0.016755076836376892
2022-09-26,-0.009892770559972175
2022-09-27,-0.002552588436749992
2022-09-28,0.019676107224047
2022-09-29,-0.020888916504065103
2022-09-30,-0.015463406074220254
2022-10-03,0.02640124490012674
2022-10-04,0.03098646744157474
2022-10-05,-0.0023280824440019554
2022-10-06,-0.010315802877344127
2022-10-07,-0.027894011464552948
2022-10-10,-0.007635330112546357
2022-10-11,-0.006332973434368894
2022-10-12,-0.0032984900616853663
2022-10-13,0.026391238367849512
2022-10-14,-0.02278880266508876
2022-10-17,0.02569706339853206
2022-10-18,0.01174968733586046
2022-10-19,-0.007086662074118233
2022-10-20,-0.008385130230987636
2022-10-21,0.02430137633133378
2022-10-24,0.012236487414715391
2022-10-25,0.015968382007711224
2022-10-26,-0.007534075296307563
2022-10-27,-0.005339975173011102
2022-10-28,0.023790760145269374
2022-10-31,-0.007223260522269959
2022-11-01,-0.004376011965117388
2022-11-02,-0.025096018849242507
2022-11-03,-0.010297071125447976
2022-11-04,0.014393129243322145
2022-11-07,0.009565760941568469
2022-11-08,0.005395179037941844
2022-11-09,-0.020602004060798262
2022-11-10,0.05495426894698774
2022-11-11,0.009678633842355122
2022-11-14,-0.008506867558615405
2022-11-15,0.00852899211066016
2022-11-16,-0.007628788878694115
2022-11-17,-0.003059775916103402
2022-11-18,0.0045404731006490895
2022-11-21,-0.003636066107927882
2022-11-22,0.013456863597590019
2022-11-23,0.006301776448913499
2022-11-25,-0.00022386286475406525
2022-11-28,-0.015957021351798995
2022-11-29,-0.0017173822667068128
2022-11-30,0.031500458364906114
2022-12-01,-0.0007357758835863093
2022-12-02,-0.0011537698675213592
2022-12-05,-0.017989232171322533
2022-12-06,-0.0144147681482939
2022-12-07,-0.001701260579991759
2022-12-08,0.007833958704172028
2022-12-09,-0.0074703536440344775
2022-12-12,0.014417387445749608
2022-12-13,0.007569935943446238
2022-12-14,-0.006393760832382633
2022-12-15,-0.024461520749765042
2022-12-16,-0.011806146404246154
2022-12-19,-0.008479545590441395
2022-12-20,0.0013682867986437586
2022-12-21,0.014952398325363436
2022-12-22,-0.014266199453388029
2022-12-23,0.005752501987921876
2022-12-27,-0.0039435967702269314
2022-12-28,-0.012428127531305178
2022-12-29,0.018000613813905497
2022-12-30,-0.0026341537026910444
2023-01-03,-0.004209852305879558
2023-01-04,0.007720103663955147
2023-01-05,-0.011413370004279222
2023-01-06,0.022932167594580832
2023-01-09,-0.0005668771017783847
2023-01-10,0.007012860229280493
2023-01-11,0.012647728166962802
2023-01-12,0.003640839538718632
2023-01-13,0.0038795319682620732
2023-01-17,-0.001831946710470933
2023-01-18,-0.01578796965879392
2023-01-19,-0.007279905102579809
2023-01-20,0.01862916648883961
2023-01-23,0.011998493591768078
2023-01-24,-0.0010731924690853267
2023-01-25,0.0003747514345235903
2023-01-26,0.010990224770582424
2023-01-27,0.0022978407319993455
2023-01-30,-0.012546807084082623
2023-01-31,0.01470332705483779
2023-02-01,0.010627699706333704
2023-02-02,0.01455703449505541
2023-02-03,-0.010629051561202418
2023-02-06,-0.006111283532282075
2023-02-07,0.013078581162554892
2023-02-08,-0.010934686772677837
2023-02-09,-0.008669345731833533
2023-02-10,0.002333696428806098
2023-02-13,0.01173905953784149
2023-02-14,-0.00046035704046853976
2023-02-15,0.0032475335506232383
2023-02-16,-0.013768981514685863
2023-02-17,-0.002498079980425283
2023-02-21,-0.02006080326688342
2023-02-22,-0.0013781746657137717
2023-02-23,0.005319283703999922
2023-02-24,-0.010682375411788847
2023-02-27,0.003405746438472246
2023-02-28,-0.0036958974893220864
2023-03-01,-0.003835820277932611
2023-03-02,0.007777280161147537
2023-03-03,0.016037821874794522
2023-03-06,0.0006927662392441913
2023-03-07,-0.015328835374454619
2023-03-08,0.0016321634757643366
2023-03-09,-0.018449830507317966
2023-03-10,-0.014429560068788483
2023-03-13,-0.001425243844162205
2023-03-14,0.01653009120418547
2023-03-15,-0.006254311454852224
2023-03-16,0.017545283350719476
2023-03-17,-0.011692817454216242
2023-03-20,0.009615675389573086
2023-03-21,0.013130568242210927
2023-03-22,-0.017046589077490903
2023-03-23,0.0027033930091362457
2023-03-24,0.006562049860607155
2023-03-27,0.0018697742773050585
2023-03-28,-0.002244456738237588
2023-03-29,0.014534703214072575
2023-03-30,0.005855386887582137
2023-03-31,0.014094506351323144
2023-04-03,0.0038104451796943106
2023-04-04,-0.005548025065597151
2023-04-05,-0.002618075352730287
2023-04-06,0.0039006737752487197
2023-04-10,0.0010264024083119772
2023-04-11,0.0002685971997375969
2023-04-12,-0.004076055167318238
2023-04-13,0.013282753123802449
2023-04-14,-0.002442625415064459
2023-04-17,0.0035881243352016146
2023-04-18,0.0006522421757981789
2023-04-19,-0.00016885426065438303
2023-04-20,-0.005457091363450517
2023-04-21,0.0007767748455407286
2023-04-24,0.0010433874450479497
2023-04-25,-0.015873924428479347
2023-04-26,-0.004235672224850773
2023-04-27,0.019908180635738848
2023-04-28,0.008535071431695407
