Date,EEM,EWC,EWJ,IEUR,SPLG,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2020-01-31,-0.020241943599123124,-0.01592043228562212,-0.01635169086326549,-0.015077689268826133,-0.017643709824932463,-0.022060044499594755,-0.016240932937868213,-0.031182172669266706,-0.020915023597318783,-0.023123903132400203,-0.02744334505080981,-0.011267540107546048,-0.014321541059606702,-0.004474126642555976,-0.0199684848376519,0.0025598885933200144
2020-02-03,0.011161121124106499,-0.0016850437016484587,0.007619128490931271,-0.00186174830886221,0.007131379688144923,0.02099625746266054,0.01187173318292567,-0.013098734612187801,0.007009400344391903,-0.00036975558340224257,0.013217142581174013,0.0,0.0010195383053928087,0.003189347749350313,0.009078246490173525,0.007101848879333517
2020-02-04,0.025833803211850803,0.01316656641661984,0.015122888349160757,0.016580229069753427,0.014948628361575844,0.017674806310798763,0.010449102488464312,0.0036024832323049427,0.009612073843796365,0.01886998454219757,0.02619333926732259,0.006014461816981287,0.012987138248159003,-0.009971071826197608,0.017592830455501973,0.018223578082344538
2020-02-05,0.005723486984888115,0.007330992326997521,0.008972332004572703,0.01182473308602816,0.011628013371892454,0.018537084113513735,0.0016326508537523043,0.037596792910061794,0.020026278251843,0.0167050913742961,0.005851307363810898,0.008023998905942076,-0.0007541686541729931,0.004087053220227732,0.019253430327,0.005057972792648524
2020-02-06,0.0009105190418050579,0.004631173939336319,0.007550428354478278,0.0012089652356641611,0.003320509212138667,-0.0004918670879874298,0.012497925026605294,-0.010196544258441742,-0.0012872952607252408,0.0032147877043544604,0.009127504619382831,0.0017168765271378117,0.0042768478382251285,0.0002906871743879602,0.0008676127362063912,-0.002245329021785314
2020-02-07,-0.013873052572662692,-0.0079025874262999,-0.009658617539049397,-0.010263614487343142,-0.005091283569805927,-0.014271586755390642,-0.0007157538415017983,-0.006990338717328348,-0.0035448990165931615,-0.007239812438176507,-0.00914419992396176,0.0012464408268999527,0.0005007843847837368,-0.003197293478591323,-0.007799811134975632,-0.004345322618698355
2020-02-10,0.005535029947445036,0.0033189910051285576,-0.0011770250804050697,0.0038635725332349935,0.007420538959401979,-0.0004992340016428676,0.005907828500181012,-0.005002014239981478,0.002910740033185588,0.005618910665007304,0.013541892030299874,0.0042016475982527,0.011517364287473741,0.003790685189405174,0.005337510032356274,0.011300453652434372
2020-02-11,0.0130733717661351,0.006615952650925294,0.005050519329718783,0.007696857723638928,0.0015240518298251793,0.0054944596366868215,-0.001067802903400139,0.011171214987022227,0.003547185096735239,0.003804193453740723,-0.003365086436386111,-0.003718972577270163,0.012128819789905654,0.003631086880130585,0.005985233326722961,0.007860708405203143
2020-02-12,0.013583770147949537,0.005915201442105333,-0.004857621040014193,0.005025083281714471,0.006594069077976661,0.005464435516305155,0.013005393597085302,0.013441315164866685,0.0006428183715290192,0.009355619982525987,0.010824372428694717,-0.00046683117565404775,0.006358698126313511,0.0007235899580229077,0.001247360464601499,0.010246518838803453
2020-02-13,-0.01317838931799209,-0.003593506908617927,-0.00875278811643676,-0.005599877311377233,-0.0010079475980607766,-0.003623276093271399,0.00017584651107638294,-0.0030887301328411665,-0.0003213051242090259,-0.005631777481065581,-0.0026525499915017736,0.005913516904018978,0.0060751637915659185,0.011135307276289419,-0.004695843260084986,-0.0017408397809162146
2020-02-14,0.00045273199014750354,0.0036064667718784804,-0.007471564295277844,0.0,0.0015132892707654388,0.0001654960611654488,0.0012309216703982884,-0.005285131437712254,0.0012850188993054346,-0.0012979026529529314,0.004334311121055423,0.002320556702967158,0.011594076127322328,0.006722119931806825,0.0007698889662279829,-0.001516691015974514
2020-02-18,-0.0065611087487669195,-0.0029401738150056644,-0.014884588180035019,-0.004625916483806614,-0.002518232902133377,-0.0024789147803745415,0.0066739109102369465,-0.00824483708776591,-0.00866218304638211,-0.005671133432130104,-0.0037271070713948973,-0.0035500951864906316,-0.0009551362784251394,0.008381582968716828,-0.003559819563639377,-7.578235235361497e-05
2020-02-19,0.007287470380957783,0.00851900719634946,-0.0017366463366438323,0.005253516440204553,0.004544241701029517,0.002650529069508245,0.004535949796936167,0.01330135325605708,0.007443288428286676,-0.0003564549746715162,0.011911841053327654,-0.0010841219230978139,-0.014101287586625433,-0.010848153901394708,0.004634776057631296,0.004480872241237277
2020-02-20,-0.015600093959271422,-0.0012995884659714463,-0.006436923228852698,-0.00462312736203474,-0.0040211347500503924,0.0016523607428933218,-0.010246748934501837,-0.001094036492643169,-0.0019274942001697992,-0.0014264278688307375,-0.010409673173482958,0.0007754098078676108,0.01115159962993717,0.0035607512895730054,-0.006439537519661642,0.00037773488877124173
2020-02-21,-0.005741988993657965,-0.0035784492216390795,-0.008404826728651726,-0.0036350428287990066,-0.010093266211683383,-0.004618779971236497,-0.015265867591480076,-0.011863456528040994,-0.009655535609124244,-0.004999280234440184,-0.022414463748412272,0.0017043735803188298,0.005274327721721317,-0.001845072868483233,0.0005804826946835817,-0.015265982941771394
2020-02-24,-0.03742204629148349,-0.023179824677923233,-0.033727814511403276,-0.042967235335973686,-0.03364741180739528,-0.028173781310621315,-0.033499367233536415,-0.04617684490167673,-0.032499189496426495,-0.028472493852255365,-0.041331389227635795,-0.023047140174289993,-0.013355632930447503,-0.01165896048506987,-0.03151896902370377,-0.034382421652114914
2020-02-25,-0.007919267238189476,-0.021056136289170135,-0.0016446495143316309,-0.021812627711220167,-0.029807775993163976,-0.04314467024435664,-0.02673345803921412,-0.04415151808858997,-0.033926814044139,-0.04075844242096416,-0.0319944691797448,-0.018049448428386072,-0.025138683634281622,-0.02100436554107854,-0.030348621298589173,-0.02670471207570735
2020-02-26,0.00798248265153112,-0.00990102773992696,0.004942307087823838,0.0015154707723874505,-0.004077923993150989,-0.003386242804482187,-0.0018942681961122698,-0.030186233234862025,-0.007301791101886446,-0.00757373118205118,0.004551447523717833,-0.005643250742510375,-0.008678527190691288,-0.010139374534192225,-0.00010290508643295837,-0.007920906791279658
2020-02-27,-0.02399806061285703,-0.035862084446737774,-0.0342441464525397,-0.032209205183198475,-0.04449948218726463,-0.046852428327451734,-0.03947613683331852,-0.053478218066020156,-0.04273200221621176,-0.03712299095064531,-0.05393720231441135,-0.04070063228201937,-0.05652838085128287,-0.0449824221037155,-0.03397846407574867,-0.0404150630278548
2020-02-28,-0.0036880607915934505,-0.013233249219338994,-0.0011315883644208435,-0.007147688178100742,-0.005428447674880155,-0.010881829538286869,0.002963913422780351,-0.000882959420974827,-0.027076508065151605,-0.018270297527294366,0.007639574370751578,-0.019776844205628752,-0.024655120675848186,-0.033421463986517796,-0.012896784855742416,-0.006433130570871026
2020-03-02,0.021717712245374,0.021022269388026205,0.012651125017906661,0.020247380997221454,0.04452735883762737,0.04286805571921626,0.03467282987877485,0.04042444482865304,0.051147224399321845,0.03516698663116813,0.05782531282308967,0.05345751412543498,0.04974157595103268,0.058861419524535386,0.04686286634678294,0.034360554123727294
2020-03-03,-0.006763443997056973,-0.012069599341753556,-0.012866188105146614,-0.009481725764347693,-0.028602972591811215,-0.00873053703981208,-0.0329397021426151,-0.03057344072089474,-0.037567217572095024,-0.024454783515339695,-0.03797619648232631,-0.013586664018978567,-0.0007767014908566239,-0.012302539765720266,-0.024858083082011317,-0.02420475065516703
2020-03-04,0.017752913156892536,0.018325542965442754,0.021722929372821165,0.034505760744764746,0.04246915712052446,0.04146780500750902,0.036030702573636386,0.023653321569664154,0.03308572789368025,0.04132802568515581,0.04292265217761626,0.04912066004340643,0.03886986954163474,0.05674314230227595,0.057647155911897174,0.03455633786206902
2020-03-05,-0.021027317069966744,-0.015525822634587239,-0.018118049044020368,-0.032493881465786356,-0.033948945279441034,-0.03171237048371045,-0.036487935182713316,-0.03658574478294607,-0.04821900805011947,-0.048926463238593954,-0.03156036738673096,-0.018823164944428483,-0.022948314732056718,-0.015425170211582295,-0.023202003386977754,-0.03728788307663389
2020-03-06,-0.020503079183420203,-0.02150540357889963,-0.009602755100258098,-0.014457552996589351,-0.016305808633959917,-0.02601904381193043,-0.017357009432231507,-0.05618447289562156,-0.03402641898725445,-0.008756453844164458,-0.02113816313728145,-0.007899448891961258,-0.01710469572830131,-0.008128756423466,-0.005324221246933991,-0.01537309240707796
2020-03-09,-0.06827791587177146,-0.12417573780614355,-0.05095044942897364,-0.08688784936434812,-0.07745083600197789,-0.09359222091878638,-0.06663999895852002,-0.20141204218398334,-0.10724074289966734,-0.09220143377263279,-0.07591960505823381,-0.043549026587517914,-0.07064962051680734,-0.05438825338030706,-0.05198144574114927,-0.06297417129791216
2020-03-10,0.05081544794212234,0.02467570478535941,0.02984782393679608,0.036332084898055506,0.05080539408125406,0.04060165526456294,0.05096778715258132,0.04743668811704538,0.0587460779867095,0.051847332777886335,0.06669898663618734,0.02871228045523533,0.04863110131815085,0.009297163542457243,0.03431041461080042,0.055291775088422535
2020-03-11,-0.04657671593810031,-0.044081447641869276,-0.03384571409904613,-0.05819203803673545,-0.048643886028358785,-0.0475340670657185,-0.04297120299947388,-0.05288306290891731,-0.05424434575253767,-0.058687357125294604,-0.04723860980426364,-0.0490502762510292,-0.053571784709273484,-0.050273302836486344,-0.038211041608191776,-0.054688250141446404
2020-03-12,-0.10010665207643632,-0.13321951551352973,-0.09804700885839035,-0.11496603733695465,-0.09730387910612814,-0.09627789555984712,-0.09386349686672635,-0.12474019304979911,-0.10814337796382734,-0.10350128261485214,-0.09760476827426223,-0.09395612059246683,-0.08589133657886328,-0.1009369803595137,-0.07465613080433164,-0.10105416717995419
2020-03-13,0.07208564061387945,0.10837430473099396,0.032812629739333854,0.06552246586348431,0.09371765253701358,0.07017944065163828,0.08990066307001521,0.09229703592983451,0.13156560943910534,0.07810900570104007,0.11731929030206723,0.0851061622083562,0.08780038691435443,0.054488824904815214,0.06935605034310122,0.061864169788970136
2020-03-16,-0.12479266407866907,-0.11377777168668679,-0.06591761815348929,-0.11654134200643418,-0.11676076952582837,-0.11008377545469916,-0.11279499909514501,-0.1360668869727465,-0.13709303554716878,-0.11344140330623564,-0.13814000720049335,-0.06783268766306028,-0.160011318084617,-0.11357709318648157,-0.09861029086145234,-0.1266862349320178
2020-03-17,0.06892200185785202,-0.01905694886706133,0.04905125358093132,0.030395224029478474,0.0628995728439583,0.061850743166399935,0.04343578541076809,0.006831893877739859,0.05429858787819586,0.04605725078444345,0.06808178971882661,0.08432847297716695,0.06068784210831235,0.12793437643487215,0.062775536737395,0.038504509047254665
2020-03-18,-0.08636501611187364,-0.048057540126318465,-0.02117325331147213,-0.06253709258988627,-0.05249074991660474,-0.06393633943773436,-0.03320840338699527,-0.14357130312747324,-0.08488313983627682,-0.07366787329628555,-0.03767741804614355,-0.025690310237537872,-0.07024796937674105,-0.04353106202074675,-0.03316088834758257,-0.05744766714671545
2020-03-19,0.007769609121087262,0.020945461136305576,0.013970145684202295,0.018565192080515658,0.0007058124163303869,0.025522668539808446,0.01790042323166885,0.06797328901487121,0.021886346858889683,0.0007397633160106665,0.003620099191642634,-0.03336336769177983,-0.015726457826469864,-0.058205095735841206,-0.020483184795085374,0.034876935774293294
2020-03-20,0.0073882399363687234,-0.013151072248271611,0.0024447503038793617,-0.012974902487691842,-0.045133891155921924,-0.03579056335608166,-0.04420150098327669,0.009761924403412392,-0.03569598994735701,-0.05008315411409725,-0.045824780795165054,-0.06476132135010193,-0.05661708404444987,-0.07932215754720828,-0.03841961414692818,-0.029723701716577566
2020-03-23,-0.023915659061665595,-0.0591687034308499,-0.0104192271397473,-0.006572872892193882,-0.02833279515693543,-0.05097747381079187,0.005310712541132245,-0.06815841718878346,-0.058183671278096205,-0.043800601338077394,-0.009134598484993983,-0.02959337371274451,-0.05556782884828104,-0.05102869251816056,-0.05193921195269646,0.0016479988402937629
2020-03-24,0.07513876760601179,0.12861209523149753,0.06944455417272843,0.09105248080530859,0.0952561629872768,0.11760132389243205,0.061507963590290426,0.16037309421175916,0.12400916469865986,0.12651241928296786,0.10241470947288178,0.05099760809934839,0.08719560667167459,0.10750039026946268,0.07705773449338427,0.0937964198115826
2020-03-25,0.03524770332697447,0.05823283609943264,0.018852081067088244,0.0360957611320587,0.012923491815386878,0.023331423504400428,-0.015420464959470026,0.04716633782212454,0.027204196146437765,0.05260271527503879,-0.001288726170003529,-0.0027394654106237537,0.04443651063986964,0.025522771967155577,0.013312997659269188,0.017547376683891613
2020-03-26,0.037863159856015516,0.03320703004765324,0.03289491742887085,0.049331124583896324,0.05827587245232824,0.04696752487998368,0.056952810438612556,0.06110344464859363,0.06277551566503159,0.06311608708282623,0.061927560323504105,0.054738048262071404,0.07679011503804478,0.08524401101809431,0.06642941534495717,0.04136735183178719
2020-03-27,-0.05684392326302967,-0.051423366674463455,-0.001194287443451847,-0.0324037876917499,-0.029325676125149136,-0.03614973382963349,-0.0399640459685604,-0.06778535770017435,-0.03045673031787144,-0.0421274821518377,-0.04519491462330805,-0.0046503211426466295,0.002569971524862824,0.005416914701374287,-0.021416168853056194,-0.033513981648005786
2020-03-30,0.016491739255720006,0.026621446453932274,0.012156203563635337,0.014548533947857933,0.031890078467054606,0.031857480739035715,0.03648287971410302,0.010236324477124636,0.019038662631635006,0.014603450971714782,0.04211745616189444,0.03905833826446292,0.02595297461581736,0.03699736375895046,0.046829121979693245,0.02090744902517727
2020-03-31,0.006784730767125602,0.030174343816631533,-0.027564556846504606,0.003246743148703546,-0.015940204626891497,-0.01379484124824526,-0.0018053558467134856,0.015373749434849815,-0.02755740633974546,-0.012385045063301847,-0.018681521239510057,-0.020323814633924187,-0.031855014281764515,-0.040353329431434104,-0.0043835357337986824,-0.02017963718252358
2020-04-01,-0.042777662178252074,-0.048512447753774945,-0.0475804461479179,-0.04476806195794003,-0.04429739974592528,-0.04507104644684612,-0.03978294368104052,-0.04955227719519173,-0.06099884391799304,-0.04507705570787679,-0.04765461335999854,-0.016890043492287177,-0.06064508667545254,-0.06009742669982565,-0.038044770392328675,-0.04465731923673821
2020-04-02,0.033670134592982404,0.01827790725053635,0.012755048306151817,0.01806887390803369,0.022829409840547932,0.015112975007203655,0.01271195897221733,0.0916001398650641,0.0250639558288257,0.013309889969865596,0.023386465152096525,0.025583637623862066,0.014766249786469343,0.03129786595552697,0.027696335093890134,0.0037351413348263307
2020-04-03,-0.018951751420031582,-0.007557814494127513,-0.022460216537381283,-0.020243938616492763,-0.013865299026537548,-0.024049480815422464,-0.020223150133909296,-0.010613762127362758,-0.019960297171567998,-0.013310078555100802,-0.015447351825063182,0.007829406138624595,-0.008460151829226548,-0.03574738997181015,-0.009021391628856401,-0.017437326127379915
2020-04-06,0.05463329982354037,0.051880058813565055,0.059051064685300414,0.05094791227458062,0.06755801340994072,0.07439557082039916,0.06595504368293637,0.05296710705514052,0.0717924276652191,0.06922255372511521,0.08532145269319535,0.03721790634291722,0.07235496936614405,0.07723484877590803,0.052431579137343975,0.08321575318726726
2020-04-07,0.005151572721058928,0.007239770337357676,0.010745973122510799,0.0059252421617277395,-0.0003211954853421517,0.026648971214801254,0.007344399345634578,0.02133065239144538,0.009976268679213529,-0.00232414681207882,-0.008960332418771144,-0.011496292434546862,0.00031839087411800193,-0.012547283834645095,-0.008212241439953027,0.014885211877025739
2020-04-08,0.010250401216974847,0.021563294607290784,-0.002407178227203044,0.014457998698786723,0.03470451359488402,0.04893633532428354,0.021431790136633433,0.0667082083973336,0.04374411523649879,0.03627295397868968,0.0268833660320964,0.014801464559256683,0.07508737463429349,0.05445661508677713,0.04117936983864512,0.03149929914047633
2020-04-09,-0.003663682316071837,0.017590174197285924,0.013070787951056762,0.02533653835857952,0.01490692753613132,0.04300227781701804,0.007354677152882516,-0.009059147878995866,0.05362762238592733,0.015093096893051827,0.00023493297899790377,0.009376863483176123,0.051494495292970344,0.04716805900508936,0.005513687449296478,0.018036082365532335
2020-04-13,0.0014143041117729016,0.002593092108490014,-0.0041685153585039325,-0.01287013562516337,-0.009486064295800678,-0.02197618744926355,0.001502998492343366,-0.003243962071657003,-0.03635591270173333,-0.029262949907946534,0.0022302152681246135,-0.007397058556777081,-0.04587666905515575,-0.03172761865183904,-0.008752582214684779,-0.0002813099592324786
2020-04-14,0.022881297325104022,0.0094827976897629,0.018337738554792704,0.015906102789704057,0.029657216861761926,0.012925384514808291,0.029588337891087724,-0.004733660799698058,0.004438692749542561,0.01906487555577252,0.04192518072116913,0.0424609185339242,0.03333335587370545,0.029371761382049888,0.0331914066200778,0.03909977323567637
2020-04-15,-0.025683501245791884,-0.03501296908705087,-0.009982346340765114,-0.039784305242551055,-0.02130220908118774,-0.04593663695496997,-0.00937109589955576,-0.04696780298642356,-0.04330547207321689,-0.02766223268510115,-0.02180526974063124,-0.015793793838286718,-0.0385384075607037,-0.032987101716166145,-0.005148292950469591,-0.02192723979560507
2020-04-16,0.005385397327814401,-0.00707950380557909,-0.008501374312895438,0.002940175068117945,0.005211669684329623,-0.005761412947293931,0.0039940860132423595,-0.04273242929274679,-0.017551938580387172,-0.008880155517005939,0.012179707040488097,0.006587574535467766,-0.006532125073056894,0.00017053678206879752,0.021838468980050152,0.011993513749501306
2020-04-17,0.022272481630109642,0.04188944674897188,0.013359739479303467,0.032249576627812804,0.026532357356836123,0.040148925070565555,0.013609576202650242,0.10622361202093922,0.05265611310959306,0.04695522463794899,0.013281959346700845,0.01527115263608314,0.03227768720330304,0.032230737410732235,0.02076320215591476,0.029537820262619308
2020-04-20,-0.012686226136000789,-0.005988040405579875,-0.015348217554926102,-0.012651502013043214,-0.01723118061097806,-0.02467148173096745,-0.009088811918817385,-0.031222315367745335,-0.017418251109173277,-0.026624411862514963,-0.016020689528174592,-0.019669434432933675,-0.03705883528047471,-0.03783252373890156,-0.00793775574765232,-0.017444120889770987
2020-04-21,-0.02765370237968623,-0.032272007804865055,-0.009392462620903541,-0.01987456934788434,-0.03053192538141758,-0.024684088740963395,-0.03147781168800934,-0.017634674656963445,-0.0322729272058041,-0.023608074531262124,-0.041899057397486006,-0.02124429319274368,-0.014732350547139728,-0.016483411957956995,-0.03040616770716087,-0.025955374105605
2020-04-22,0.027290985770317633,0.023565959998586905,0.01734918476177927,0.012806489055720238,0.021827371470397816,0.019661478570819346,0.026904628399512465,0.03559280073791382,0.010803451432346733,0.010505403751092546,0.03850251163939111,0.009646916121108573,0.017394063532744974,0.02915488354246909,0.015266877745095941,0.021558013414029187
2020-04-23,-0.0036353558413201315,0.003909774715859848,0.0013880999382003267,-0.005268471268103814,-0.0003053734744112857,0.006974362502200959,0.007126360731417591,0.03227718467300833,-0.004182459181763187,0.007920872188699857,-0.00686582743186448,-0.008872454291820597,-0.011397903092761785,-0.016794024536296748,0.005486755851172642,-0.00027180641372104297
2020-04-24,-0.0014031298837192674,0.012981270402825817,0.0077227774795860515,0.012447149963080273,0.014652171523752422,0.015685302494521602,0.012695332910969359,0.002316018730472935,0.014466000678016844,0.008022031742809466,0.021200844595386625,0.010673324602311629,0.0036409235635566084,0.006211151532061088,0.013440126557108911,0.01694149680591228
2020-04-27,0.02023605583201893,0.016659647584765125,0.013755114493538612,0.014386438813681623,0.014741018693587904,0.02667505101583978,0.008220192720309827,0.021663941984580992,0.03403845467564737,0.02484990995069447,0.008575171641174384,0.0028956117425986694,0.029020613877345003,0.010459746380247603,0.012862584893874374,0.018708173108697768
2020-04-28,0.0019283609984550587,0.013445467067486172,0.014537579985661964,0.005930908249299316,-0.004743664337298004,0.018558129828840864,-0.018140996194935255,0.022900870867463174,0.010676181948249486,0.018700483680316626,-0.013312842424500482,0.005604638004854001,0.0008811831140937976,0.003733323019692758,-0.020181069983147504,0.003935431932716726
2020-04-29,0.029144896070930182,0.04104481090302303,0.017577543432279574,0.029736009897404436,0.025916132983253126,0.025508098916294575,0.04837029401757298,0.07407441077966759,0.029049364061484617,0.01913497731587488,0.04104344242058877,-0.00422228034135308,0.002641692928058381,-0.009129478920997802,0.006630937068705878,0.022038276142822832
2020-04-30,-0.02110596471419135,-0.033054635945140576,-0.028163804603879794,-0.017674860185357133,-0.009581466650315784,-0.029736354988079916,-0.004356488444081541,-0.022131298110700914,-0.025235331501995306,-0.019844294300770504,-0.004465498426165282,-0.011872529003945198,-0.0070258422176099344,-0.023033561222799426,-0.004590924764560578,-0.0062217644883567624
2020-05-01,-0.03602632782004245,-0.022240563071521113,-0.017581211017604348,-0.021794259286042506,-0.02638560395216838,-0.021009977512103428,-0.013921930067891886,-0.056578719093250185,-0.03203145300878418,-0.03021339458487149,-0.027458815878772747,-0.010985296219063412,-0.030660395847699973,-0.024100623629955353,-0.019051417802852466,-0.037392855403163616
2020-05-04,0.010758840176697149,0.009267008292283885,-0.004916105192315667,-0.0018134610946727303,0.003613501796843721,0.003544159841139649,0.005848916020559258,0.03458868301803819,-0.00906623520968064,-0.01268659121663751,0.013273764401205534,-0.0005208144306484419,-0.0006082272990873827,0.0075161647392851805,-0.0005110161403949487,0.005434702265848745
2020-05-05,0.005602355811853199,0.0070951276375808,0.00968363763450597,-0.0007786263043014774,0.008701016851837107,0.002550371379462568,0.005213824311052884,0.0008088517569504461,-0.0032020745106786652,0.003903612793403788,0.013765277147521182,0.0008685019020169271,0.006390831469428093,0.008170471440700267,0.021681110118640934,0.00363331041381465
